geslacht;leeftijdsklasse;gemeentenaam;aantal_bsn;aantal_verzekerdejaren;kosten_medisch_specialistische_zorg;kosten_farmacie;kosten_specialistische_ggz;kosten_huisarts_inschrijftarief;kosten_huisarts_consult;kosten_huisarts_mdz;kosten_huisarts_overig;kosten_hulpmiddelen;kosten_mondzorg;kosten_paramedische_zorg_fysiotherapie;kosten_paramedische_zorg_overig;kosten_ziekenvervoer_zittend;kosten_ziekenvervoer_liggend;kosten_kraamzorg;kosten_verloskundige_zorg;kosten_generalistische_basis_ggz;kosten_langdurige_ggz;kosten_grensoverschrijdende_zorg;kosten_eerstelijns_ondersteuning;kosten_geriatrische_revalidatiezorg;kosten_eerstelijnsverblijf;kosten_verpleging_en_verzorging;kosten_gzsp;kosten_integrale_geboortezorg;kosten_innovatiegelden_ggz;kosten_overig
V; 5 t/m  9 jaar;REUSEL-DE MIERDEN;361;353.9;94649.86;11194.43;0;24048.56;7248.01;2750.95;7009.49;11576.27;79508.29;6245.18;27957.31;0;1421.76;0;0;0;0;151.52;0;0;0;2007.04;0;0;71.39;29992.98
V; 5 t/m  9 jaar;RHEDEN;941;935.47;313907.05;35118.22;0;68175.72;19360.66;29556.61;49396.95;18140.26;177998.45;31856.33;185699.5;64.16;4022.08;0;0;0;0;255.27;0;0;0;17177.64;0;0;476.63;35855.46
V; 5 t/m  9 jaar;RHENEN;497;495.42;125109.46;25113.05;0;34903.8;7700.19;336.96;26167.11;23664.78;58778.41;7728.57;35972.56;0;0;0;0;0;0;417.85;0;0;0;13066.74;201.9;0;59.22;5985.62
V; 5 t/m  9 jaar;RIDDERKERK;1234;1227.46;343572.96;48276.57;0;86091.44;22955.2;3185.66;62966.35;10198.04;222875.45;22447.31;140935.64;0;7043.3;0;0;0;0;1934.64;0;0;0;2753.08;0;0;959.63;46967.95
V; 5 t/m  9 jaar;RIJSSEN-HOLTEN;1204;1202.08;483736.31;53493.22;0;85833.94;25408.05;13431.79;62840.45;60893.06;154045.27;62706.25;98108.14;2632.96;8025.04;0;0;0;0;108.38;0;0;0;102553.37;319.68;0;1155.88;52797.75
V; 5 t/m  9 jaar;RIJSWIJK;1591;1582.5;988195.41;134270.77;0;97249.72;23352.63;12749.98;114061.46;86269.12;319227.76;39624.74;94949.1;3378.08;10463.51;0;0;0;0;2205.87;0;0;0;105421.88;812.52;0;3579.52;35246.22
V; 5 t/m  9 jaar;ROERDALEN;430;427.43;206801.71;13838.76;0;29076.92;9492.87;43.77;22065.7;9426.87;70069.16;18312.7;86835.13;0;3129.67;0;0;0;0;871.75;0;0;0;0;0;0;72.45;39764.74
V; 5 t/m  9 jaar;ROERMOND;1363;1346.7;454119.51;46732.33;0;97697.9;28394.26;129.73;65146.11;46046.35;215709.2;35036.4;301590.85;0;4453.96;0;0;0;0;459.38;0;0;0;7884.47;0;0;129.44;52126.28
V; 5 t/m  9 jaar;ROOSENDAAL;1824;1805.08;832195.78;400451.56;0;129418.95;32123.06;584.96;81932.57;58846.34;282842.22;45123.04;254208.7;0;1685.6;0;0;0;0;1135.04;0;0;0;49238.07;0;0;597.32;76724.15
V; 5 t/m  9 jaar;ROTTERDAM;16466;16209.94;5632610.75;993940.94;0;1241566.25;321223.34;143744.16;1023196.19;622753.36;3633821.75;344892.92;2305750.91;7965.9;66418.99;0;0;0;0;18923.3;0;0;0;747722.84;0;0;23856.97;532654.46
V; 5 t/m  9 jaar;ROZENDAAL;56;56;6575;1229.14;0;3902.2;835.69;1667.61;2311.18;340.04;7949.55;149.6;6854.77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;560.23
V; 5 t/m  9 jaar;RUCPHEN;484;481.53;149719.88;24115.05;0;33437.54;9944.71;56.21;18727.4;17138.57;72201.1;8492.22;42242.92;1795.44;0;0;0;0;0;861.35;0;0;0;0;0;0;140.97;22536.52
V; 5 t/m  9 jaar;S GRAVENHAGE;14656;14340.64;6488937.71;1107256.54;0;987747.89;310902.52;123400.06;883378.55;418155.27;3422227.99;279038.65;1198750.79;43756.84;76946.48;0;0;0;0;31679.42;0;0;0;650585.01;0;0;19907.7;738377.9
V; 5 t/m  9 jaar;S HERTOGENBOSCH;3800;3772.54;1584531.02;141295.07;0;268760.3;83366.09;18552.94;181554.02;146382.7;796711.05;86440.44;383753.67;2941.42;10704.41;0;0;0;0;7153.49;0;0;0;442627.38;0;0;472.88;177989.52
V; 5 t/m  9 jaar;SCHAGEN;1019;1007.62;309114.07;28576.03;0;69197.68;14883.15;147.44;37577.9;27956.41;169802.2;18334.29;66936.43;736.8;0;0;0;0;0;4366.88;0;0;0;10249.99;0;0;750.67;41903.77
V; 5 t/m  9 jaar;SCHERPENZEEL;353;350.88;122773.22;10360.09;0;24511.82;6107.5;118.21;18135.26;14103.01;70574.54;2492.15;40876.54;0;853.75;0;0;0;0;61.83;0;0;0;0;0;0;66.37;4117.96
V; 5 t/m  9 jaar;SCHIEDAM;1985;1953.05;1103588.17;108044.59;0;143605.74;4726.83;6494.8;204181.93;72945.56;467552.87;47640.01;240168.56;116;6826.19;0;0;0;0;11532.14;0;0;0;97255.5;0;0;8570.33;19136.22
V; 5 t/m  9 jaar;SCHIERMONNIKOOG;15;15;1349.94;364.58;0;1031.32;431.1;0.94;2736.26;25.87;2704.71;0;2104.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;354.02
V; 5 t/m  9 jaar;SCHOUWEN-DUIVELAND;754;749.71;303783.56;42777.28;0;51895.68;10859.22;238.05;38888.12;46492.79;91088.2;7782.39;82788.94;924.48;3422.37;0;0;0;0;1599.5;0;0;0;59395.08;0;0;735.34;11204.97
V; 5 t/m  9 jaar;SIMPELVELD;201;199.49;78636.93;7119.77;0;14132.22;5398.17;3351.9;12586.99;3482.23;29956.39;7943.44;31562.72;0;788.05;0;0;0;0;0;0;0;0;0;0;0;0;29918.7
V; 5 t/m  9 jaar;SINT-MICHIELSGESTEL;764;761.12;427896.55;25444.55;0;52745.42;17347.85;2469.96;32938.19;18508.14;106780.28;25277.11;63067.46;908.48;5805.43;0;0;0;0;148.98;0;0;0;153856.61;0;0;172.14;52809.83
V; 5 t/m  9 jaar;SITTARD-GELEEN;1788;1768.98;797337.36;99363.58;0;126715.88;41844.5;317.29;100147.6;47197.07;285672.79;41832.56;403304.13;5176.2;9153.34;0;0;0;0;14699.62;0;0;0;42979.26;1480.6;0;0;63166.6
V; 5 t/m  9 jaar;SLIEDRECHT;747;742.4;329231.39;24149.62;0;52575.05;11882.15;4725.46;24854.58;22284.42;121254.31;15658;27121.31;0;8000.36;0;0;0;0;0;0;0;0;5793.69;80.76;0;328.58;42536.02
V; 5 t/m  9 jaar;SLUIS;425;416.57;120546.19;13457.12;0;28152.12;6911.8;56.6;28075.4;7940.32;43553.11;11215.71;26970.34;318.88;0;0;0;0;0;39466.28;0;0;0;0;0;0;0;10570.96
V; 5 t/m  9 jaar;SMALLINGERLAND;1342;1334.87;1475855.67;79635.98;0;93095.82;23600.2;218.9;74627.81;49605.47;178406.86;17256.5;69064.57;8409.52;3102.63;0;0;0;0;150;0;0;0;34541.71;0;0;287.48;24288.58
V; 5 t/m  9 jaar;SOEST;1159;1147.49;383787.25;35619.19;0;81922.29;21726.5;1766.08;62546.74;38007.55;168802.36;30794.82;139861.25;1241.12;774.91;0;0;0;0;5262.54;0;0;0;2411.08;0;0;603.61;80297.74
V; 5 t/m  9 jaar;SOMEREN;456;451.3;105262.27;11674.47;0;31418.86;10602.07;1937.83;15935.34;5360.71;70581.11;13581.72;44783.11;245.28;0;0;0;0;0;459.48;0;0;0;3092.48;0;0;0;57231.13
V; 5 t/m  9 jaar;SON EN BREUGEL;529;524.37;184303.51;20662.31;0;37132.2;10793.91;3094.45;14292.9;18624.5;62771.06;8840.81;63818.32;0;2180.06;0;0;0;0;318.6;0;0;0;0;80.76;0;286.44;42370.84
V; 5 t/m  9 jaar;STADSKANAAL;730;724.1;292342.23;30540.2;0;51085.26;15720.91;890.78;43980.43;25254.06;118621.56;14949.61;70655.95;1011.91;2758.35;0;0;0;0;64.22;0;0;0;26015.21;0;0;0;45527.12
V; 5 t/m  9 jaar;STAPHORST;605;602.66;192701.26;12710.49;0;41709.62;8469.92;8534.26;29419.82;6867.93;83774.08;11931.77;12172.44;0;1627.27;0;0;0;0;58.5;0;0;0;1766.81;0;0;0;27449.92
V; 5 t/m  9 jaar;STEDE BROEC;567;564.81;101220.34;14800.22;0;39954.64;11974.04;804.02;21438.08;6249.08;100798.26;15416.14;40807.69;0;1628.66;0;0;0;0;83.45;0;0;0;33204.93;0;0;139.52;13674.08
V; 5 t/m  9 jaar;STEENBERGEN;511;504.07;391452.43;25998.77;0;35176.18;12962.64;254.84;25569.97;13928.41;70443.96;15499.26;37681.35;0;1663.7;0;0;0;0;120;0;0;0;1828.95;0;0;73.08;9283.48
V; 5 t/m  9 jaar;STEENWIJKERLAND;1145;1136.69;274520.2;181000.49;0;79970.87;21545.23;12294.35;65386.07;35141.22;184155.8;33581.32;127278.99;746.72;1646.18;0;0;0;0;421.9;0;0;0;13207.32;0;0;291.68;28750.57
V; 5 t/m  9 jaar;STEIN;472;469.66;139536.7;14084.3;0;32999.5;10923.57;127.23;24611.71;3983.15;70628.65;15971.62;94753.52;0;1786.34;0;0;0;0;840.66;0;0;0;0;0;0;0;2175.07
V; 5 t/m  9 jaar;STICHTSE VECHT;1784;1776.62;511746.94;88440.15;0;123518.34;39317.99;22277.87;110120.84;42451.21;263924.66;27525.69;123855.96;624.8;3460.05;0;0;0;0;7027.35;0;0;0;37436.15;0;0;1311.42;62661.25
V; 5 t/m  9 jaar;SUDWEST-FRYSLAN;2194;2177.5;913858.23;74556.25;0;154868.73;40679.59;199.99;128262.39;71675.27;290926.72;50805.3;140665.6;3341.44;18352.08;0;0;0;0;1061.53;0;0;0;38050.84;0;0;316.07;80386.99
V; 5 t/m  9 jaar;TERNEUZEN;1215;1195.51;332625.06;55535.92;0;70070.52;17873.33;5550.22;136320.24;21849.52;137282.07;31969.29;66929.69;1180.8;3152.2;0;0;0;0;33543.68;0;0;0;7990.56;0;0;511.06;91389.23
