GESLACHT;LEEFTIJDSKLASSE;GEMEENTENAAM;AANTAL_BSN;AANTAL_VERZEKERDEJAREN;KOSTEN_MEDISCH_SPECIALISTISCHE_ZORG;KOSTEN_FARMACIE;KOSTEN_TWEEDELIJNS_GGZ;KOSTEN_HUISARTS_INSCHRIJFTARIEF;KOSTEN_HUISARTS_CONSULT;KOSTEN_HUISARTS_OVERIG;KOSTEN_HULPMIDDELEN;KOSTEN_MONDZORG;KOSTEN_PARAMEDISCHE_ZORG_FYSIOTHERAPIE;KOSTEN_PARAMEDISCHE_ZORG_OVERIG;KOSTEN_ZIEKENVERVOER_ZITTEND;KOSTEN_ZIEKENVERVOER_LIGGEND;KOSTEN_KRAAMZORG;KOSTEN_VERLOSKUNDIGE_ZORG;KOSTEN_EERSTELIJNS_PSYCHOLOGISCHE_ZORG;KOSTEN_GRENSOVERSCHRIJDENDE_ZORG;KOSTEN_EERSTELIJNS_ONDERSTEUNING;KOSTEN_OVERIG
M; 0 t/m  4 jaar;HEEMSKERK;1039;925.44;1186087.22;98033.24;40538.59;49134.75;26204.9;53949.87;33157.83;15591.49;18896.67;16270.18;3887.7;17127.34;0;0;436;2725.99;10.75;76.87
M; 0 t/m  4 jaar;HEEMSTEDE;668;607.49;818687.53;39674.81;6743.76;32693.38;14143.78;35083.88;21776.96;10708.12;9632.84;12385.21;807;8148.43;0;0;126;5516.88;3.44;1101.11
M; 0 t/m  4 jaar;HEERDE;492;445.31;392634;20122.87;3801.88;23902.67;11545.87;23164.52;20187.49;7427.56;7852.24;17628.47;8819.55;2542.19;0;0;114;83;5.59;81.08
M; 0 t/m  4 jaar;HEERENVEEN;1356;1215.85;1236868.67;83855.91;17466.48;64574.02;28337.45;83660.59;47297.51;15391.32;21749.87;25289.2;4881.18;18010.79;0;0;374.5;859.35;1199.27;85.05
M; 0 t/m  4 jaar;HEERHUGOWAARD;1753;1590.74;1572378.59;113209.57;33543.9;85253.45;47999.93;96728.48;62051.22;31659.81;27977.22;56992.74;7052.4;30621.5;0;0;0;3454.67;39.99;175.03
M; 0 t/m  4 jaar;HEERLEN;1960;1756.36;1995869.29;222738.37;58601.84;91693.31;58252.58;135569.33;94181.8;40624.23;38353.16;103083.95;23619.31;21501.92;0;0;280;31669.94;8.17;4457.98
M; 0 t/m  4 jaar;HEEZE-LEENDE;366;334.02;235763.48;27032.06;0;17811.75;10228.7;18480.29;7039.67;4546.83;6199.54;11007.75;0;1521.88;0;0;0;1594.64;1.29;163.6
M; 0 t/m  4 jaar;HEILOO;519;474.69;394864.27;53665.79;315.57;25523.19;12656.1;20909.17;9534.29;7819.45;12148.6;10435.11;8382.06;9152.37;0;0;0;970.14;13.33;56.26
M; 0 t/m  4 jaar;HELLENDOORN;946;860.5;622320.81;62213.45;5884.03;45778.2;24281.89;48790.49;26895.19;15289.11;35149.83;29810.6;0;13760.18;0;0;373;994.25;19.35;48.7
M; 0 t/m  4 jaar;HELLEVOETSLUIS;1018;915.7;924134.27;89991.3;59966.43;49084.48;30060.58;63509.55;30747.62;13398.06;18522.45;45355.46;8777.43;12894.58;0;0;0;2472.59;12.9;87.86
M; 0 t/m  4 jaar;HELMOND;2761;2480.86;2141744.69;239972.47;26310.03;132436.36;80744.95;195685.99;57651.69;54443.15;64651.42;123909.59;9698.65;23616.59;0;0;1615.5;10891;15.05;13618.62
M; 0 t/m  4 jaar;HENDRIK-IDO-AMBACHT;1024;917.68;983605.19;149695.52;43962.63;48153.75;28907.07;47352.49;38712.83;11787.88;36741.35;22965.27;9821.49;11538.68;0;0;44;1571.12;9.89;12365.98
M; 0 t/m  4 jaar;HENGELO;2207;1998.49;2076536.91;159377.62;116063.62;106371.06;52596.45;149286;56148.1;37078.27;96019.8;95353.85;6455.76;25885.23;0;0;1094.6;3588.32;28.38;228.86
M; 0 t/m  4 jaar;HET HOGELAND;1432;1268.13;1273416.04;135371.91;71263.84;66970.94;33078.15;67574.14;55257.22;22367.34;42298.27;22405.72;5006.76;20445.49;0;0;0;1053.01;46.44;622.21
M; 0 t/m  4 jaar;HEUMEN;387;351.05;379811.11;44005.27;5941.92;18789.65;10585.93;21443.5;18422.67;10470.54;18091.74;16050.61;1070.03;5469.36;0;0;0;618.42;5.16;3967.14
M; 0 t/m  4 jaar;HEUSDEN;1124;1010.31;1016390.69;114071.14;23571.51;54408.27;31450.62;48595.79;44121.23;21644.77;36853.83;34755.56;1708.8;15769.83;0;0;310;1975.56;5.59;146.16
M; 0 t/m  4 jaar;HILLEGOM;557;500.7;690060.96;76965.89;16264.94;26113.05;17081.22;32055.81;39055.68;8281.74;7586.35;16169.02;0;11872.41;0;0;350.4;1851.71;3.44;2957.2
M; 0 t/m  4 jaar;HILVARENBEEK;351;317.48;275333.94;19351.65;0;16934.76;8468.31;12310.45;19014.95;8021.46;7804.66;7637.2;462.3;2578.15;0;0;385;1072.97;1.72;0
M; 0 t/m  4 jaar;HILVERSUM;2383;2140.6;2368416.83;181088.3;41399.51;112541.4;61521.27;153290.87;101368.14;43716.73;36763.06;56615.16;2742.39;25799.06;0;0;1041;9421.56;68.37;9412.85
M; 0 t/m  4 jaar;HOEKSCHE WAARD;2153;1947.25;2248024.17;233921.71;50485.21;104453.87;56127.08;116764.8;63491.31;28432.63;62226.05;50674.51;22400.97;27148.05;0;0;1259.05;4716.38;15.91;3035.92
M; 0 t/m  4 jaar;HOF VAN TWENTE;830;756.16;915727.75;53570.96;61338.01;40505.27;19789.72;39340.02;15641.49;16730.16;12821.74;27458.73;7152.66;6918.95;0;0;1017.5;453.11;12.04;40.34
M; 0 t/m  4 jaar;HOLLANDS KROON;1261;1143.98;925638.43;92133.23;23085.7;61372.13;26510.81;52571.91;33853.44;27635.89;31814.12;49641.79;1284.6;14903.94;0;0;315;2171.91;22.79;35.63
M; 0 t/m  4 jaar;HOOGEVEEN;1662;1516.63;1804574.68;162357.03;303578.08;81600.33;55499.87;126306.17;79473.04;26917.38;53790.77;49488.3;15511.35;18252.75;0;0;876.5;1409.15;33.11;6220.44
M; 0 t/m  4 jaar;HOORN;2177;1955.15;2735871.83;163585.19;52124.87;103909.13;55105.68;148662.17;78417.14;47450.87;32913.17;53446.47;12255;24322.17;0;0;669.6;3528.74;50.31;6434.92
M; 0 t/m  4 jaar;HORST AAN DE MAAS;1030;936.09;1292822.38;71935.38;42335.97;50152.3;33265.84;61402.66;25433.55;20642.02;36643.22;20063.87;0;19236.42;0;0;199.88;29903.64;3.87;12.78
M; 0 t/m  4 jaar;HOUTEN;1668;1533.49;1208410.53;120956.74;70459.86;81597.34;37862.69;115041.1;34885.56;26487.87;50982.29;41779.73;0;20653.99;0;0;1783.6;1722.38;14.19;26063.11
M; 0 t/m  4 jaar;HUIZEN;1049;958.19;966975.95;95758.69;11738.97;51172.3;28081.43;75067.06;32838.39;15616.53;21385.81;29378.92;235.8;12968.29;0;0;1017.25;6593.2;36.12;8171.9
M; 0 t/m  4 jaar;HULST;506;442.81;374344.48;44239.3;21953.77;23267.85;13140.95;24747.6;16552.48;5544.21;11990.21;12645.81;3376.44;4156.62;0;0;288;179892.97;3.44;34.8
M; 0 t/m  4 jaar;IJSSELSTEIN;1025;912.47;1086654.4;116351.21;24265.78;47502.68;25536.73;66111.02;38488.34;20031.54;31734.75;25054.04;759;10247.56;0;0;939.7;1448.55;12.04;543.44
M; 0 t/m  4 jaar;KAAG EN BRAASSEM;658;592.77;500498.33;51038.13;12912.32;31657.42;18737.94;42469.83;15868.87;8609.57;16643.09;20927.64;0;7119.2;0;0;779.6;1231.29;1.72;3856.26
M; 0 t/m  4 jaar;KAMPEN;1799;1624.95;1199152.05;85024.6;74952.71;87335.83;38005.97;95066.85;59572.74;29832.37;50350.16;40355.56;49351.41;9240.03;0;0;0;2337.06;55.9;967.3
M; 0 t/m  4 jaar;KAPELLE;404;366.16;432299.85;38528.18;14605.92;19544.03;8969.6;18124.89;15223.27;6540.95;12993.3;6869.89;694.2;7701.26;0;0;295;18864.16;2.15;0
M; 0 t/m  4 jaar;KATWIJK;2017;1818.17;1999192.98;178430.72;37614.43;97013.92;60019.65;137703.4;83392.2;44636.75;51133.98;71135.9;4437.24;26126.01;0;0;1890;4203.71;5.59;768.75
M; 0 t/m  4 jaar;KERKRADE;967;858.9;1593347.23;96236.74;15547.96;44177.82;31719.07;71054.48;28575.21;24803.29;14043.07;53480.38;0;17024.49;0;0;630.2;10263.06;7.74;4232.37
M; 0 t/m  4 jaar;KOGGENLAND;584;531.97;524019.21;37161.3;2103.06;28165.32;12779.62;27867.01;12563.05;10282.55;15607.45;16573.23;0;9778.34;0;0;0;330.91;8.6;13.08
M; 0 t/m  4 jaar;KRIMPEN AAN DEN IJSSEL;753;669.45;661237.97;57979.49;58783.8;35587.9;20526.94;35725.72;21375.39;7612.4;19992.48;15825.94;2072.68;6527.19;0;0;124;1016.62;0;2534.85
M; 0 t/m  4 jaar;KRIMPENERWAARD;1414;1263.35;1766545.92;169771.95;38340.21;67168.46;38183.8;66643.37;45868.04;24920.4;35098.35;43626.42;5807.64;20067.7;0;0;463.5;3462.36;15.05;206.4
M; 0 t/m  4 jaar;LAARBEEK;576;518.55;575168.3;45390.18;10121.08;27565.93;17902.75;30935.03;34134.33;9128.53;25168.74;23173.65;0;5373.91;0;0;0;501.45;0;48.35
M; 0 t/m  4 jaar;LANDERD;388;353.69;447188.19;33764.97;3822.28;18719.8;11602.77;18444.98;10711.44;6375.18;10488.65;13677.88;5599.08;4373.27;0;0;0;744.18;5.16;84.64
M; 0 t/m  4 jaar;LANDGRAAF;778;688.65;646259.11;50966.57;9299.1;35168.8;24673.12;49657.19;11841.6;15970.76;10755.88;25524.27;0;3814.53;0;0;126;1286.15;1.72;300.48
M; 0 t/m  4 jaar;LANDSMEER;235;208.09;319847.59;13304.27;0;11067.78;6585.34;11213.73;2229.12;3494.58;8563.57;9590.31;0;4289.46;0;0;857;88.36;3.44;135.59
M; 0 t/m  4 jaar;LANGEDIJK;688;628.21;461878.34;39628.53;16506.01;33472.12;15567.27;26756.84;23637.09;15750.52;14421.93;13991.56;0;9114.4;0;0;44;1080.96;9.03;0
M; 0 t/m  4 jaar;LANSINGERLAND;2200;2001.71;1728123.84;214771.34;26034.1;107363.67;60614.97;107345.25;83965.78;38706.62;85495.94;45692.96;650.1;36176.39;0;0;370.5;6207.8;28.81;20349.64
M; 0 t/m  4 jaar;LAREN;199;182.25;100498.2;12651.94;2103.06;9692.23;4689.84;11463.95;4933.27;2251.03;2194.1;1461;0;641.13;0;0;350;857.32;0;82.57
M; 0 t/m  4 jaar;LEEUWARDEN;3356;3007.13;3746717.27;254351.55;56478.86;161203.46;76292.38;215054.91;84187.86;40401.98;84202.21;63813.23;410.1;58681.89;0;0;1226;2686.4;3418.5;28871.83
M; 0 t/m  4 jaar;LEIDEN;3162;2811.29;2602957.92;273381.54;66807.71;148322.44;87800.02;240504.2;107626.84;55070.67;64740.26;140600.77;819.5;40001.17;0;0;3451.5;11480.34;28.38;17644.36
M; 0 t/m  4 jaar;LEIDERDORP;692;621.64;629666.21;48358.52;25222.66;32584;17815.61;53958.31;12007.17;8504.56;23028.87;23848.16;0;10535;0;0;484.7;1838.21;7.31;1815.98
M; 0 t/m  4 jaar;LEIDSCHENDAM-VOORBURG;2001;1768.77;1818495.82;168124.97;53590.56;93063.11;56145.28;100443;47974.74;23497.96;49957.78;28536.28;3409.6;27362.56;0;0;579;7243.75;32.68;2949.92
M; 0 t/m  4 jaar;LELYSTAD;2498;2250.41;2513942.95;280068.93;96532.64;118089.77;68401.25;177327.19;79961.4;54601.61;64065.82;59286.43;4610.4;32679.09;0;0;41.6;8190.04;77.4;15448.99
M; 0 t/m  4 jaar;LEUDAL;763;699.19;695804.97;66938.43;56683.74;37084.18;23013.37;41700.41;9845.49;16047.87;20692.63;31355.78;0;4055.76;0;0;367.5;1950.04;3.44;9.15
M; 0 t/m  4 jaar;LEUSDEN;809;735.56;704068.39;51909.68;9340.63;39223.33;20425.93;46041.5;30721.44;10511.49;19731.55;23400.21;0;11314.96;0;0;701.5;1966.98;9.03;1010.08
M; 0 t/m  4 jaar;LINGEWAARD;1255;1140.51;1300575.89;105024.89;31004.94;60630.22;35454.69;70223.66;28203.44;19179.35;50777.52;63490.66;6651.29;11706.7;0;0;894.4;858.18;15.48;360.2
M; 0 t/m  4 jaar;LISSE;593;528.56;401985.15;25251.93;3766.98;28193.02;15123.55;36728.22;7240.32;10054.48;13399.18;17765.76;0;8525.69;0;0;0;754.63;8.17;211.19
M; 0 t/m  4 jaar;LOCHEM;639;587.71;642420.12;42889.81;15311.66;30846.46;14515.21;37319.45;28396.01;11872.88;8762.75;13886.9;0;5679.37;0;0;0;1577.47;8.17;65.4
M; 0 t/m  4 jaar;LOON OP ZAND;541;488;386593.4;29849.6;10627.82;25369.52;15646.95;27560.08;16445.24;10478.74;11112.62;27697.03;1780.2;5999.24;0;0;1278.25;1796.8;3.44;51.6
M; 0 t/m  4 jaar;LOPIK;385;349.28;245407.89;23323.87;10946.92;18328.64;9403.38;17656.74;16856.65;7068.4;14455.05;8386.14;346.8;5875.33;0;0;373;411.28;2.58;66.07
M; 0 t/m  4 jaar;LOPPERSUM;291;266.26;185356.08;17119.42;8671.57;13578.84;7814.2;14773.7;2771.09;4530.26;10869.52;3640.61;0;1569.46;0;0;90;280.56;13.76;21
M; 0 t/m  4 jaar;LOSSER;567;523.95;622040.98;63547.6;2442.74;27652.87;11566.06;34459.46;20119.45;9487.21;17269.17;22402.05;263.4;4694.46;0;0;0;1749.87;4.3;496.55
M; 0 t/m  4 jaar;MAASDRIEL;643;592.38;600847.86;30809.96;4136.08;31775.93;17341.33;34794.44;10812.72;21700.96;12220.74;19577.52;1406.4;10187.45;0;0;315;1052.64;8.17;1357.03
M; 0 t/m  4 jaar;MAASGOUW;424;379.35;650719.47;69275.07;3448.15;20214.59;13693.28;22877.56;19619.3;8715.72;18827.63;15123.48;364.8;4190.28;0;0;0;5057.83;1.72;124.38
M; 0 t/m  4 jaar;MAASSLUIS;873;783.08;1341037.15;139555.56;18647.96;41945.45;23223.27;53328.68;33766.79;16649.23;50695.32;28353.84;3542.44;16189.66;0;0;189;4840.05;6.88;112.64
M; 0 t/m  4 jaar;MAASTRICHT;2121;1889.93;2117177.73;195431.71;39782.18;98838.24;62391.36;119263.2;33450.17;35828.1;40627.44;74160.11;3573.64;14434.35;0;0;2192;20964.98;13.33;2706.24
M; 0 t/m  4 jaar;MEDEMBLIK;1135;1030.91;759676.32;68488.33;28643.23;54749.86;25409.22;49450.42;19010.58;35554.85;22057.57;28851.73;544.2;7389.24;0;0;1200.8;765.66;25.37;52.09
M; 0 t/m  4 jaar;MEERSSEN;383;347.56;455924.13;41019.04;8436.45;18850.62;11941.13;18814.06;5937.85;3735.29;14732.25;28646.55;0;4016.78;0;0;555;1453.55;0;23.6
M; 0 t/m  4 jaar;MEIERIJSTAD;2036;1851.41;2213016.21;254491.04;56450.25;98647.74;65748;116862.72;62202.74;44539.33;48213.33;72235.13;11768.48;34039.41;0;0;59.5;4879.31;7.31;111.8
M; 0 t/m  4 jaar;MEPPEL;961;867.2;1507493.45;95927.47;147051.92;46703.63;28684.26;70116.29;79210.86;16270.01;80990.69;56063.35;12801.96;15563.03;0;0;927.25;725.6;61.06;107.1
M; 0 t/m  4 jaar;MIDDELBURG;1268;1141.87;1089565.14;117342.63;10420.25;59560.35;28818.09;74950.39;22113.56;17959.75;26556.62;22322.15;3676.5;16563.46;0;0;421.5;3482.16;3.44;2860.47
M; 0 t/m  4 jaar;MIDDEN-DELFLAND;503;454.21;541793.24;42599.65;4281.54;24582.83;13732.91;27925.61;22361.91;6039.87;10198;14276.09;0;4881.5;0;0;0;585.18;0;203.95
M; 0 t/m  4 jaar;MIDDEN-DRENTHE;748;682.46;581301.2;59667.79;113879.39;36190.1;18279.96;47888.1;42133.25;12814.79;19738.1;19177.88;0;12342.86;0;0;60;518.64;41.71;201.87
M; 0 t/m  4 jaar;MIDDEN-GRONINGEN;1593;1444.25;2012675.93;128763.28;73156.65;77389.76;41199.64;96485.72;60297.77;23686.42;64676.86;31699.83;928.68;20989.11;0;0;252.8;785.94;80.41;160.11
M; 0 t/m  4 jaar;MILL EN SINT HUBERT;242;224.23;124917.26;16816.99;8597.18;11860.53;6747.43;12436.12;7032.89;8744.07;3835.54;13101.8;2362.2;2022.73;0;0;0;57.38;0;7.5
M; 0 t/m  4 jaar;MOERDIJK;936;844.43;872037.85;63305.51;27174.44;44746.09;28901.02;47816.14;24458.41;12810.99;26164.9;24964.54;1746.3;7536.28;0;0;504;1012.28;5.16;135.43
M; 0 t/m  4 jaar;MOLENLANDEN;1442;1298.41;1115522.45;183021.55;22727.08;67655.76;32578.44;46984.07;52179.13;21285.43;50390.79;25847.9;27067.81;15481.93;0;0;168;897.81;3.44;80.8
M; 0 t/m  4 jaar;MONTFERLAND;730;674.87;967263.24;99806.13;5154.44;35482.76;19820.85;46246.5;20895.44;10525.12;37612.58;32567.75;5448.84;16914.23;0;0;0;3635.79;9.46;4057.39
M; 0 t/m  4 jaar;MONTFOORT;440;393.35;271469.03;31855.59;4499.18;21094.7;10185.96;23308.69;16447;8805.98;13998.75;9930.07;0;4912.98;0;0;189;165.14;6.02;46.76
M; 0 t/m  4 jaar;MOOK EN MIDDELAAR;144;133.76;58278.37;6582.02;13008.89;7210.08;4552.43;7345.71;7494.09;3552.35;4842.2;5507.66;0;354.62;0;0;62;286.38;1.29;1176
M; 0 t/m  4 jaar;NEDER-BETUWE;678;622.56;517805.24;60838.54;4818.76;33486.09;19891.09;41885.43;34819.14;18886.62;8059.87;22600.35;10853.4;5537.68;0;0;465;274.23;8.6;113
M; 0 t/m  4 jaar;NEDERWEERT;361;321.49;354255.36;25997.1;24949.86;17238.98;12081.12;22544.23;10986.29;7336.64;5561.19;12444.99;0;1256.26;0;0;0;337.59;0;31.15
M; 0 t/m  4 jaar;NIEUWEGEIN;1717;1540.94;1599385.58;130427.6;64697.74;80780.45;44921.48;125948.78;28427.9;40811.11;41707.21;35333.57;447;11380.74;0;0;1972.5;26247.06;30.53;21992.67
M; 0 t/m  4 jaar;NIEUWKOOP;701;638.23;612147.79;39243.12;2442.74;34192.09;20413.83;45149.66;17956.59;17681.34;14981.22;18812.11;892.6;9689.08;0;0;469.5;1450.71;1.72;256.65
M; 0 t/m  4 jaar;NIJKERK;1282;1158.16;1017485.43;93552.07;19170.83;61444.22;32409.83;78793.22;33143.75;23567.14;33042.82;32576.44;2646;12355.1;0;0;711;1595.87;18.92;20614.38
M; 0 t/m  4 jaar;NIJMEGEN;4291;3845.57;4208670.69;351488.45;92559.36;203391.84;110881.84;272654.41;124036.88;94357.82;154505.5;178082.22;5740.8;47363.4;0;0;403;34505.13;34.83;18202.44
M; 0 t/m  4 jaar;NISSEWAARD;2167;1959.46;2214299.16;193324.98;147664.72;103654.63;58447.82;135735.18;50205.38;27630.18;76876.94;64746.54;0;27554.2;0;0;119;640698.69;18.92;2792.35
M; 0 t/m  4 jaar;NOARDEAST-FRYSLAN;1352;1218.15;1309666.68;98557.16;31531.78;65309.93;27617.49;83521.04;34075.78;20061.51;28367.87;28578.25;9736.08;26833.58;0;0;132;691.55;1504.14;979.3
M; 0 t/m  4 jaar;NOORD-BEVELAND;145;132.45;109666.15;30302.78;0;7040.88;3836.86;6369.01;5601.08;2910.6;3537.55;3097.32;0;0;0;0;0;124.11;0;26
M; 0 t/m  4 jaar;NOORDENVELD;722;664.21;505942.09;52032.12;79103.29;35592.51;16099.13;39102.25;19652.99;10220.85;18411.99;15009.34;0;11601.85;0;0;611;1309.45;80.41;171.7
M; 0 t/m  4 jaar;NOORDOOSTPOLDER;1465;1328.48;1439088.12;81242.62;26348.27;70723.94;34351.75;83423.05;60601.06;26895.8;33797.15;45854.46;8351.32;27417.63;0;0;0;352.47;159.96;123.55
M; 0 t/m  4 jaar;NOORDWIJK;1025;932.58;935465.46;80247.46;23060.39;49776.67;29388.06;64196.65;31602.28;24522.19;26627.84;20437.33;0;20449.09;0;0;385;1873.48;12.9;17803.11
M; 0 t/m  4 jaar;NUENEN CA;497;447.03;714098;56316.47;12286.96;23545.87;13993.1;25283.08;18445.9;5773.91;16232.78;13417.07;685.8;4629.23;0;0;220;701.2;0;424.02
M; 0 t/m  4 jaar;NUNSPEET;807;731.35;727372.53;76428.71;10108.76;38836.6;19878.09;47395.97;30909.31;12476.65;11498.32;25530.3;0;7038.22;0;0;0;14849.54;12.9;31.97
M; 0 t/m  4 jaar;OEGSTGEEST;617;558.52;397966.84;31132.18;26127.3;29892.75;17233.33;39536.65;14847.22;8055.76;21786.17;18297.06;585.6;1795.64;0;0;687;1382.74;3.87;638.15
M; 0 t/m  4 jaar;OIRSCHOT;410;375.11;332272.6;56396.38;17310.73;20173.21;13052.8;18762.12;14771.14;10389.83;14006.51;15816.41;1525.2;1725.68;0;0;0;40.95;0;29.52
M; 0 t/m  4 jaar;OISTERWIJK;597;533.94;404963.92;68288.84;9533.46;28331.34;16152.45;22443.04;6629.1;7773.25;12510.64;15467.24;0;4385.04;0;0;616;903.48;0;13.48
M; 0 t/m  4 jaar;OLDAMBT;856;780.58;1081235.66;88614.64;33079.74;41380.22;24315.8;53915.34;38702.45;16220.58;22820.23;22163.92;190.92;8013.92;0;0;0;90.38;24.08;3737.82
M; 0 t/m  4 jaar;OLDEBROEK;704;642.58;777806.11;28276.12;40637.65;34072.83;16287.56;36327.17;34087.62;15713.03;16875.38;20070.06;0;5875.31;0;0;0;372.12;8.17;3483.93
M; 0 t/m  4 jaar;OLDENZAAL;955;863.1;936149.75;91351.2;73585.73;46309.06;20806.82;57411.57;16129.9;14732.99;18609.8;27860.89;1196.34;17271.98;0;0;0;7344.54;6.88;125.82
M; 0 t/m  4 jaar;OLST-WIJHE;444;404.51;317158.46;17921.86;18863.12;21672.15;12081.61;23927.3;13150.96;7229.69;9256.72;17327.46;0;5751.88;0;0;0;329.29;5.59;1127.34
M; 0 t/m  4 jaar;OMMEN;481;432.67;671495.99;25103.11;14160.38;22799.04;9275.57;22981.65;9079.69;4666.34;15685.18;15434.97;374.1;4451.58;0;0;384;87.03;14.62;29.36
M; 0 t/m  4 jaar;OOST GELRE;765;699.89;645772.08;70063.36;8657.02;37599.86;21796.68;46377.19;11759.09;16043.54;26598.59;18335.76;494.88;6230.91;0;0;792.8;558.17;8.17;13.08
M; 0 t/m  4 jaar;OOSTERHOUT;1342;1239.4;1220748.78;90814.27;44791.14;66556.2;35053.74;80218.86;77490.58;18436.85;56504.73;43631.54;665.1;12053.63;0;0;540;6903.57;20.21;642.76
M; 0 t/m  4 jaar;OOSTSTELLINGWERF;633;575.02;503860.34;44438.81;30648.7;29448.76;15764.66;31095.7;22060.48;8966.44;13244.63;13699.5;1450.5;7957.76;0;0;0;418.35;488.91;12.16
M; 0 t/m  4 jaar;OOSTZAAN;207;187.36;154209.38;8162.54;4709.53;10086.69;5369.3;10819.27;5121.4;3113.27;3556.07;2162.28;0;2759.88;0;0;60;728.39;5.16;84
M; 0 t/m  4 jaar;OPMEER;296;270.59;250067.45;31170.88;6708.3;14311.05;6909.86;12645.74;17706.71;8809.46;3084.24;6915.13;3306.15;3382.19;0;0;460;86.02;3.44;0
M; 0 t/m  4 jaar;OPSTERLAND;786;717.27;540554.63;35186.26;8140.84;37975.49;16687.38;32382.9;21513.6;10543.69;17174.89;12153.04;0;5732;0;0;276;0;752.5;2854.55
M; 0 t/m  4 jaar;OSS;2275;2059.11;2376731.45;209847.47;64340.36;109363.4;71368.31;149873.15;101069.83;59613.8;97855.12;90736.45;20764.32;30945.32;0;0;307;9535.89;10.32;115.45
M; 0 t/m  4 jaar;OUDE IJSSELSTREEK;947;863.15;877753.03;89987.4;13034.81;46394.37;24172.78;52822.38;40488.4;22187.1;36531.87;47727.58;0;16958.97;0;0;423.05;734.79;5.16;45.06
M; 0 t/m  4 jaar;OUDER-AMSTEL;343;311.3;862167.4;27741.99;15338.33;16290.46;8209.3;21135.86;15523.91;11053.59;10007;12214.86;0;4736.66;0;0;0;1100.2;3.44;21589.01
M; 0 t/m  4 jaar;OUDEWATER;265;243.73;136665.62;22633.91;12112.27;13061.95;5947.11;10644.03;5495.51;6321.64;7980.39;2878.13;0;0;0;0;287.7;369.48;0;28.5
M; 0 t/m  4 jaar;OVERBETUWE;1354;1219.34;1209983.31;109973.49;26939.56;64891.9;36210.04;78705.46;25473.05;22451.3;39180.56;48900.43;831;14097.68;0;0;645;1655.29;24.08;6773.22
M; 0 t/m  4 jaar;PAPENDRECHT;932;834.25;1246347.28;137761.59;13122.39;43809.92;26511.16;42533.98;68161.72;10255.03;56804.9;22055.09;9624.54;12021.41;0;0;868.9;9465.14;2.15;57.85
M; 0 t/m  4 jaar;PEEL EN MAAS;1027;929.5;1167669.48;109878.76;64136.81;49722.7;34031.76;58395.74;34233.32;17355.14;41555.16;39584.57;3793.24;7854.33;0;0;630;18309.04;5.59;6.8
M; 0 t/m  4 jaar;PEKELA;319;283.79;641302.7;38315.65;17048.72;14290.75;10606.69;24932.07;20093.5;4360.27;10156.62;9658.39;6916.2;5532.95;0;0;295;372.51;6.88;285.75
M; 0 t/m  4 jaar;PIJNACKER-NOOTDORP;1768;1595.75;1661205.38;165495.05;37598;85709.23;47547.9;92162.86;53707.9;24925.46;49000.56;41344.63;1568.6;14173.8;0;0;1923.25;6953.13;16.34;1128.87
M; 0 t/m  4 jaar;PURMEREND;1992;1796.95;2330848.91;163754.84;47823.92;95035;58644.58;144455.74;55984.33;39400.42;66711.95;65561.36;15934.62;17101.32;0;1189.09;0;7510.51;38.27;226.78
M; 0 t/m  4 jaar;PUTTEN;747;680.39;569264.07;69260.11;24596.54;36113.55;20162.06;40701.39;15060.96;18539.14;11378.1;25389.88;2931;10616.66;0;0;0;1963.91;9.89;236.25
M; 0 t/m  4 jaar;RAALTE;947;853.08;924781.79;84579.84;26589.52;45779.69;24179.33;56365.14;44867.73;13627.54;39571.9;53018.12;0;9227.1;0;0;325;1443.76;15.05;96.25
M; 0 t/m  4 jaar;REIMERSWAAL;816;729.48;681161.43;67885.67;14969.19;38263.83;18872.61;37324.11;28416.67;9233.87;23298.76;28823.02;3179.64;11835.16;0;0;1082;11554.21;1.29;50.84
M; 0 t/m  4 jaar;RENKUM;686;634.55;605985.75;40895.15;11957.75;33984.47;15292.25;35534.94;24673.86;13169.66;14935.18;25234.26;0;5889.64;0;0;447;450.32;8.17;660.99
M; 0 t/m  4 jaar;RENSWOUDE;172;154.89;78906.32;9965.53;0;7990.84;4025.63;6527.82;4902.5;3706.7;8254.14;5913.25;0;889.7;0;0;0;202.25;4.3;127.6
M; 0 t/m  4 jaar;REUSEL-DE MIERDEN;372;326.7;299494.26;30533.25;286.6;17113.95;11243.12;19426.38;15161.15;5786.81;6322.36;10600.99;0;1063.42;0;0;280;292.48;2.15;0
M; 0 t/m  4 jaar;RHEDEN;989;888.43;975838.49;60572.2;4929.66;47467.15;25086.78;67042.84;24679.19;13956.27;32315.74;46746.17;0;13800.42;0;0;276.05;1361.12;15.05;6668.95
M; 0 t/m  4 jaar;RHENEN;571;517.3;448712.1;42127.11;4160.14;27451.05;13288.53;31692.34;12554.87;9300.53;16000.03;18846.47;0;2288.26;0;0;0;278.29;1.72;190
M; 0 t/m  4 jaar;RIDDERKERK;1155;1036.01;1062242.38;113035.64;92821.97;54174.24;34794.76;63610.35;46543.18;13391.96;42911.41;31737.18;492;13639.32;0;0;309.75;3660.49;5.16;686.33
