GESLACHT;LEEFTIJDSKLASSE;GEMEENTENAAM;AANTAL_BSN;AANTAL_VERZEKERDEJAREN;KOSTEN_MEDISCH_SPECIALISTISCHE_ZORG;KOSTEN_FARMACIE;KOSTEN_SPECIALISTISCHE_GGZ;KOSTEN_HUISARTS_INSCHRIJFTARIEF;KOSTEN_HUISARTS_CONSULT;KOSTEN_HUISARTS_MDZ;KOSTEN_HUISARTS_OVERIG;KOSTEN_HULPMIDDELEN;KOSTEN_MONDZORG;KOSTEN_PARAMEDISCHE_ZORG_FYSIOTHERAPIE;KOSTEN_PARAMEDISCHE_ZORG_OVERIG;KOSTEN_ZIEKENVERVOER_ZITTEND;KOSTEN_ZIEKENVERVOER_LIGGEND;KOSTEN_KRAAMZORG;KOSTEN_VERLOSKUNDIGE_ZORG;KOSTEN_GENERALISTISCHE_BASIS_GGZ;KOSTEN_LANGDURIGE_GGZ;KOSTEN_GRENSOVERSCHRIJDENDE_ZORG;KOSTEN_EERSTELIJNS_ONDERSTEUNING;KOSTEN_GERIATRISCHE_REVALIDATIEZORG;KOSTEN_VERPLEGING_EN_VERZORGING;KOSTEN_OVERIG
M; 0 t/m  4 jaar;GOOISE MEREN;1593;1442.65;1801629.37;132650.73;0;80251.31;43923.64;2058.18;116160.02;41118.44;25650.29;26220.37;42184.47;10586.8;34961.31;0;0;0;0;8612.63;46.62;0;74992.38;124944.89
M; 0 t/m  4 jaar;GORINCHEM;980;872.7;1051708.96;44131.75;0;48049.29;24742.94;159.37;77623.37;19732.22;25634.79;34060.2;29317.01;5981.7;14444.27;0;0;0;0;3659.11;19.74;0;87448.37;32790.29
M; 0 t/m  4 jaar;GOUDA;2024;1824.41;2352125.53;229573.47;0;101811.89;55474.24;11713.05;144581.63;37741.69;50728.86;60627.76;112806.46;10240.04;30607.46;0;0;0;0;2221.48;67.2;0;24115.47;320463.99
M; 0 t/m  4 jaar;GRAVE;291;266.1;357511.53;23309.99;0;15161.6;8749.6;0;18960.55;10919.79;8624.51;24536.43;21556.37;10915.66;1492.65;0;0;0;0;224.08;13.86;0;4297.44;171953.41
M; 0 t/m  4 jaar;GRONINGEN;5150;4536.29;7506445.66;564357.04;0;251722.05;129634.14;18109.79;372506.23;127809.61;97413.77;146734.9;137165.09;6059.26;97936.22;0;0;0;0;10409.2;488.88;0;250927.07;475324.99
M; 0 t/m  4 jaar;GULPEN-WITTEM;247;214.79;413734.78;11008.45;0;11370.36;7150.73;347.93;12170.5;4086.04;3181.85;3543.33;7020.25;0;5201.85;0;0;0;0;12600.37;0.84;0;0;9579.1
M; 0 t/m  4 jaar;HAAKSBERGEN;525;477.14;625150.52;32287.36;0;26986.6;13365.32;3916.96;34835.43;5970.12;10207.97;12920.81;29361.44;3506.64;8761.49;0;0;0;0;698.48;7.14;0;4592.4;70695.09
M; 0 t/m  4 jaar;HAAREN;268;240.74;175804.5;23160.6;0;13503.13;9112.18;30.12;14340.53;2800.89;6486.67;2759.42;8577.05;199.6;1453.5;0;0;0;0;255;2.52;0;0;4636.1
M; 0 t/m  4 jaar;HAARLEM;4831;4278.02;5293390.73;283479.51;0;237532.51;126821.52;44416.21;340673.16;72351.99;122318.84;136677.79;178004.89;84.7;76843.43;0;0;0;0;19336.26;160.02;0;135999.84;273777.03
M; 0 t/m  4 jaar;HAARLEMMERMEER;3759;3390.43;4179609.03;310439.25;0;190156.38;109710.92;40772.88;303392.64;56695.37;86883.81;113857.21;134017.21;21968.43;65245.05;0;0;0;0;45629.22;74.34;0;32276.13;333428.41
M; 0 t/m  4 jaar;HALDERBERGE;700;630.65;726403.14;54069.03;0;35107.2;18898.05;36.41;44921.45;11090.9;11897.55;26398.64;38560.16;4923;14861.61;0;0;0;0;4318.31;10.08;0;0;117505.89
M; 0 t/m  4 jaar;HARDENBERG;1702;1537.14;1927080.44;131390.14;0;86969.02;47803.88;9070.44;131405.56;40644.2;29596.71;69176.34;103957.91;4833.98;19505.42;0;0;0;0;77220.88;37.38;0;8742.04;121182.8
M; 0 t/m  4 jaar;HARDERWIJK;1406;1267.04;1760223.73;132712.06;0;70438.46;36711.87;5868.37;115401.26;32190.18;34866.65;35715.25;66042.13;20061.76;21039.22;0;0;0;0;1969.82;63.42;0;53559.55;87581.66
M; 0 t/m  4 jaar;HARDINXVELD-GIESSENDAM;555;508.87;580475.57;30406.06;0;28086.03;14500.08;57.08;28397.41;12895.02;10976.85;17575.71;26492.06;7188.35;8802.17;0;0;0;0;202.04;3.36;0;30686.22;39762.46
M; 0 t/m  4 jaar;HARLINGEN;362;328.78;364543.77;20771.97;0;18377.08;9204.16;146.66;25653.21;2822.74;5615.89;17345.2;14691.04;963.1;8298.9;0;0;0;0;15073.7;325.5;0;281.4;52707.29
M; 0 t/m  4 jaar;HATTEM;353;320.62;157398.21;16720.68;0;17935.48;7706.37;306.12;23122.81;1393.28;6181.91;3200.09;10766.09;0;1453.5;0;0;0;0;55.81;8.4;0;0;34562.11
M; 0 t/m  4 jaar;HEEMSKERK;912;820.01;1159808.01;98480.46;0;46032.7;23438.29;2763.92;63643.16;18019.79;19808.49;32004.19;37972.87;8025.34;15218.75;0;0;0;0;7351.89;29.4;0;14828.36;154084.35
M; 0 t/m  4 jaar;HEEMSTEDE;681;604.6;651554.12;57175.04;0;33404.52;18144.62;9043.84;41132.81;24733.11;8693.33;16557.98;15339.66;0;11247.89;0;0;0;0;3036.88;13.02;0;50912.9;30046.56
M; 0 t/m  4 jaar;HEERDE;426;384.49;689860.12;25737.48;0;21565.07;10368.84;66.05;28683.15;6133.97;6367.31;4864.63;28014.64;6507.94;8861.39;0;0;0;0;769.86;6.72;0;75;56463.33
M; 0 t/m  4 jaar;HEERENVEEN;1313;1183.99;1295982.11;71388.75;0;66284.16;27741.9;125.01;117721.06;28316.52;19376.75;27075.34;40924.72;15083.61;17412.39;0;0;0;0;1679.95;1070.16;0;7117.43;129770.37
M; 0 t/m  4 jaar;HEERHUGOWAARD;1602;1433.69;1597946.99;195972.76;0;80189.65;44075.83;364.42;97056.19;54486.97;53375.1;25170.59;61508.4;1876.46;32583.97;0;0;0;0;1824.8;49.56;0;72893.14;40082.89
M; 0 t/m  4 jaar;HEERLEN;1841;1641.41;2858926.36;293565.79;0;91968.56;60361.53;3705.68;133575.1;32781.09;49485.33;63337.35;181207.47;16242.15;38611.28;0;0;0;0;69828.03;15.96;0;74737.4;375787.95
M; 0 t/m  4 jaar;HEEZE-LEENDE;359;324.07;441344.53;32170.6;0;17796.48;10588.63;146.14;17784.73;7057.09;3455.09;14665.61;13739.81;10101.4;11620.16;0;0;0;0;20.01;5.88;0;1747.95;91722.95
M; 0 t/m  4 jaar;HEILOO;465;422.17;906521.31;46816.94;0;23571.61;12199.88;112.24;23154.03;12067.63;9377.76;14062.81;20865.89;5289.15;9843.11;0;0;0;0;352.12;10.08;0;6184.5;16920.22
M; 0 t/m  4 jaar;HELLENDOORN;846;760.83;1268985.95;66504.69;0;42913.69;22560.31;95.51;48747.83;14916.77;14866.22;42726.1;41600.91;10843.68;17942.43;0;0;0;0;733.14;18.06;0;3863.55;18937.33
M; 0 t/m  4 jaar;HELLEVOETSLUIS;939;846.77;1395324.11;139461.55;0;47642.02;28548.44;150.81;57968.9;23768.92;18352.17;46461.08;65943.6;2689.5;35420.49;0;0;0;0;1856.86;18.48;0;24211.41;38656.52
M; 0 t/m  4 jaar;HELMOND;2444;2193.53;3135478.69;210316.22;0;122838.23;75132.63;7895.14;162154.38;32541.6;49530.34;67956.76;153940.87;13546.69;45751.14;0;0;0;0;4102.74;26.88;0;148.35;432514.36
M; 0 t/m  4 jaar;HENDRIK-IDO-AMBACHT;1024;936.1;889686.95;104877.2;0;52257.53;28365.01;11941.09;62945.15;19235.97;15924.41;34871.14;31232.5;1189.58;13982.43;0;0;0;0;1316.74;18.9;0;0;69928.68
M; 0 t/m  4 jaar;HENGELO;1958;1774.06;2191589.5;173600.62;0;82770.46;43439.32;1676.5;199145.13;39083.52;38944.78;48414.16;104275.15;2672.3;39497.29;0;0;0;0;18403.42;63.42;0;26375.2;220784.93
M; 0 t/m  4 jaar;HET HOGELAND;1123;1018.99;1333158.92;70391.99;0;55971.91;31740.09;3279.27;71191.39;19743.22;18974.97;42626.04;35176.63;13167.25;24599.66;0;0;0;0;4422.44;74.34;0;0;107368.26
M; 0 t/m  4 jaar;HEUMEN;362;323.68;864520.73;58371;0;18311.68;9944.6;3145.78;23094.12;4020.8;7449.16;17064.33;14369.14;149.05;12998.33;0;0;0;0;195.23;7.14;0;100220.1;8677.66
M; 0 t/m  4 jaar;HEUSDEN;1090;973.67;1401973.49;120681.6;0;54437.85;29717.41;340.21;53698.58;48392.3;34963.58;40959.81;65860.87;10178.11;17620.18;0;0;0;0;1841.19;21;0;271063.31;260293.63
M; 0 t/m  4 jaar;HILLEGOM;504;463.21;660768.56;40203.61;0;26181.94;14779.31;448.79;36573.01;3766.02;11902.79;11708.51;12282.51;2459.92;8398.12;0;0;0;0;765.69;7.56;0;0;42337.36
M; 0 t/m  4 jaar;HILVARENBEEK;312;284.03;294440.85;24243.11;0;16108.57;7427.19;31.28;12144.53;10065.8;12405.29;13054.9;16619.3;1296.4;3522.97;0;0;0;0;2102.44;1.68;0;3357.3;34435.65
M; 0 t/m  4 jaar;HILVERSUM;2461;2202.72;2551379.36;141300.17;0;122308.08;68976.05;32476.02;175102.53;41366.16;51615.66;38403.42;83265.28;1188.72;43357.5;0;0;0;0;10262.34;128.94;0;6359.08;150530.3
M; 0 t/m  4 jaar;HOEKSCHE WAARD;2085;1877.9;1999010.44;190184.3;0;105337.85;52488.61;330.41;148653.83;42593.05;31632.16;42860.25;60362.69;16701.91;42404.27;0;0;0;0;10529.26;57.54;0;98198.63;35656.88
M; 0 t/m  4 jaar;HOF VAN TWENTE;734;664.19;1345029.02;70279.91;0;35099;21122.53;131.42;55840.93;12696.76;13766.35;12002.46;42345.37;2689.2;11434.14;0;0;0;0;507.49;24.36;0;127214.13;49087.57
M; 0 t/m  4 jaar;HOLLANDS KROON;1135;1024.61;950049.56;109036.53;0;57324.57;28073.77;100.12;66918.43;15768.28;34433.79;35449.84;68076.86;27810.83;19435.07;0;0;0;0;2669.49;36.96;0;19153.26;31993.81
M; 0 t/m  4 jaar;HOOGEVEEN;1407;1266.04;2147470.51;148325.35;0;71598.35;47099.63;7149.65;120701.79;38695.74;28550.22;58975.53;47737.96;4848.18;23662.81;0;0;0;0;1703.97;52.92;0;10972.17;97324.55
M; 0 t/m  4 jaar;HOORN;2007;1807.3;2052072.9;167286.43;0;100032.11;54961.96;7070.01;152925.39;46198.75;58919.69;37504.95;71863.77;1220.9;31290.35;0;0;0;0;9264.31;73.08;0;208.8;76899.42
M; 0 t/m  4 jaar;HORST AAN DE MAAS;958;846.85;1443507.84;124968.06;0;47148.16;28702.4;155.99;58501.54;19786.43;27275.51;37435.57;41572.95;2431.92;21229.62;0;0;0;0;3307.68;9.24;0;53262.23;127286.76
M; 0 t/m  4 jaar;HOUTEN;1397;1260.15;1042894.91;121498.8;0;70956.82;36306.61;30433.7;112331.87;29473.43;28607.08;42703.54;53901.31;5658.5;17477.32;0;0;0;0;6331.94;44.1;0;87033.41;340687.87
M; 0 t/m  4 jaar;HUIZEN;1026;918.33;1262339.59;88417.07;0;51183.07;28570.78;9580.72;75804.07;13457.42;19853.81;13920.58;34102.73;0;16516.59;0;0;0;0;3991.01;44.1;0;75861.96;27077.35
M; 0 t/m  4 jaar;HULST;487;430.76;427891.25;39008.29;0;23581.44;14029.19;5682.81;49141.37;4974.25;6822.7;9108.9;12274.42;9457.5;4425.44;0;0;0;0;55020.63;0;0;88924.46;44684.52
M; 0 t/m  4 jaar;IJSSELSTEIN;901;809.03;1415072.58;82766.11;0;44951.52;26680.42;2956.12;70155.89;16844.64;16865.87;27561.63;34643.72;3382;13903.72;0;0;0;0;1759.47;23.52;0;18012.04;77161.15
M; 0 t/m  4 jaar;KAAG EN BRAASSEM;655;577.99;911607.55;41091.75;0;32599.81;18919.07;4349;47608.92;13851.62;10836.31;16794.42;31098.92;2484.2;5781.52;0;0;0;0;2204.46;10.5;0;28238.48;31437.03
M; 0 t/m  4 jaar;KAMPEN;1729;1532.17;1721203.11;75415.59;0;86262.46;41050.79;2583.06;109175.16;31817.27;33667.15;77301.55;60945.19;17277.47;16707.61;0;0;0;0;2799.4;73.5;0;128.74;127816.86
M; 0 t/m  4 jaar;KAPELLE;360;317.25;425698.39;26726.57;0;17634.56;8322.27;0;22879.36;10229.03;7870.6;8887.84;17516.02;681.8;7462.32;0;0;0;0;758.95;3.36;0;0;72317.92
M; 0 t/m  4 jaar;KATWIJK;1926;1718.83;1968787.64;126834.39;0;97201.32;53267.18;20534.25;167591.83;38385.61;38256.39;54915.49;94511.18;11854.98;37362.87;0;0;0;0;2867.88;28.14;0;0;202145.65
M; 0 t/m  4 jaar;KERKRADE;906;801.15;1438314.54;142958.66;0;44343.16;29798.79;1970.59;58920.57;42429.31;21335.08;22845.46;72896.43;12829.38;20081.8;0;0;0;0;38939.36;7.56;0;309806.51;144938.58
M; 0 t/m  4 jaar;KOGGENLAND;580;521.82;635325.39;54498.21;0;28733.71;12405.69;99.18;26951.57;26711.44;14485.7;13903.59;31265.86;1316;11475.19;0;0;0;0;603.77;19.32;0;78628.18;24508.21
M; 0 t/m  4 jaar;KRIMPEN AAN DEN IJSSEL;805;724.54;939888.85;119643.78;0;40699.29;22768.23;179.91;47435.66;9187.16;12401.65;34045.89;30355.25;3537.43;9466.82;0;0;0;0;2928.43;10.08;0;4973.75;103160.11
M; 0 t/m  4 jaar;KRIMPENERWAARD;1409;1275.84;1762824.17;148723.86;0;71025.88;40373.13;722.65;80095.96;44849.2;26428.09;51634.4;60122.08;1847.33;27113.97;0;0;0;0;2464.77;36.12;0;41093.17;66190.03
M; 0 t/m  4 jaar;LAARBEEK;490;445.73;585338.83;48260.57;0;24729.6;14860.35;96.74;28722.15;13483.14;10721.55;20306.03;34707.55;7579.82;9680.76;0;0;0;0;2354.09;3.78;0;187761.28;71965.3
M; 0 t/m  4 jaar;LANDERD;391;346.79;676844.19;46634.8;0;19278.26;13185.95;17.66;24493.66;2789.51;11037.42;14932.01;14746.44;1597.24;6663.36;0;0;0;0;114.05;1.26;0;0;32687.56
M; 0 t/m  4 jaar;LANDGRAAF;735;659.73;935666.59;74264.32;0;36665.79;23179.86;165.92;50424.43;30782.67;17833.36;14292.13;53495.22;5523.7;17180.8;0;0;0;0;8273.68;1.68;0;205832.99;52379.61
M; 0 t/m  4 jaar;LANDSMEER;299;276.01;165946.62;17507.29;0;15578.4;7582.46;320.81;18234.82;2442.69;5996.48;2376.74;8653.45;0;2751.33;0;0;0;0;592.88;8.4;0;0;35164.78
M; 0 t/m  4 jaar;LANGEDIJK;703;636.54;677281.23;57638.32;0;35687.8;16529.22;82.48;39069.83;26854.68;15365.24;15451.24;26706.18;1895.84;13360.15;0;0;0;0;1688.47;24.78;0;19880.3;47811.05
M; 0 t/m  4 jaar;LANSINGERLAND;2084;1886.79;1953623.9;179726.69;0;105049.8;56034.07;19888.84;130967.73;38844.35;47832.62;82628.97;71450.56;7670.53;25069.51;0;0;0;0;72426.96;37.38;0;104255.92;142536.15
M; 0 t/m  4 jaar;LAREN;234;205.78;245778.93;21015.29;0;11331.09;6275.79;1637.35;17781.38;9889.93;3323.74;2046.64;7170.41;751.6;1976.15;0;0;0;0;793.33;2.1;0;0;18661.92
M; 0 t/m  4 jaar;LEEUWARDEN;3210;2869.01;3088048.56;170493.26;0;161453.05;76644.65;20491.67;262795.08;57991.77;57655.58;76442.13;110129.25;2264.08;65011.93;0;0;0;0;8012.34;2959.74;0;73725.91;522356.84
M; 0 t/m  4 jaar;LEIDEN;3008;2669.56;4419575.07;248347.08;0;148513.9;85381.16;23826.64;254872.46;109088.47;50288.46;91025.62;141702.11;1974.82;74761.76;0;0;0;0;11705.32;58.38;0;246042.52;172736.13
M; 0 t/m  4 jaar;LEIDERDORP;707;639.61;774373.68;53010.06;0;35645.22;17869.42;9326.89;61915.38;15630.8;13049.21;12850.47;36334.17;272.62;14097.59;0;0;0;0;4775.86;21;0;848.54;26760.13
M; 0 t/m  4 jaar;LEIDSCHENDAM-VOORBURG;2102;1869.12;2798846.87;286681.22;0;103796.83;59943.58;5179.73;126245.84;45997.26;44442.33;53103.54;68497.89;9825.62;49920.3;0;0;0;0;14951.69;63.84;0;136283.49;159865.5
M; 0 t/m  4 jaar;LELYSTAD;2280;2038.11;2759142.32;204629.85;0;109610.25;65128.93;17447.31;196457.25;66457.05;75170.34;57967.2;103457.77;2530.51;51730.04;0;0;0;0;7556.16;84.84;0;15908.46;418166.37
M; 0 t/m  4 jaar;LEUDAL;708;634.33;1296722.93;79939.63;0;35774.49;21613.62;44.12;48311.81;9117.04;16144.73;18294.88;43100.33;2549;24408.68;0;0;0;0;7235.47;4.2;0;55257.57;94769.08
M; 0 t/m  4 jaar;LEUSDEN;771;699.94;803513.69;54535.76;0;39557.43;21422.59;1155.75;56106.33;7806.39;10065.74;12718.89;29784.08;1856.82;9024.49;0;0;0;0;5896.75;30.66;0;6979.86;252889.24
M; 0 t/m  4 jaar;LINGEWAARD;1062;969.2;1507649.6;98232.49;0;54007.74;31323.87;361.85;71211.92;27582.41;22494.96;43300.55;60056.08;17252.92;23531.78;0;0;0;0;14042.88;30.24;0;1981.74;258243.37
M; 0 t/m  4 jaar;LISSE;575;521.31;500401.2;28150.74;0;29401;15497.6;106.27;46337.73;8245.71;13193.03;12544.43;19276.54;4000.68;9171.75;0;0;0;0;139.71;18.06;0;3276;43532.42
M; 0 t/m  4 jaar;LOCHEM;658;595.11;662861.61;44284.98;0;33406.18;15721.85;5070.06;49514.03;16013.34;8092.98;15215.85;37393.86;353.62;9006.43;0;0;0;0;535.78;26.04;0;590.04;513.36
M; 0 t/m  4 jaar;LOON OP ZAND;553;496.56;920144.43;52851.18;0;27700;17625.35;60;30383.92;25541.52;7856.24;11209.72;24602.95;12385.03;16382.91;0;0;0;0;1024.36;7.14;0;50585.19;49404.43
M; 0 t/m  4 jaar;LOPIK;359;323.93;349407.17;23623.44;0;17973.39;10717.49;297.6;24275.28;3294.49;9350.04;11402.26;15845.53;0;5450.14;0;0;0;0;816.58;0;0;0;41214.29
M; 0 t/m  4 jaar;LOPPERSUM;212;189.93;234884.86;30513.96;0;10171.52;5643.83;676.82;13745.15;11110.68;3630.82;10157.4;7661.7;1054.32;4353.81;0;0;0;0;0;15.12;0;0;15688.67
M; 0 t/m  4 jaar;LOSSER;465;410.06;766540.53;35441.7;0;22639.36;10915.77;346.1;36513.49;16402.47;10015.44;15003.93;27472.54;1194.2;8879.45;0;0;0;0;378.26;7.98;0;17258.54;38245.58
M; 0 t/m  4 jaar;MAASDRIEL;609;535.36;1047008.14;73346.31;0;29852.43;17053.11;176.07;31812.01;17737.26;10366.98;32845.39;28716.36;0;15263.65;0;0;0;0;195.68;11.76;0;0;2245.85
M; 0 t/m  4 jaar;MAASGOUW;436;388.77;694514.33;75446.53;0;21553.34;14668.63;0;29978.95;8165.1;5773.87;19380.35;30776.64;17165.55;5524.63;0;0;0;0;1577.46;5.46;0;8230.85;80709.66
M; 0 t/m  4 jaar;MAASSLUIS;843;748.36;1562156.19;101203.77;0;41633.05;805.61;396.42;83401.78;34256.74;19032.44;34656.13;41466.81;2513.58;12100.69;0;0;0;0;2352.24;2.1;0;41194.18;79842.17
M; 0 t/m  4 jaar;MAASTRICHT;2165;1908.94;3335378.29;223519.72;0;104919.18;66219.46;3073.93;138777.44;47228.73;34789.93;65053.65;124995.59;21055.12;32892.3;0;0;0;0;35635.22;20.16;0;236933.7;1061517.89
M; 0 t/m  4 jaar;MEDEMBLIK;1078;970.67;1572612.35;171957.04;0;54112.35;27687.55;130.72;60679.54;14343.25;36627.3;20370.6;36319.92;9470.86;23913.02;0;0;0;0;7100.01;38.22;0;4262.82;33570.15
M; 0 t/m  4 jaar;MEERSSEN;351;317.2;369006.83;46135.57;0;17562.59;10975.11;18.56;19290.06;4432.17;7099.08;12501.4;26751.55;0;5443.84;0;0;0;0;62704.74;1.26;0;4379.55;14834.37
M; 0 t/m  4 jaar;MEIERIJSTAD;1955;1765.45;2698628.25;173074.45;0;99217.72;65895.22;222.17;132094.29;39713.67;48828.21;66913.57;97132.22;8086.57;46455.97;0;0;0;0;3494.51;31.08;0;26361.3;232962.16
M; 0 t/m  4 jaar;MEPPEL;820;749.44;778253.14;52758.65;0;41999.69;26002.33;1981.97;63978.48;28689.14;13552.87;51344.24;45101.98;3664.5;10128.67;0;0;0;0;951.22;51.66;0;687.61;16610.69
M; 0 t/m  4 jaar;MIDDELBURG;1208;1083.01;1515771.59;112430.54;0;60204.8;28274.29;76.21;80317.04;11935.27;18708.44;34955.52;46767.16;25331.77;30159.66;0;0;0;0;72046.59;10.5;0;0;354047.49
M; 0 t/m  4 jaar;MIDDEN-DELFLAND;510;465.69;551612.57;41916.61;0;26157.44;705.61;574.87;47758.41;2464.47;12026.62;10199.33;8560.07;0;6329.68;0;0;0;0;202.95;5.04;0;806.84;655.4
M; 0 t/m  4 jaar;MIDDEN-DRENTHE;729;659.9;821195.83;68118.36;0;37131.99;20359.79;2077.76;51178.15;13306.46;16465.72;20471.36;26137.63;15737.3;15490.94;0;0;0;0;1281.18;45.36;0;0;536.85
M; 0 t/m  4 jaar;MIDDEN-GRONINGEN;1421;1283.02;1890611.96;101141;0;72063.08;39494.27;3909.21;117161.37;20791.56;24967.33;86554.72;53216.86;1427.32;33731.31;0;0;0;0;1347.56;51.66;0;810.75;19124.56
M; 0 t/m  4 jaar;MILL EN SINT HUBERT;207;194.9;354338.82;31173.11;0;10922.24;6515.14;48.02;14230.69;8417.59;5202.05;8550.93;18720.76;336.7;4943.04;0;0;0;0;56.74;3.78;0;14997.32;7565.48
M; 0 t/m  4 jaar;MOERDIJK;892;809.4;832344.11;100396.89;0;46021.24;28623.56;68.76;56484.17;25240.99;20429.91;28228.22;41412.66;7201.94;11179.15;0;0;0;0;2108.89;6.72;0;42589.33;109186.13
M; 0 t/m  4 jaar;MOLENLANDEN;1301;1185.45;1444889.85;109217.78;0;65142.52;30646.4;1479.32;65413.54;14233.25;31451.94;55188.46;40017.46;0;17524.1;0;0;0;0;2656.88;28.14;0;24305.25;11161.26
M; 0 t/m  4 jaar;MONTFERLAND;731;646.25;900899.96;50319.75;0;36304.41;21072.74;5444.2;56623.6;8340.71;11136.09;29894.84;60562.47;2507;14253.66;0;0;0;0;920.92;9.66;0;0;35552.01
M; 0 t/m  4 jaar;MONTFOORT;396;355.5;725208.6;78520.85;0;20172.92;10142.68;120.3;29166.5;36285.33;10778.34;24180.56;19105.96;0;14439.48;0;0;0;0;253.62;5.46;0;199997.75;4538.86
M; 0 t/m  4 jaar;MOOK EN MIDDELAAR;140;125.29;113744.62;5440.87;0;7132.63;3828.44;1252.33;8584.95;562.79;2609.31;2405.25;5049.41;0;2334;0;0;0;0;0;3.36;0;0;202.84
M; 0 t/m  4 jaar;NEDER-BETUWE;711;652.98;668901.5;60333.09;0;36770.59;20515.16;794.65;49279.91;13535.55;13543.42;16708.53;44390.8;2433.56;11954.97;0;0;0;0;513.83;10.92;0;64.79;18654.06
M; 0 t/m  4 jaar;NEDERWEERT;369;325.25;682673.56;51316.38;0;18473.87;14002.25;18;28624.98;10572.02;6743.88;16446.14;16224.41;17630.35;4405.38;0;0;0;0;525.3;3.36;0;1204;19806.3
M; 0 t/m  4 jaar;NIEUWEGEIN;1689;1522.14;2128701.46;160151.09;0;84693.87;46365.67;27805.36;138275.45;33231.7;43884.23;47834.76;80202.51;10234.07;27857.11;0;0;0;0;12423.49;26.04;0;66488.43;248278.85
M; 0 t/m  4 jaar;NIEUWKOOP;681;608.91;839216.33;45043.4;0;34462.78;20613.65;4490.06;50867.29;10924.62;14841.09;18290.15;34544.78;2360.8;12574.39;0;0;0;0;448.09;12.18;0;0;58822.35
M; 0 t/m  4 jaar;NIJKERK;1246;1128.87;1328469.06;103845.95;0;63203.31;35717.44;26927.64;93812.25;36454.61;30159.84;28656.72;46411.54;3246.8;23076.44;0;0;0;0;1426.19;42;0;138;72173.67
M; 0 t/m  4 jaar;NIJMEGEN;4273;3793.78;5106179.98;342062.72;0;210703.54;113089.15;23391.15;310830.18;83080.61;117909.38;170714.74;256601.97;10153.95;74768.8;0;0;0;0;21129.31;115.5;0;54395.37;508835.27
M; 0 t/m  4 jaar;NISSEWAARD;2164;1933.23;3124204.82;281780.92;0;107412.72;65844.67;2332.44;165406.51;59848.3;45486.28;73366.52;93473.4;19880.85;63146.06;0;0;0;0;8571.93;23.1;0;145418.04;267306.63
M; 0 t/m  4 jaar;NOARDEAST-FRYSLAN;1200;1073.23;1417319.7;181139.99;0;59872.76;28119.5;721.69;102966.18;46811.9;22516.82;29751.15;42428.98;21294.31;27285.12;0;0;0;0;394.24;1105.86;0;32356.66;98691
M; 0 t/m  4 jaar;NOORD-BEVELAND;159;144.71;192750.75;11328.15;0;7963.52;4916.95;2.08;9243.35;1574.64;5851.51;6477.72;4169.52;0;2750.38;0;0;0;0;446.38;3.36;0;4724.16;3731.24
M; 0 t/m  4 jaar;NOORDENVELD;630;571.13;1045016;65788.02;0;31981.62;15371.89;474.93;42929.5;14924.2;11084.51;18695.62;21436.88;6386.29;13817.79;0;0;0;0;689.08;61.74;0;0;13363.13
M; 0 t/m  4 jaar;NOORDOOSTPOLDER;1383;1241.12;1615292.74;187073.58;0;69265.75;32597.32;650.05;102312.17;38867.86;28541.58;28521.58;47707.08;17893.08;30417.62;0;0;0;0;5828.77;168;0;193695.24;154338.36
M; 0 t/m  4 jaar;NOORDWIJK;970;866.05;1557988.25;82469.47;0;48391.16;28784.63;9798.02;78365.35;21677.45;28404.67;23798.21;30881.77;4492.44;17457.72;0;0;0;0;1791.41;11.76;0;684.25;53714.31
M; 0 t/m  4 jaar;NUENEN CA;547;486.3;653924.5;66265.1;0;27320.32;16228.78;364.58;25881;13134.61;7337.84;17245.41;24173.48;2096.01;9635.3;0;0;0;0;1763.69;3.36;0;5182.32;56744.03
M; 0 t/m  4 jaar;NUNSPEET;812;735.87;886243.83;59910.44;0;41265.05;20457.19;576.11;46941.74;23451.66;15540.17;24052.53;29825.99;11796.31;10057.99;0;0;0;0;513.28;18.48;0;0;59679.27
M; 0 t/m  4 jaar;OEGSTGEEST;638;576.31;814495.62;53654.43;0;32375.75;16746.19;1371.62;52313.6;18946.99;12097.82;11543.89;22742.18;0;17655.66;0;0;0;0;6393.57;15.54;0;29055.95;47071.31
M; 0 t/m  4 jaar;OIRSCHOT;410;364.48;569870.69;26983.11;0;20565.47;12688.47;201.11;17718.06;4326.74;7763.1;15662.99;6611.24;8276.39;6772.76;0;0;0;0;2615.1;1.26;0;0;112062.01
M; 0 t/m  4 jaar;OISTERWIJK;557;505.61;487555.92;46652.9;0;28340.89;17819.02;91.16;28640.81;9197.6;11596.57;13701.68;14259.47;3330.5;4615.48;0;0;0;0;1023.67;7.14;0;0;76537.51
M; 0 t/m  4 jaar;OLDAMBT;769;687.23;1841589.49;90497.57;0;38330.88;24735.92;8691.04;65210.8;23154.61;19037.67;44650.6;31088.46;2127.76;16812.19;0;0;0;0;13674.62;21;0;5698.25;74090.4
M; 0 t/m  4 jaar;OLDEBROEK;685;624.33;1168096.92;26131.06;0;35020.51;16845.44;5714.95;38386.47;21259.9;11135.8;22856.17;29204.89;4495.52;10261.41;0;0;0;0;3204.87;19.32;0;259.16;69879.03
