GESLACHT;LEEFTIJDSKLASSE;GEMEENTENAAM;AANTAL_BSN;AANTAL_VERZEKERDEJAREN;KOSTEN_MEDISCH_SPECIALISTISCHE_ZORG;KOSTEN_FARMACIE;KOSTEN_SPECIALISTISCHE_GGZ;KOSTEN_HUISARTS_INSCHRIJFTARIEF;KOSTEN_HUISARTS_CONSULT;KOSTEN_HUISARTS_MDZ;KOSTEN_HUISARTS_OVERIG;KOSTEN_HULPMIDDELEN;KOSTEN_MONDZORG;KOSTEN_PARAMEDISCHE_ZORG_FYSIOTHERAPIE;KOSTEN_PARAMEDISCHE_ZORG_OVERIG;KOSTEN_ZIEKENVERVOER_ZITTEND;KOSTEN_ZIEKENVERVOER_LIGGEND;KOSTEN_KRAAMZORG;KOSTEN_VERLOSKUNDIGE_ZORG;KOSTEN_GENERALISTISCHE_BASIS_GGZ;KOSTEN_LANGDURIGE_GGZ;KOSTEN_GRENSOVERSCHRIJDENDE_ZORG;KOSTEN_EERSTELIJNS_ONDERSTEUNING;KOSTEN_GERIATRISCHE_REVALIDATIEZORG;KOSTEN_VERPLEGING_EN_VERZORGING;KOSTEN_OVERIG
V;60 t/m 64 jaar;NIJMEGEN;5146;5119.6;9936351.21;2131827.88;1548181.55;305382.67;331728.88;260660.93;238305.62;594999.52;162899.82;303192.49;45393.3;17433.56;166423.63;0;0;113181.76;99995.45;55135.62;78.49;98196.94;823584.56;82503.24
V;60 t/m 64 jaar;NISSEWAARD;3348;3335.54;7429078.14;1538182.24;558731.23;198831.21;198473.16;206661.01;136612.79;388504.63;200296.48;120473.38;23255.75;30525.55;145917.35;0;0;50871.16;0;71930.1;31.96;282487.16;629983.22;66893.25
V;60 t/m 64 jaar;NOARDEAST-FRYSLAN;1446;1443.83;2503165.5;488542.51;214295.7;86315.76;76422.78;78834.61;91174.26;178760.83;50344.67;30020.87;6108.99;10650.66;52468.9;0;0;14802.34;0;2600.86;1773.78;0;309428.23;18607.57
V;60 t/m 64 jaar;NOORD-BEVELAND;313;311.72;506641.14;124812.29;25933.01;18557.62;19239.54;13941.72;8239.68;33544.04;13499.86;19177.35;2106.27;13984.28;15897.19;0;0;1262.82;0;17609.63;2.82;0;60726.77;138.86
V;60 t/m 64 jaar;NOORDENVELD;1192;1184.16;1759114.93;312908.8;199393.36;70884.41;58841.14;60961.27;49123.82;103421.54;40807.2;33361.63;5050.39;12881.44;27995.78;0;0;12609.69;0;2856.32;112.8;69857.33;154436.52;5345.37
V;60 t/m 64 jaar;NOORDOOSTPOLDER;1485;1479.49;3101374.35;603261.41;296130.3;88216.15;76301.74;62754.77;72116.86;205179.54;58110.31;61386.4;10093.51;55226.2;76121.49;0;0;12126.75;0;6140.82;200.22;0;415270.58;12568.92
V;60 t/m 64 jaar;NOORDWIJK;1553;1545.9;2754266.63;632129.1;190443.99;90584.57;83751.77;32583.99;96340.25;172417.23;43330.22;103772.07;19700.72;12305.92;61971.43;0;0;29354.04;0;6406.36;15.04;54886.29;265556.42;7637.33
V;60 t/m 64 jaar;NUENEN CA;829;825.73;1351032.46;230022.2;142318.84;49451.74;38502.65;50536.36;18999.8;71672.83;21961.36;50761.56;9182.27;4209.22;17940.83;0;0;2514.58;0;4290.23;5.64;0;129669.45;24764.49
V;60 t/m 64 jaar;NUNSPEET;896;893.13;1698781.03;416490.66;138241.19;50771.13;48709.72;52898.73;43101.89;91590.37;41484.07;34567.95;8161.92;35063.78;28753.93;0;0;7883.86;0;1433.75;16.92;25967.32;77125;18307.09
V;60 t/m 64 jaar;OEGSTGEEST;801;797.37;1290597.18;244890.04;161067.19;47401.72;40339.81;8063.83;44122.16;58890.16;14175.84;26044.04;4937.05;2600;29037.33;0;0;20662.49;106468.74;4405.44;9.4;24698.14;62054.95;52765.6
V;60 t/m 64 jaar;OIRSCHOT;658;655.76;931837.42;205116.82;104784.15;39183.59;42128.62;62909.06;19625.9;49645.26;45610.69;51326.6;3792.91;3327.39;12693.11;0;0;4085.48;0;1573.77;5.64;0;40761.71;34771.73
V;60 t/m 64 jaar;OISTERWIJK;878;874.31;1446439.49;459049.82;86025.36;52120.87;55698.16;58643.34;28037.92;81452.79;28845.73;49720.45;8811.85;4826.7;23780.97;0;0;11498.91;0;11992.99;1.88;2894.34;81888.95;12051.01
V;60 t/m 64 jaar;OLDAMBT;1431;1424.45;2708006.3;768704.52;496486.12;79581.91;84237.68;97342.12;80790.14;173050.5;65718.82;62030.97;9460.29;34842.42;94895.3;0;0;9194.23;0;14813.44;65.8;79131.76;209582.65;72970.63
V;60 t/m 64 jaar;OLDEBROEK;745;743.16;1348552.68;374519.1;126314.26;44085.59;34629.09;36095.23;30671.63;61732.63;23436.33;18395.82;2672.18;21315.1;25172.35;0;0;1142.17;0;456.87;15.04;62962.4;106346.8;5254.99
V;60 t/m 64 jaar;OLDENZAAL;1064;1056.36;1800705.81;359181.16;211665.54;63324.44;59000.32;77679.46;63048.73;112065.24;46078.59;26224.37;16058.89;999.72;37904.5;0;0;26251.67;0;28369.65;14.57;42309.11;160186.6;3735.56
V;60 t/m 64 jaar;OLST-WIJHE;621;620.27;1016099.87;215715.3;39298.96;36986.56;32431.36;33220.22;31579.01;69495.74;19047.35;18928.38;5966.03;6631.92;11574.44;0;0;9065.17;0;1205.41;3.76;0;100227.85;2696.21
V;60 t/m 64 jaar;OMMEN;615;610.83;942363.25;196160.3;140044.81;36200.85;25483.97;25650.26;26046.26;79370.6;16832.83;36836.1;4506.58;12505.68;16367.37;0;0;9306.67;0;673.11;22.56;15872.42;121642.91;25525.83
V;60 t/m 64 jaar;OOST GELRE;1005;1000.01;1929651.78;368666.17;138131.08;59285.45;58126.94;51474.05;45155.01;128317.05;54950.62;47872.01;4519.07;11653.49;26139.58;0;0;7821.78;0;5800.77;1.88;18265.41;118798.39;7735.64
V;60 t/m 64 jaar;OOSTERHOUT;1828;1819.8;3267040.82;681618.07;162457.32;108675.74;82572.52;116716.14;57358.99;268130.06;143654.64;120051.29;11392.77;12489.08;64068.58;0;0;5521.83;0;8460.87;18.8;34143.77;205432.72;156245.15
V;60 t/m 64 jaar;OOSTSTELLINGWERF;926;922.19;1799416.93;352995.63;56123.06;55103.24;45039.96;64221.73;52155.86;108671.86;47648.31;32686.71;4718.2;35748.5;29916.09;0;0;4394.92;0;6247.71;903.81;5482.06;80030.38;7108.44
V;60 t/m 64 jaar;OOSTZAAN;279;277.77;526597.26;121096.67;17746.2;16683.87;16917.46;10589.66;14131.45;18950.08;2972.52;12569.05;1307.62;1055.71;5511.62;0;0;5250.84;0;4998.04;5.64;6484.4;3598.75;1033.24
V;60 t/m 64 jaar;OPMEER;392;391.92;498050.66;107644.6;52006.34;23413.3;23070.23;14084.76;15810.74;23431.03;9486.14;15029;3135.29;3222.42;13454.7;0;0;3016.03;0;13046.35;16.45;0;42438.75;258.45
V;60 t/m 64 jaar;OPSTERLAND;1039;1031.62;1870209.27;299500.36;145473.69;60994.31;48990.72;57101.9;61738.13;94249.38;46701.57;20451.51;4510.53;11542.8;29257.87;0;0;18656.25;0;783.08;1228.11;6533.12;142609.52;16353.01
V;60 t/m 64 jaar;OSS;2976;2962.22;5732901.23;1243039.54;397743.86;177550.35;184639.42;172434.54;118447.21;387892.42;166240.17;124466.71;44516.29;82429.27;97853.47;0;36.48;44801.44;0;23037.37;22.09;115165.13;388231.51;32981.83
V;60 t/m 64 jaar;OUDE IJSSELSTREEK;1426;1419.45;2559826.06;573243.98;352603.77;84605.23;78035.9;100496.78;77939.13;204692.43;71259.4;77372.85;30078.56;26386.19;41881.77;0;0;11939.04;5333.95;26314.39;11.28;0;331192.5;33956.29
V;60 t/m 64 jaar;OUDER-AMSTEL;462;460.03;940200.71;114334.39;111915.63;27206.85;22539.45;20150.87;21683.79;45683.23;9149.4;21098.44;1917.96;0;17379.02;0;0;839.2;0;3184.13;9.4;2748.17;55228.28;1667.78
V;60 t/m 64 jaar;OUDEWATER;303;302.29;452974.11;89004.44;49898.11;18062.95;14818.71;7317.27;11174.64;44441.53;2473.11;13968.35;2359.65;1201.92;7818.28;0;0;5866.82;0;1271.2;1.88;0;41284.15;5120.71
V;60 t/m 64 jaar;OVERBETUWE;1499;1495.54;3047410.08;753889.76;154351.56;89356.79;92257.53;93214.6;67805.31;161422.39;61256.58;73167.15;17790.21;9186.77;42615.91;0;0;18784.17;0;10555.24;16.92;36870.74;90068.9;7000.95
V;60 t/m 64 jaar;PAPENDRECHT;1044;1037.74;1748394.84;494392.81;132472.5;62026.89;48902.32;51448.72;36123.14;125871.83;40167.96;22364.42;5260.97;369.44;27088.63;0;0;10968.53;0;3705.01;11.28;18876.45;122511.61;1825.37
V;60 t/m 64 jaar;PEEL EN MAAS;1505;1500.94;2477671.7;664132.82;95933.48;89445.06;99352.86;92072.24;62209.6;203549.82;111406.69;115469.45;13061.51;31372.82;44575.65;0;0;5468.47;0;18947.45;1.88;14457.39;161316.58;25206.3
V;60 t/m 64 jaar;PEKELA;446;442.09;868046.16;209596.23;51350.84;26445.7;29496.64;50917.46;21699.55;81768.71;22350.22;7262.95;1930.75;6026.73;21653.88;0;0;5035.02;0;3592.18;3.76;0;120430.03;10537.88
V;60 t/m 64 jaar;PIJNACKER-NOOTDORP;1282;1277.39;1971687.15;418458.4;189961.66;75421.37;5366.17;15262.6;100704.82;111989.46;32315.25;49951.45;11340.49;1867.84;32185.51;0;0;22028.28;0;12455.77;20.21;19370.6;143355.45;8171.46
V;60 t/m 64 jaar;PURMEREND;2761;2747.27;5562124.18;1297201.39;514810.4;163772.16;160551.47;155157.34;167886.4;334297.8;108975.99;110385.07;29073.1;30125.27;128627.38;0;0;36674.78;0;91366.67;63.45;119903.81;447483.33;107554.99
V;60 t/m 64 jaar;PUTTEN;756;753.04;1333204.06;256632.63;53540.16;44973.34;42627.75;48039.72;36524.05;92543.67;19812.48;30701.98;7662.23;7980.36;23816.45;0;0;7830.09;10745.4;3496.32;13.16;32312.57;74059.66;4150.48
V;60 t/m 64 jaar;RAALTE;1400;1394.56;2116643.97;407372.73;82732.77;83031.28;59174.23;77247.21;76115.9;144216.8;57025.1;39822.86;11762.5;20230.68;34018.09;0;0;13546.69;87665.76;8108.15;26.32;26478.89;121335.59;17562.89
V;60 t/m 64 jaar;REIMERSWAAL;580;577.52;832696.41;243627.18;75304.44;34342.09;30458.66;38947.36;21185.32;56130.1;19160.13;34968.5;3002.81;9364.84;11482.14;0;0;6234;4094.28;35103.05;1.88;27024.45;66679.55;2598.2
V;60 t/m 64 jaar;RENKUM;1179;1170.93;1878880.56;463881.91;358729.53;68804.1;65242.39;67303.1;57847.83;122495.67;22836.82;44768.62;8983.42;5402.16;38632.5;0;0;20220.94;173984.24;16017.09;14.57;8162.09;130202.86;56967.62
V;60 t/m 64 jaar;RENSWOUDE;114;113.2;137891.46;62880.2;7423.38;6790.47;6457.79;7144.91;5340.74;6588.79;15090.64;3323.35;676.34;0;1098.08;0;0;0;0;41.45;0;7444.16;6325.72;262.39
V;60 t/m 64 jaar;REUSEL-DE MIERDEN;504;498.52;641955.79;163214.31;16059.55;29830.1;22426.28;42492.23;13873.43;42653.39;24107.96;22960.93;3299.41;4974.08;21368.3;0;0;5151.8;0;16685.53;5.64;0;26499.22;16911.47
V;60 t/m 64 jaar;RHEDEN;1521;1517.02;2547428.58;606686.55;132149.18;90382.25;75623.18;113520.94;80967.03;183830.26;59942.9;68979.58;13122.02;13950.08;35649.59;0;0;16213.95;0;7941.35;20.68;0;165122.76;30893.17
V;60 t/m 64 jaar;RHENEN;652;649.37;1297256.84;206192;66595.08;38449.35;30790.68;35057.55;32347.78;68477.95;16864.85;30618.2;3558.84;1369.4;14572.74;0;0;5260.32;0;504.84;5.64;27980.05;154652.05;2499.63
V;60 t/m 64 jaar;RIDDERKERK;1561;1553.31;3016300.44;593248.65;317083.33;92869.73;99055.11;65044.38;69223.4;184650.64;70442.26;48297;10140.94;2214.14;46081.37;0;0;19304.48;0;12377.73;5.64;150846.38;157662.29;74738.95
V;60 t/m 64 jaar;RIJSSEN-HOLTEN;1015;1012.66;1602164.3;385095.91;39432.93;60544.61;58354.41;62983.77;56044.96;131232.87;47825.5;52762.46;6611.67;8897.37;69789.03;0;0;10453.66;0;1412.97;20.68;54438.15;256808.71;5978.97
V;60 t/m 64 jaar;RIJSWIJK;1767;1757.75;3517842.74;692455.32;296358.42;103281.14;87876.99;65572.83;63895.8;190103.28;57541.25;82889.47;13411.83;2633.02;63794.21;0;0;32690.83;0;25566.11;22.56;57218.14;253232.79;3937.11
V;60 t/m 64 jaar;ROERDALEN;823;814.66;2363680.48;400119.48;134170.73;47880.37;53108.42;37162.94;43465.37;108286.07;33775.89;69210.91;9793.58;17398.65;26437.5;0;0;9457.5;0;13793.35;3.76;0;123624.39;31932.45
V;60 t/m 64 jaar;ROERMOND;1979;1972.26;3964497.48;926988.66;254362.28;119637.29;126311.27;82016.49;93899.76;253053.66;118532.46;115239.24;23310.21;31299.34;61076.15;0;0;32504.13;0;30529.28;8.93;87303.25;319884.39;55169.06
V;60 t/m 64 jaar;ROOSENDAAL;2598;2585.51;4988377.77;1134235;580581.27;152506.25;133088.65;141784.15;86472.16;335073.41;163840.69;204223.45;20102.17;33359.88;80862.95;0;0;48799.03;0;199231.21;22.56;127920.99;629763.75;36177.01
V;60 t/m 64 jaar;ROTTERDAM;17309;17197.37;34860850.03;8844464.08;4116217.02;1055644.73;1085407.91;1232620.95;914316.76;2354010.04;747271.09;582307.3;129964.27;104136.09;743377.93;0;0;254006.95;88591.49;523786.01;110.45;937091.01;5237803.23;415096.7
V;60 t/m 64 jaar;ROZENDAAL;55;54.78;35933.93;7749.59;3136.26;3297.8;2427.87;2575.06;3264.85;814.51;0;0;345.38;0;0;0;0;0;0;93.2;0;0;835.69;0
V;60 t/m 64 jaar;RUCPHEN;859;850.02;1637466.58;458084.73;52755.31;50906.04;43763.83;79292.21;28156.19;138143.83;97341.58;81308.95;4417.25;2558.32;47368.37;0;0;2437.76;0;84965.13;15.98;13047.97;166537.42;10433.59
V;60 t/m 64 jaar;S GRAVENHAGE;13919;13817.89;27702741.33;6964190.91;3007952.11;834452.9;940179.82;891815.51;575402.45;1774965.18;460713.2;644460.6;128738.33;56825.91;617162.36;0;0;241659.24;0;396921.31;141.94;527537.7;4465526.34;246248.64
V;60 t/m 64 jaar;S HERTOGENBOSCH;4818;4800.19;8326261.79;1920399.89;938378.13;286719.93;310244.42;331036.11;201171.04;641173.26;257314.15;262546.33;39710.8;43639.86;161853.95;0;0;69795.74;40365;57225.1;45.12;101490.94;643073.17;65924.14
V;60 t/m 64 jaar;SCHAGEN;1626;1619.68;2574050.56;447619.49;301949.85;96744.92;79249.12;64046.63;80831.11;133222.69;53389.98;37382.82;11813.34;3404.71;54653.96;0;0;23886.44;0;6654.52;41.36;67951.02;94260.59;11805.41
V;60 t/m 64 jaar;SCHERPENZEEL;232;231.11;488051.35;95000.68;32389.89;13865.75;15177.84;8270.16;16382.42;26732.56;7354.49;7128.81;2800.2;3843.44;3429.65;0;0;1522.1;0;1250.3;1.88;0;19190.49;74428.58
V;60 t/m 64 jaar;SCHIEDAM;2372;2357.29;4176793.29;995503.81;412566.65;141672.34;11345.11;15281.72;192478.89;287439.78;79640.35;65111.32;17790.85;6106.32;78509.92;0;0;34012.62;142481.97;28213.55;13.16;58317.9;597096.58;115526.03
V;60 t/m 64 jaar;SCHIERMONNIKOOG;37;36.01;157863.99;13590.38;1965.21;2188.54;2386.97;111.47;6018.52;1366.81;0;0;171.75;5961.76;4277.16;0;0;0;0;0;33.37;0;8369.64;0
V;60 t/m 64 jaar;SCHOUWEN-DUIVELAND;1266;1261.31;2278898.69;569935.85;252618.43;74785.11;59227.05;82978.98;39409.73;99135.95;44771.32;54143.15;8190.87;43804.76;45505.7;0;0;12552.62;19473.96;35464.1;5.64;0;135856.73;35985.68
V;60 t/m 64 jaar;SIMPELVELD;396;395.72;609597.03;192116.4;136478.14;23698.92;22029.6;42395.88;20392.47;57310.47;24856.15;25940.8;3645.19;6826.64;9010.8;0;0;1449.62;0;4368.45;0;17943.67;42065.5;2628.34
V;60 t/m 64 jaar;SINT ANTHONIS;414;412.28;527387.88;107428.26;61695.38;24614.22;21473.3;24067.92;16961.2;47770.06;28317.88;15739.15;6127.52;2922.36;7225.69;0;0;1320.1;8070.03;2065.76;7.52;0;86834.66;1952.01
V;60 t/m 64 jaar;SINT-MICHIELSGESTEL;951;949.7;1425260.97;330613.42;127871.06;56410.71;64270.86;55630.33;34255.48;100511.01;49008.81;56879.35;5425.9;4095.17;21917.38;0;0;5516.35;2132.37;9311.65;5.64;0;84634.94;8571.55
V;60 t/m 64 jaar;SITTARD-GELEEN;3600;3574.11;7317041;1637788.42;703646.17;212501.95;259596.54;217976.53;179638.76;510385.45;168733.17;276887.76;49309.92;55568.88;114015.66;0;0;33241.1;58147.67;230261.46;15.98;67263.47;776378.61;57924.14
V;60 t/m 64 jaar;SLIEDRECHT;764;761.71;1301564.56;324039.23;53252.61;44400.38;36959.85;23704.9;21315.22;95644.71;12329.13;27687.95;3504.52;11515.03;40886.92;0;0;11252.31;0;28484.78;7.52;30136.07;69501.78;31845.65
V;60 t/m 64 jaar;SLUIS;891;885.6;1266774.67;294829.77;122879.56;51640.55;48289.18;35043.85;34783.82;69422.07;19110.75;35145.95;1607.81;29312.12;28489.32;0;0;19304.53;0;583001.82;3.76;24301.53;94806.19;23986.87
V;60 t/m 64 jaar;SMALLINGERLAND;1860;1848.88;3175480.17;779064.47;380451.56;109726.53;102482.18;101255.81;120687.64;193254.65;82937.88;28622.9;8773.67;34263.72;59224.7;0;0;23556.29;0;3712.78;2339.66;95233.33;142937.37;47211.75
V;60 t/m 64 jaar;SOEST;1547;1539.89;2818308.85;582441.94;138025.26;91696.36;79051.2;52184.41;83827.84;120916.4;27543.2;71985.85;12259.84;16890.12;53217.52;0;0;31195.13;0;17474.97;35.72;49566.22;185157.72;16214.9
V;60 t/m 64 jaar;SOMEREN;647;644.72;1001267.43;197382.54;21462.64;38276.15;31423.81;54553.31;20294.67;46293.81;44278.34;50165.64;3250.39;18837.72;9363.77;0;0;748.97;0;3496.14;1.88;0;50320.49;21560.93
V;60 t/m 64 jaar;SON EN BREUGEL;440;437.32;869114.29;126492.2;68506.46;26187.26;21145.39;32895.01;10339.89;43439.04;13511.16;14195.5;3817.91;1351.2;10700.63;0;0;439.56;0;3408.99;1.88;5752;38601.54;17877.24
V;60 t/m 64 jaar;STADSKANAAL;1077;1072.84;2228534.27;510608.62;159179.19;63932.35;70213.73;80836.54;65097.75;151050.95;60506.52;50612.83;5963.37;8395.59;50375.45;0;0;11647.23;0;9212.7;33.84;84183.51;422897.37;15683.44
V;60 t/m 64 jaar;STAPHORST;432;431.17;868462.89;162711.97;29118.19;25767.27;21264.07;12043.85;17890.47;67784.89;20127.23;20121.8;3857.5;2614.25;8391.58;0;0;3955.27;0;217.8;16.92;0;105158.95;4797.14
V;60 t/m 64 jaar;STEDE BROEC;708;703.05;959219.19;400998.93;108040.07;41671.66;39033.97;52728.51;35943.23;65418.13;29869.33;21820.7;2436.81;2393.76;28985.29;0;0;7284.41;0;14435.34;18.8;0;35618.01;625.71
V;60 t/m 64 jaar;STEENBERGEN;824;819.66;1262130.14;329480.94;85908.08;48753.89;58592.35;49410.38;32971.31;91512.85;44688.82;53769.07;5775.25;6336.92;29681.88;0;0;7012.15;0;51126.89;1.88;32740.12;159925.69;17407.71
V;60 t/m 64 jaar;STEENWIJKERLAND;1556;1547.59;2779777.1;540181.02;104645.07;92606.6;79189.43;94091.18;81106.71;159418.64;64072.82;31157.95;11091.41;17816.06;47871.22;0;0;16566.34;0;13003.77;319.6;28634.17;178990.29;19396.75
V;60 t/m 64 jaar;STEIN;1013;1008.01;2040099.22;371834.97;74088.91;60178.21;70331.27;53087.81;54376.48;119218.45;63868.49;82269.35;8649.98;7819;29556.2;0;0;16643.3;0;88827.55;7.52;109274.07;145043.45;10389.68
V;60 t/m 64 jaar;STICHTSE VECHT;2342;2332.8;3991113.02;905581.97;349248.62;139286.1;134844.98;112186.84;122166.88;164459.87;72124.01;70122.06;16372.66;7147.34;58095;0;0;37875.8;0;13034.38;35.72;47283.19;228985.12;25282.17
V;60 t/m 64 jaar;SUDWEST-FRYSLAN;3003;2986.62;4616590.88;1014027.19;413928.77;178186.13;159389.55;124767.23;185753.18;331416.09;68640.49;68463.97;16818.79;67859.51;94680.38;0;0;20858.56;26389.44;16874.38;3618.06;82937.37;375746.98;43240.5
V;60 t/m 64 jaar;TERNEUZEN;1900;1892.09;3211550.41;746169.26;369026.38;111630.53;105454.55;93416.12;96893.31;177406.86;83890.93;53011.1;7808.18;45645.86;44980.93;0;0;31564.32;0;400408.61;1.88;0;263082.91;11946.97
V;60 t/m 64 jaar;TERSCHELLING;140;138.92;197660.97;40242.92;12183.4;8289.47;13442.34;2520.01;17637.41;8283.58;1991.07;2015.65;674.21;120.5;9837.73;0;0;4211.84;0;24802.8;169.67;0;3767.96;22972.83
V;60 t/m 64 jaar;TEXEL;588;586.14;821998.32;199347.93;60037.67;34983.69;36917.96;33355.33;25240.95;65608.3;15918.41;36490.61;10512.69;11381.42;26732.89;0;0;10943.17;0;204.64;32.9;0;63464.81;7168.71
V;60 t/m 64 jaar;TEYLINGEN;1136;1128.52;1590609.63;455171.12;109926.89;67334.81;62362.46;18968.79;61993.66;112685.06;18589.16;55270.28;11386.66;1167.12;37146.39;0;0;20666.85;0;2000.06;9.4;0;96609.57;3712.88
V;60 t/m 64 jaar;THOLEN;735;729.58;1151899.45;329176.58;42989.27;43621.85;48597.83;34016.69;30700.55;102827.48;47966.5;34993.15;3125;21909.36;36009.52;0;0;4242.25;0;52629.85;0;14034.6;91627.37;31837.01
V;60 t/m 64 jaar;TIEL;1319;1313.54;3558006.7;520681.14;120766.88;78427.68;70784.76;129480.25;75673.63;161940.14;37209.97;47663.47;13036.76;31516.68;43153.88;0;0;18647.73;0;24254.01;22.56;33385.35;159496.18;21146.98
V;60 t/m 64 jaar;TILBURG;6087;6060.14;11903618.21;2688424.71;1157588.63;359157.15;354613.24;395865.43;245736.52;977962.75;311630.99;291798.84;36871.78;38617.54;196195.18;0;0;89884.37;18154.88;54060.61;41.36;197943.02;834886.25;69812.05
V;60 t/m 64 jaar;TUBBERGEN;679;676.29;1361027.02;222618.23;48941.49;40449.7;33696.04;37465.01;32429.82;79167.79;64406.58;38590.5;4764.09;20061.99;18051.75;0;0;3250.45;0;6571.44;1.88;0;87344.23;7246.47
V;60 t/m 64 jaar;TWENTERAND;1032;1029.97;2011543.38;495477.38;48590.07;61384.05;58534.88;76810.92;49207.65;153860.24;52937.27;61667.86;12164.47;20913.47;33187.45;0;0;8389.86;0;20407.65;12.69;10821.25;175486.79;7624.13
V;60 t/m 64 jaar;TYNAARLO;1243;1239.85;1911155.92;321269.65;128848.84;73001.3;73322.39;68502.58;53025.54;114745.96;22827.85;43610.42;7010.66;6065.58;39392.93;0;0;18504.33;0;5119.79;81.31;31571.39;110050.09;21367.86
V;60 t/m 64 jaar;TYTSJERKSTERADIEL;1126;1123.06;2094802.73;436797.71;221804.45;66765.46;60707.59;53462.86;65453.49;119447.38;34859.19;24682.55;5628.68;6460.54;37143.33;0;0;14296.92;0;1676.74;1353.6;0;115762.3;58282.36
V;60 t/m 64 jaar;UDEN;1374;1367.04;2330265.12;648775.67;302845.32;81058.36;74255.11;80750.27;54983.27;289524.47;45711.15;73910.15;13195.04;19045.44;64572.18;0;0;8330.16;0;6601.18;30.08;19727.09;186319.33;26598.48
V;60 t/m 64 jaar;UITGEEST;383;382.09;713839.47;139454.9;14284.03;22799.79;20649.2;23742.85;16882.52;26684;7416.46;13479.7;1961.21;61.28;15450.66;0;0;3687.83;0;8138.98;13.16;0;29682.74;1472.13
V;60 t/m 64 jaar;UITHOORN;811;809.67;1342029.72;277027.13;47308.52;48477.66;43697.25;39311.06;41712.35;66447.58;18392.3;32267.5;3464.24;863.38;35266.59;0;0;13283.22;0;3779.82;13.16;56767.31;75420.34;2722.99
V;60 t/m 64 jaar;URK;350;348.25;491177.16;130911.56;23675.9;20761.15;20184.19;25032.73;22652.23;35640.02;14158.46;4410.5;775.44;11054.36;9096.08;0;0;0;0;9602.81;10.34;2794.4;9018.67;1866.71
V;60 t/m 64 jaar;UTRECHT;6796;6755.39;12742844.61;3202453.94;1805786.15;407443.4;422067.73;415990.62;391433.12;825871.81;188009.94;381558.67;94193.67;48707.7;267013.97;0;0;140992.55;0;127261.36;110.92;230444.02;2120345.69;166849.79
V;60 t/m 64 jaar;UTRECHTSE HEUVELRUG;1649;1641.06;2593280.66;522221.75;307630.82;97284.12;90808.75;72213.56;84407.5;156516.26;19580.99;87927.6;19157.31;11275.04;42311.08;0;0;29672.78;0;8783.61;31.96;49097.76;210211.24;23580.05
V;60 t/m 64 jaar;VAALS;315;312.06;446277.11;120246.58;30452.08;18437.7;20211.51;22725.57;15614.35;38845.27;29085.26;20832.1;1054.53;3191.92;7032.2;0;0;2284.34;0;54659.32;5.64;0;32670.36;9899.2
V;60 t/m 64 jaar;VALKENBURG AAN DE GEUL;631;626.15;1139848.76;167966.64;85803.81;37293.23;39584.62;41176.42;25222;81615.25;23357.23;36861.65;5976.16;7378.2;17252.92;0;0;7739.94;0;28677.91;5.64;6758.37;71907.84;5147.24
V;60 t/m 64 jaar;VALKENSWAARD;1051;1047.82;1612714.18;351548.58;182226.05;62403.37;47606.09;81698.86;33586.94;139662.67;60139.91;48218.98;6389.27;22274.7;20981.82;0;0;4979.1;17886.88;43624.94;7.52;62593.46;101032.79;96335.31
V;60 t/m 64 jaar;VEENDAM;1006;1004.05;1722790.68;386518.34;207928.31;59840.08;50363.86;73898.93;45489.3;111518.86;43934.2;24513.3;3850.14;13230.9;33882.82;0;0;11381.2;0;502.26;26.79;0;191213.95;9472.15
V;60 t/m 64 jaar;VEENENDAAL;1943;1936.02;3401244.93;869721.02;107277.16;116012.59;94054.05;149691.35;112766.32;271085.22;79139.29;74663.76;13315.4;6232.19;50306.03;0;0;23208.87;174976.15;22263.18;16.92;146571.93;345734.48;5326.87
V;60 t/m 64 jaar;VEERE;841;837.02;1376124.14;276661;75958.42;49511.7;44238.9;48427.38;33908.68;62219.01;7496.41;36654.24;2106.57;21248.35;32196.79;0;0;5032.57;0;56110.52;9.4;21281.85;42907.4;15145.59
V;60 t/m 64 jaar;VELDHOVEN;1498;1493.47;2621381;631824.01;192022.96;86870.39;70277.34;131568.75;45772.12;190852.79;75984.46;62367.2;12181.33;5584.95;37257.77;0;0;3198.69;0;18642;22.56;84623.73;126320.02;55361.68
V;60 t/m 64 jaar;VELSEN;2173;2164.77;3787651.14;711552.75;329342.85;129222.25;118634.7;114857.58;100094.28;171453.34;56654.85;95832.06;16893.05;16162.94;80458.42;0;0;32395.49;0;8421.55;41.36;198846.19;183114.73;32859.2
V;60 t/m 64 jaar;VENLO;3420;3404.98;7164933.29;1529932.27;856374.97;200500.55;197130.86;229654.24;125743.05;466891.79;165889.01;225925.81;38533.42;47725.65;127218.49;0;0;48384.14;45432.16;60947.9;33.37;41433.11;613210.28;87073.42
V;60 t/m 64 jaar;VENRAY;1471;1464.08;2605902.44;566328.71;260274.42;87293.45;82637.27;81536.41;61906.87;162059.1;128069.95;82117.6;21308.14;41608.42;68046.33;0;0;14294.1;65329.57;34411.05;11.28;43647.92;285244.3;37181.28
V;60 t/m 64 jaar;VIJFHEERENLANDEN;1738;1730.99;2606117.44;662768.32;125937.86;103181.5;91130.55;103964.51;80573.66;195159.7;87183.17;55768.33;6334.06;15709.12;44253.37;0;0;19903.64;0;17809.72;15.04;92043.72;83420.73;5715.07
