GESLACHT;LEEFTIJDSKLASSE;GEMEENTENAAM;AANTAL_BSN;AANTAL_VERZEKERDEJAREN;KOSTEN_MEDISCH_SPECIALISTISCHE_ZORG;KOSTEN_FARMACIE;KOSTEN_TWEEDELIJNS_GGZ;KOSTEN_HUISARTS_INSCHRIJFTARIEF;KOSTEN_HUISARTS_CONSULT;KOSTEN_HUISARTS_OVERIG;KOSTEN_HULPMIDDELEN;KOSTEN_MONDZORG;KOSTEN_PARAMEDISCHE_ZORG_FYSIOTHERAPIE;KOSTEN_PARAMEDISCHE_ZORG_OVERIG;KOSTEN_ZIEKENVERVOER_ZITTEND;KOSTEN_ZIEKENVERVOER_LIGGEND;KOSTEN_KRAAMZORG;KOSTEN_VERLOSKUNDIGE_ZORG;KOSTEN_EERSTELIJNS_PSYCHOLOGISCHE_ZORG;KOSTEN_GRENSOVERSCHRIJDENDE_ZORG;KOSTEN_EERSTELIJNS_ONDERSTEUNING;KOSTEN_OVERIG
V;20 t/m 24 jaar;VENLO;2746;2711.61;1826961.23;534459.24;989561.52;161723.54;113981.13;125677.65;86283.56;19274.33;31443.33;23320.88;9372.16;29561.32;115820.76;92873.78;29532.84;43577.49;1.26;7104.52
V;20 t/m 24 jaar;VENRAY;1107;1094.52;744931.48;163032.04;1013533.9;65719.69;45334.5;54825.02;25202.56;1679.42;12454.01;6858.45;1873.3;29138.42;30090.63;20225.04;9159.99;3719.91;0.94;1183.43
V;20 t/m 24 jaar;VIJFHEERENLANDEN;1543;1526.97;995290.31;207787.05;307439.72;91176.84;54296.81;54737.28;36694.63;16943.61;16475.72;4847.55;15761.23;14238.67;72533.79;55606.5;28071.65;10408.35;2.52;2208.06
V;20 t/m 24 jaar;VLAARDINGEN;2083;2040.32;1434137.89;261593.21;660919.7;121151.55;73651.34;74095.26;50034.5;4512.59;8644.03;10667.1;0;26032.19;115956.65;114782.87;14055.82;10716.94;1.26;8806.09
V;20 t/m 24 jaar;VLIELAND;23;22.09;6391.56;1680.64;0;1295.85;706.59;2538.04;0;0;0;0;0;0;1564.97;1598.04;1067.12;0;11.02;56.58
V;20 t/m 24 jaar;VLISSINGEN;1146;1116.5;719613.12;168801.62;331907.03;65978.28;38951.07;65907.97;16164.59;5201.96;19234.65;6155.73;11676.09;26627.07;67527.59;58744.28;13664.91;102519.48;3.78;8877.49
V;20 t/m 24 jaar;VOERENDAAL;273;270.84;120967.33;46244.18;24100.38;16065.46;9953.47;8343.4;687.94;0;3619.3;1657.46;0;1366.58;5540.78;5440.28;6013.81;18362.47;0.94;151.24
V;20 t/m 24 jaar;VOORSCHOTEN;496;487.31;509612.62;75421.38;127009.7;29329.84;16829.59;18919.12;8131.33;0;2514.7;2281.16;299.42;4972.62;11727.43;11532.84;5878.16;2555.16;3.78;1328.7
V;20 t/m 24 jaar;VOORST;610;607.67;360289.8;70800.4;263144.64;35987.29;20989.19;28373.7;20712.61;4649.66;13361.88;7967.07;5075.27;10687.04;21985.67;18190.64;5420.45;2461.5;2.52;701.72
V;20 t/m 24 jaar;VUGHT;595;590.11;258472.28;59001.19;589966.42;35239.34;19970.55;21198.34;6884.1;2412.98;3939.51;4385.36;590.1;3518.31;8933.6;5498.53;8004.73;3993.92;2.52;150.57
V;20 t/m 24 jaar;WAADHOEKE;1055;1038.58;609653.85;103264.02;221654.37;61154;35667.01;36827.28;23157.52;2181.4;6454.22;8051.7;8077.31;24445.12;72337.37;55314.73;15079.4;2379.78;818.27;1112.27
V;20 t/m 24 jaar;WAALRE;328;326.12;186183.52;41922.69;76723.65;19436.37;11373.5;11779.12;9331.1;41.08;819.6;2583.73;6148.34;1720.89;6436.42;5336.57;6369.05;1495.52;1.26;2034.34
V;20 t/m 24 jaar;WAALWIJK;1478;1307.73;827630.86;153965.39;446170.3;73726.88;55367.68;52218.76;35681.05;7106.75;11322.02;7809.95;0;16765.15;64329.33;38050.97;9688.44;13101.13;1.26;1178.13
V;20 t/m 24 jaar;WADDINXVEEN;695;688.71;408434.62;147153.44;351690.24;40670.68;23690.59;23238.29;18361.79;1763.81;9937.16;5014.61;8241.03;4617.63;52838.3;34134.08;7872.21;2294.56;0;3017.28
V;20 t/m 24 jaar;WAGENINGEN;1903;1875.52;959535.26;213880.87;447462.33;111100.44;45164.15;52293.77;25640.62;4930.44;13546.16;8261.05;1894.05;17657.57;32166.11;28426.55;32967.56;18291.17;33.7;2543.87
V;20 t/m 24 jaar;WASSENAAR;515;498.88;264935.55;81507.58;58131.54;29410.68;14728.34;14962.29;9720.44;2456.88;2003.26;1711.85;99.22;3717.06;18034.9;12175.72;3709.72;3716.28;5.98;3653.44
V;20 t/m 24 jaar;WATERLAND;399;393.45;230155.75;76131.77;117395.44;23829.86;14557.63;19342.65;12213.48;1824.9;3201.05;2761.97;0;4757.08;9526.43;9187.36;5358.94;5964.88;5.04;5940.93
V;20 t/m 24 jaar;WEERT;1230;1210.84;752750.44;142843.22;247184.3;71479.57;45321.1;51157.56;21135.61;4147.53;13537.17;12837.33;5784.4;9196.89;42205.78;31577.35;19164.7;17168.66;1.26;6443.61
V;20 t/m 24 jaar;WEESP;466;460.27;286022.62;55416.78;245037.48;27893.27;19013;16873.67;3209.4;7865.03;4849.19;2786.55;383.74;6290.01;15361.33;12497.38;9630.34;3648.92;7.56;78.28
V;20 t/m 24 jaar;WEST BETUWE;1331;1267.88;818992.4;168181.77;513546.49;73289.19;43735.58;45668.14;54640.34;11514.38;17428.16;6669.25;9650.32;24590.78;80098.62;63970.53;22646.44;4225.04;5.04;2163.79
V;20 t/m 24 jaar;WEST MAAS EN WAAL;433;426.7;272635.68;48393.22;124374.85;25403.87;13295.05;12237.74;8938.95;0;2356.21;1974.24;5574.89;3074.1;18148.6;16221.38;8540.07;1067.88;0;674.03
V;20 t/m 24 jaar;WESTERKWARTIER;1354;1341.14;799722.89;129721.39;333955.92;80060.67;50895.54;57393.87;30446.85;5984.73;12798.86;8429.45;3178.96;16010.93;77372.2;56266.66;21605.52;5482.47;124.08;1422.96
V;20 t/m 24 jaar;WESTERVELD;371;366.63;237839.73;44467.27;260167.01;21806.14;12264.98;18780.08;11842.3;1777.76;4577.87;2638.42;0;5282.87;15233.62;11153.21;8149.33;537.27;20.15;288.18
V;20 t/m 24 jaar;WESTERVOORT;429;427.13;197843.24;47595.81;88735.99;25627.27;17294.77;18835.13;3477.9;3150.41;2664.98;3684.36;0;2799.61;16236.11;13379.97;4858.5;622.75;3.46;376.7
V;20 t/m 24 jaar;WESTERWOLDE;523;521.73;449688.07;75490.14;195134.4;30845.52;22218.64;23406.49;19221.99;268.36;7531.17;3142.68;3435.44;5694.85;41823.47;33512.59;6886.71;2626.55;7.56;211.49
V;20 t/m 24 jaar;WESTLAND;3084;2954.31;1652714.52;337204.52;610527.65;175555.45;95820.04;97692.2;67342.61;12352.93;11037.04;18943.86;3106.58;27673.02;86452.14;64392.4;21132.27;19062.98;2.52;3416.29
V;20 t/m 24 jaar;WESTSTELLINGWERF;596;589.59;358319.1;72944.86;158328.74;35236.15;23760.39;29677.22;5098.44;921.33;723.97;3457.6;5364.31;12110.94;22851.07;16473.59;3993.32;4963.41;317.18;197.51
V;20 t/m 24 jaar;WESTVOORNE;265;261.79;121654.23;20554.32;23339.64;15057.73;9233.29;8968.02;2193.99;276.73;1631.79;1606.77;0;1305.8;5793.82;2587.78;1433.52;1047.06;2.52;138.29
V;20 t/m 24 jaar;WIERDEN;613;610.09;379462.31;56527.34;81060.41;36966.11;19118.99;23877.48;16184.72;212.49;4843.26;1849.57;400.56;9268.42;17393.33;15204.07;5170.04;1243.62;0;777.51
V;20 t/m 24 jaar;WIJCHEN;967;951.76;523801.85;136738.49;308798.79;56993.26;36769.87;38495.95;19779.84;2156.03;8993.09;6561.41;5730.83;5282.87;31185.37;21184.4;16342.09;12411.69;3.78;1011.88
V;20 t/m 24 jaar;WIJDEMEREN;451;444.26;252484.48;59730.57;53076.86;26472.59;17356.48;15119.36;7755.32;510.12;3881.4;2586.55;0;2833.76;9978.02;8989.61;8393.3;229153.37;1.26;462.71
V;20 t/m 24 jaar;WIJK BIJ DUURSTEDE;594;591.44;529422.45;84100.71;210342.55;35856.18;20147.83;18930.95;11800.84;2504.6;10606.84;2058.45;7605.66;7508.18;12838.09;12933.08;2852.5;2139.71;2.52;408.06
V;20 t/m 24 jaar;WINTERSWIJK;687;682.77;495111.04;88158.83;320880.24;41069.15;27397.42;31140.88;16796.34;903.26;6671.63;3848.59;3120.26;7778.69;24070.53;18063.63;8231.26;1018.24;1.26;392
V;20 t/m 24 jaar;WOENSDRECHT;463;451.51;274057.9;102200.98;248683.91;26844.63;16199.86;14979.1;22390.26;1683.49;144.95;3104.81;897.74;5125.78;23018.24;18316.95;1186.31;8001.61;0;1318.35
V;20 t/m 24 jaar;WOERDEN;1364;1351.55;947001.47;227413.98;453939.19;80565.73;52532.3;48037.45;21268.44;2850.69;21560.82;9987.24;3857.5;17249.38;49934.09;40587.55;16138.02;2492.87;6.3;2246.8
V;20 t/m 24 jaar;WORMERLAND;381;376.81;195862.11;85817.4;67467.19;22511.13;14741.92;17300.94;17222.71;4450.43;3085.77;1514.91;0;2583.17;12316.55;10175.46;4438.49;1042.51;1.26;149.4
V;20 t/m 24 jaar;WOUDENBERG;331;328.84;207473.3;28148.68;240369.19;19721.24;10217.1;11643.66;6865.74;755.45;3506.01;1553.53;479.17;8269.94;34700.71;21229.08;7520.67;1655.62;1.57;1049.38
V;20 t/m 24 jaar;ZAANSTAD;4107;4061.1;2742371.1;532989.19;1172856.74;243524.02;158195.92;177983.69;63425.77;11351.74;30774.94;14394.56;9692.35;67575.89;194393.37;208271.22;31397.35;36353.53;20.16;14260.88
V;20 t/m 24 jaar;ZALTBOMMEL;707;696.4;471826.92;114793.87;212482.53;41010.75;26610.42;28332.68;42685.86;7641.74;7060.03;1623.66;4476.61;5208.54;44860.16;33280.63;21253.51;1992.7;1.26;1096.92
V;20 t/m 24 jaar;ZANDVOORT;390;383.97;229683.41;38969.69;62238.31;22816.63;13902.26;19895.05;10882.82;4258.01;2291.41;2907.74;0;4869.69;10481.39;11802.15;2058.6;4996.02;2.52;861.1
V;20 t/m 24 jaar;ZEEWOLDE;556;553.62;425586.86;89856.29;65981.79;33450.97;19347.39;25363.97;37633.88;11587.11;7283.49;4742.03;1394.54;6157.6;35035.67;32141.23;11037.23;2637.08;10.08;481.92
V;20 t/m 24 jaar;ZEIST;1754;1725.2;1055767.63;218938.95;948763.95;101884.52;54602.52;65178.39;32526.1;6647.26;24267.52;10235.16;2389.59;24280.08;83641.5;66577.77;22248.79;51464.07;15.12;3396.98
V;20 t/m 24 jaar;ZEVENAAR;1040;1032.55;772057.99;118012.31;302646.06;61762.35;37630.99;46838.2;16047.71;1828.02;9721.71;5121.85;8077.21;7714.81;42620.29;36457.17;12915.58;12186.77;2.52;1025.41
V;20 t/m 24 jaar;ZOETERMEER;3968;3936.31;2707663.32;526456.88;1296892.16;238662.75;152472.32;150368.02;78461.76;12728.28;31505.09;20034.87;10716.51;40944.65;194818.2;185240.75;34525.14;12958.69;13.86;87852.15
V;20 t/m 24 jaar;ZOETERWOUDE;231;228.9;101360.01;19787.84;34125.91;13677.14;9183.63;8383.23;1813.46;388.24;1607.52;2485.28;0;1640.87;7400.96;5990.49;3118.84;882.07;0.94;223.61
V;20 t/m 24 jaar;ZUIDPLAS;1161;1149.09;673839.44;135528.38;240364.85;68346.12;44267.01;48952.23;22894.37;1849.72;7143.69;7614.98;2718.81;10360.12;49219.3;39816.57;10084.32;4427.03;0;732.98
V;20 t/m 24 jaar;ZUNDERT;507;495.78;339146.48;117184.09;60631.1;28979.61;17896.7;17455.3;11096.26;748.21;14575.12;5062.24;1006.19;5476.32;11170.26;8519.16;3565.74;5719.84;1.26;763.07
V;20 t/m 24 jaar;ZUTPHEN;1083;1073.43;782192.1;115874.86;720220.22;63781.9;39696.67;51253.53;20526.08;2087.5;4371.36;4282.36;220.21;10646.73;54568.3;51294.37;9590.69;8797.97;7.56;590.57
V;20 t/m 24 jaar;ZWARTEWATERLAND;644;640.56;449781.87;98042.38;66234.58;38668.98;20908.19;33360.64;28552.84;13619.47;3543.02;5430.9;746.07;8471.86;44470.95;33425.51;2614.14;942.44;2.52;205.94
V;20 t/m 24 jaar;ZWIJNDRECHT;1243;1231.97;794495.29;177949.69;231468.42;70890.93;51340.9;43584.44;49873.54;9481.77;7049.41;8133.24;0;11555.76;68623.06;55882.47;24309.77;14887.18;8.5;1658.11
V;20 t/m 24 jaar;ZWOLLE;4579;4545.88;2584635.31;573920.84;2042229.42;271789.93;150930.81;245583.24;88491.04;23094.02;31240.9;29003.8;3118.45;49967.62;169452.13;129338.55;59132.19;23261.94;173.86;13171.4
V;25 t/m 29 jaar;AA EN HUNZE;379;375.44;321839.47;83499.21;189969.13;22118.76;16056.9;15113.59;34994.57;1279.71;10356.26;1172.14;970.24;5455.87;77394.47;43495.82;6890.57;743.02;8.82;950.67
V;25 t/m 29 jaar;AALSMEER;718;703.76;585684.31;83670.19;139896.8;40284.56;24112.32;27394.61;5591.64;0;2760.94;4965.59;1265.56;8661.49;136460.62;104954.73;9662.42;3163.87;3.15;1379.8
V;25 t/m 29 jaar;AALTEN;613;609.93;615698.58;91315.84;278724.32;36848.65;22552.3;22520.23;13606;5707.53;9082;3979.81;5353.44;3911.6;122720.5;82526.36;4461.84;1295.15;0;959.41
V;25 t/m 29 jaar;ACHTKARSPELEN;738;734.07;872331.55;102168.87;252684.44;44314.05;29027.75;33522.81;7260.44;1385.94;3003.95;2440.91;11659.03;25096.48;196117.77;124728.69;11647.56;1004.88;704.59;2225.56
V;25 t/m 29 jaar;ALBLASSERDAM;552;547.13;658902.23;75437.95;132696.71;32666.67;23378.98;18872.66;13291.24;1133.41;1092.54;2690.13;1047.72;20556.02;138512.68;95192.63;9367.4;2538.99;1.57;963.07
V;25 t/m 29 jaar;ALBRANDSWAARD;501;492.04;477765.5;78106.04;122698.29;29216.69;19150.17;17238.38;12363.42;3414.12;2760.12;4231.24;0;6647.31;100506.7;70358.45;2372.92;4684.38;0.94;3825.62
V;25 t/m 29 jaar;ALKMAAR;3461;3401.66;2987108.24;524132.17;1105674.74;202301.54;128414.89;117343.2;58492.08;4744.05;30670.17;16603.47;2336.19;36448.13;564999.4;397880.93;68669.34;24303.85;40.62;3101.1
V;25 t/m 29 jaar;ALMELO;2151;2128.79;2013963.43;396920.2;834729.02;128594.07;83921.02;99190.25;26162.82;10303.53;12360.1;10312.93;181.58;25040.99;390472.76;291356.41;17595.11;9924.59;14.47;3434.99
V;25 t/m 29 jaar;ALMERE;6698;6604.54;7322964.66;1140682.4;2467474.57;390489.26;312606.53;303181.89;156498.62;29151.73;47904.82;28739.3;14718.71;120594.06;1133395.11;704827.19;117356.26;38136.32;114.64;189938.4
V;25 t/m 29 jaar;ALPHEN AAN DEN RIJN;3089;3044.32;2633064.86;455857.73;1471791.46;179727.47;127887.63;161328.42;117709.82;10261.06;41029.08;21733.81;19376.63;40892.04;555193.93;360894.31;55371.06;41835.51;15.75;20626.34
V;25 t/m 29 jaar;ALPHEN-CHAAM;170;165.99;210868.44;55999.05;37790.99;9851.16;5682.55;4644.07;4696.41;4682.02;5654.12;1041.37;1630.8;2670.85;34818.26;18411.52;3578.04;2781.25;0;228.34
V;25 t/m 29 jaar;ALTENA;1379;1370.97;1420304.55;213521.39;299999.78;81271.41;59792.76;54492.01;20788.23;6070.14;13097.79;6876.49;4499.78;16205.82;385360.4;211794.75;14883.73;5781.58;0;836.12
V;25 t/m 29 jaar;AMELAND;87;84.83;116047.11;18387.26;6097.77;4893.37;4471.8;6719.31;53.12;466.04;0;316.07;3619.28;9553.36;20678.66;10417.23;798.77;78.52;70.87;20
V;25 t/m 29 jaar;AMERSFOORT;4920;4859.83;4366306.36;765178.23;1928131.95;290350.98;185940.87;228001.81;141616.36;16185.14;51013.03;29971.26;27632.02;54346.7;846762.67;646724.4;94514.78;58426.54;60.16;10337.94
V;25 t/m 29 jaar;AMSTELVEEN;2206;2015.49;1367671.16;234820.14;586539.42;111156.63;58744.36;64097.52;18701.2;2431.36;14072.87;8156.26;2131.92;27028.53;172074.72;165887.55;28322.6;11531.95;17.64;10737.56
V;25 t/m 29 jaar;AMSTERDAM;39340;37883.31;25881287.52;5222885.28;13580044.02;2226117.29;1304759.1;1358476.79;673129.27;98212.11;270905.43;194547.61;50503.43;439542.21;2243906.92;2631252.28;614961.84;686539.4;495.87;250360.99
V;25 t/m 29 jaar;APELDOORN;4048;3998.93;3938222;1020727.1;2204103.52;237218.34;149835.75;163458.52;137258.47;10223.87;36298.26;26863.01;60801.42;34381.09;739701.36;527199.98;52158.12;58112.54;46.3;10606.34
V;25 t/m 29 jaar;APPINGEDAM;295;293.99;333778.77;60947.29;98038.62;17267.46;14501.25;12445.38;12217.7;1704.29;6850.85;3087.27;3871.39;6789.86;55570.38;37746.54;4698.51;746.2;1.26;598.5
V;25 t/m 29 jaar;ARNHEM;5927;5828.59;5346259.43;942442.12;2691944.96;345611.16;233770.71;217607.61;127546.19;30180.65;44517.74;38380.87;31881.46;68699.71;643653.21;556991.18;96720.69;54133.87;66.14;29300.44
V;25 t/m 29 jaar;ASSEN;1913;1895.59;1810173.09;299015;1183702;113121.68;78315.45;91359.98;76115.78;10373.89;13782.44;12020.38;8390.52;26079.03;381340.89;257161.28;40409.63;4642.03;100.47;16628.46
V;25 t/m 29 jaar;ASTEN;368;363.89;395209.86;71920.03;43496;21662.24;14090.29;11355.09;11691.63;290.09;10144.3;1750.49;2237.76;8234.81;81490.06;43977.43;4025.87;619.13;0;2867.99
V;25 t/m 29 jaar;BAARLE-NASSAU;171;166.72;107048.46;37344.86;17286.52;9623.23;5431.52;4417.2;11312.4;2130.28;1499.9;362.69;6805.02;669.67;27142.09;17155.79;2530.45;2108.73;0;153.92
V;25 t/m 29 jaar;BAARN;515;509.7;566907.68;78153.3;215475.7;29733.55;20720.23;20260.16;17977.1;1481.11;9707.96;3374.87;3458.04;14056.15;89837.33;72441.55;15400.64;8460.45;7.56;515.66
V;25 t/m 29 jaar;BARENDRECHT;1031;1023.18;1017696.07;146142.83;387848.76;60585.71;39011.58;33793.13;31711.19;1493.34;6628.47;4588.45;0;10138.14;206206.29;150114.87;6432.01;6037.63;3.46;8724.14
V;25 t/m 29 jaar;BARNEVELD;1624;1615.5;1462471.19;199209.84;407551.15;96556.11;59245.84;62394.34;54568.58;5289.46;21817.49;8062.04;2975.32;23170.6;459191.95;307671.75;29770.91;4004.78;7.56;4293.01
V;25 t/m 29 jaar;BEEK;333;329.84;219126;60088.99;92379.69;19769.57;14026.44;12031.98;18100.36;0;4562.6;2254.01;1413.18;881.25;38087.14;27571.74;3255.5;5447.22;0;991.72
V;25 t/m 29 jaar;BEEKDAELEN;736;728.8;595075.99;165184.46;143673.09;43141.05;30604.83;26199.1;11005.4;4287.09;10410.61;4645.58;734.95;2102.43;117333.32;83444.38;14558.77;12265.6;1.26;3800.43
V;25 t/m 29 jaar;BEEMSTER;189;186.19;149942.56;27423.35;40138.99;10888.61;5676.05;7909.57;2699.43;720.7;0;1163.55;0;6697.91;38364.57;26285.34;2929.23;157.11;2.52;219
V;25 t/m 29 jaar;BEESEL;376;373.74;540445.72;60374.77;81777.18;22433.21;15810.48;15565.92;6795.9;49.5;2579.01;4368.89;304.16;4842.59;66062.9;38366.91;868.02;4778.58;0;562.55
V;25 t/m 29 jaar;BERG EN DAL;630;625.54;646610.4;113636.64;340082.61;36939.9;26545.36;30574.23;19175.44;2001.86;6605.08;5946.3;7505.73;10949.83;83602.78;68344.12;18050.39;7280.33;0;1243.77
V;25 t/m 29 jaar;BERGEIJK;364;356.36;338566.53;87861.85;52286.33;21092.76;13859.91;12826.03;8457.79;5043.79;6103.53;2496.52;5073.28;2560.44;102188.7;70388.86;4195.22;13650.7;0;2938.66
V;25 t/m 29 jaar;BERGEN LB;303;299.71;289264.99;69259.11;184950.53;17787.94;16134.94;14155.06;13833.56;0;4999.41;3617.47;852.6;5463.42;82377.34;43671.85;5765;3374.62;2.52;250.88
V;25 t/m 29 jaar;BERGEN NH;446;432.54;242663.54;46452.53;282313.57;25394.71;16241.78;14147.59;12262.53;211.74;4558.36;1127.2;0;4279.49;49628.84;31382.75;6587.66;5614.64;2.52;777.33
V;25 t/m 29 jaar;BERGEN OP ZOOM;1868;1828.8;1654989.46;336067.47;873511.06;107671.82;70988.14;71551.97;31589.26;7797.32;16489.65;11144.9;9502.83;16280.47;325405.09;250375.72;13563.1;16912.09;0;16205.46
V;25 t/m 29 jaar;BERKELLAND;889;882.74;909251.96;137261.07;150865.18;52649.95;29713.23;30441.81;23677.59;2538.57;12584.5;5830.81;1080.52;10837.41;150820.44;96763.57;22669.29;4348.19;3.78;307.59
V;25 t/m 29 jaar;BERNHEZE;705;693.4;781941.15;106696.93;120030.9;41414.45;27936.88;25974.04;10962.1;4144.6;3692.23;7435.69;12730.44;4664.83;163171.48;96493.28;20075.14;5736.32;6.61;669.21
V;25 t/m 29 jaar;BEST;650;643.29;622806.74;99255.72;141156.09;38439.66;27368.77;23720.16;11747.95;5116.28;2624.49;6141.33;303.15;5437.74;132366.79;72165.1;17944.03;2767.62;0;5520.48
V;25 t/m 29 jaar;BEUNINGEN;555;541.64;638220.96;80158.12;81189.98;32065.02;23810.87;24804.72;18363.67;2151.43;1181.65;2527.79;1064.91;5723.83;114629.64;81848.78;14854.62;2014.65;2.52;1753.76
V;25 t/m 29 jaar;BEVERWIJK;1290;1271.74;1128909.74;242274.09;440634.6;75178.67;49580.66;49778.05;29929.45;2489.85;18059.55;7463.02;6829.02;16024.96;194583.91;156936.39;21496.56;5302.95;7.56;3380.75
V;25 t/m 29 jaar;BLADEL;484;478.75;456724.28;88072.2;98675.73;28575.74;18262.79;19470;19709.81;5090.17;4462.12;4954.42;11534.5;2189.15;105406.35;65955.19;9416.36;10487.98;0;4386.49
V;25 t/m 29 jaar;BLARICUM;119;118.93;77700.33;10945.33;23741.76;7146.76;4952.17;5023.7;7029.92;0;388.89;3049.75;0;1002.7;20866;12809.62;3738.81;492.8;1.26;367.17
V;25 t/m 29 jaar;BLOEMENDAAL;230;222.44;161088.78;31932.33;35626.37;12971.29;8466.77;8744.52;16663.88;0;3301.94;2085.16;0;5912.64;23002.75;15183.36;3206.04;226.39;2.52;1021.66
V;25 t/m 29 jaar;BODEGRAVEN-REEUWIJK;815;801.28;773326.93;89905.72;142080.8;47203.17;30061.46;30164.9;15745.3;1910.24;6093.48;4244.22;1651.64;4076.95;172128.61;114840.47;9296.03;1159.91;3.46;1323.27
V;25 t/m 29 jaar;BOEKEL;201;195.68;164981.19;32302.74;125704.11;11441.37;6651.04;4776.54;1564.71;439.84;675.23;2004.92;213;1484.72;35677.16;24031.82;6195.71;579.77;0;49.36
V;25 t/m 29 jaar;BORGER-ODOORN;469;468.53;437415.05;113819.53;125470.32;27871.83;21594.48;22217.83;8228.12;862.34;3187.96;1688.74;4667.63;10558.33;101933.92;74327.39;11642.2;1713.48;11.34;241.34
V;25 t/m 29 jaar;BORNE;466;462.88;485497.25;66387.26;89284.07;27732.83;15612.2;18249.4;24305.05;2288.88;3817.97;2784.5;376.03;8376.86;112223.33;67763.21;6935;14243.34;1.26;15.1
V;25 t/m 29 jaar;BORSELE;558;550.52;652240.22;98659.94;136928.22;32970.46;18173.26;24737.23;10027.66;2121.17;5855;2403.59;3383.6;16624.57;138050.02;65627.53;4496.44;25500.91;0;520.09
V;25 t/m 29 jaar;BOXMEER;565;558.52;552504.96;92804.12;108499.48;33335.24;20009.3;19752.56;36543.21;602.59;13164.77;5623.26;846.14;1218.04;97187.69;66160.54;18841.92;1545.53;0;766.09
V;25 t/m 29 jaar;BOXTEL;742;732.45;667416.1;147845.14;248673.94;43878.39;30703.66;23395.26;21272.58;462.32;14406.11;5602.45;1002.69;7062.36;112974.8;70995.44;12448.18;7005.01;0;4344.84
V;25 t/m 29 jaar;BREDA;5957;5833.89;5089586.97;961424.81;1931015.73;343971.51;224195.91;190438.44;118059.74;14467.62;73410.4;33717.99;24998.85;52383.18;713695.58;436385.87;111696.63;39926.29;18.9;19240.33
V;25 t/m 29 jaar;BRIELLE;330;327.46;344024.6;45643.13;125646.47;19307.26;13288.95;11894.48;5549.1;4713.01;5356.54;2817.8;6545.71;4020.32;60974.32;31935.08;2513.44;2116.67;0;527.78
V;25 t/m 29 jaar;BRONCKHORST;606;602.22;545813.91;157347.35;237969.37;35945.53;22419.38;23389.55;15215.32;1603.93;8846.96;4570.62;411.83;5435.09;111225.39;73841.2;7164.31;4336.13;1.26;376.29
V;25 t/m 29 jaar;BRUMMEN;439;435.6;459033.03;63582.76;130442.05;26133.23;17618.02;19714.15;19818.58;450.38;5731.43;3184.1;6397.92;4050.23;81568.12;54211.46;5683.98;4654.05;1.26;355.5
V;25 t/m 29 jaar;BRUNSSUM;736;729.97;939086.21;122516.1;263514.04;43260.56;32394.14;29724.69;21473.45;5832.46;13765.8;5778;8906.61;7868.92;129998.66;88478.88;16630.7;22588.73;0;9369.74
V;25 t/m 29 jaar;BUNNIK;229;225.15;170693.06;26637.84;75435.1;13510.71;7948.57;9986.71;8009.86;3315.4;9306.6;2331.35;0;6741.02;22800.62;14510.17;4644.8;815.87;0;867.71
V;25 t/m 29 jaar;BUNSCHOTEN;722;686.81;831631.9;94444.77;201477.4;40639.76;27769.93;25914.91;26794.49;1383.54;5067.08;6506.81;0;9761.3;239181;145490.86;15982.23;1671.52;1.26;644.06
V;25 t/m 29 jaar;BUREN;529;519.94;611196.33;89631.56;88874.85;30666.84;19453.09;20334.54;14912.54;492.79;3996.14;3571.51;2399.34;3609.74;127327.73;77818.68;7907.77;1487.62;4.72;1759.03
V;25 t/m 29 jaar;CAPELLE AAN DEN IJSSEL;1982;1960.07;2207921.88;323364.95;594475.84;116782.99;84669.45;80447.55;34512.11;6990.86;12578.89;10776.59;1377.59;19049.36;303408.47;262458.34;21990.04;32600.94;5.04;8489.7
V;25 t/m 29 jaar;CASTRICUM;665;658.49;485147.88;81771.7;156070.39;39289.11;24265.76;19601.19;14276.3;2135.48;5731.87;2884.3;0;2021.41;114436.57;84938.25;13234.52;4522.69;10.08;644.73
V;25 t/m 29 jaar;COEVORDEN;760;748.53;758265.64;91653.95;81835.37;44652.94;28290.63;39865.37;24341.7;5410.57;6619.47;4339.8;10325.24;8178.05;157923.18;95008.55;5272.05;1288.94;12.28;2198.28
V;25 t/m 29 jaar;CRANENDONCK;484;481.39;488094.52;81735.64;111955.78;28627.2;18323.27;20197.38;9187.75;495.28;7528.79;3372.78;1104.07;2602.71;115169.97;74191.47;7432.94;2762.11;0;6845.4
V;25 t/m 29 jaar;CUIJK;608;593.17;618695.66;87371.4;96802.16;34696.84;24280.65;24518.41;19135.96;1378.56;6997.85;3351.01;9323.2;12341.41;105118.63;66225.71;11843.61;4728.16;5.98;480.72
V;25 t/m 29 jaar;CULEMBORG;710;696.16;732789.73;136399.71;244889.81;39791.95;25102.39;26998.11;26792.9;4458.01;14608.62;3752.55;9431.86;12852.92;115934.82;91345.28;14540.5;3522.06;2.52;1875.8
V;25 t/m 29 jaar;DALFSEN;612;610.54;546845.83;76727.49;428072.5;36431.32;22188.17;26142.33;22762.39;2284.99;4795.41;4301.79;5336.77;7308.13;165265.68;99929.61;5836.99;681.79;6.3;1043.17
V;25 t/m 29 jaar;DANTUMADIEL;433;432.3;441598.9;63529.82;128174.26;25790.2;16106.05;14193.11;20824.62;450.07;2323.69;4263.76;5608.72;9970.65;137125.9;74256.78;3561.9;2007.07;417.84;1448.95
