GESLACHT;LEEFTIJDSKLASSE;GEMEENTENAAM;AANTAL_BSN;AANTAL_VERZEKERDEJAREN;KOSTEN_MEDISCH_SPECIALISTISCHE_ZORG;KOSTEN_FARMACIE;KOSTEN_SPECIALISTISCHE_GGZ;KOSTEN_HUISARTS_INSCHRIJFTARIEF;KOSTEN_HUISARTS_CONSULT;KOSTEN_HUISARTS_MDZ;KOSTEN_HUISARTS_OVERIG;KOSTEN_HULPMIDDELEN;KOSTEN_MONDZORG;KOSTEN_PARAMEDISCHE_ZORG_FYSIOTHERAPIE;KOSTEN_PARAMEDISCHE_ZORG_OVERIG;KOSTEN_ZIEKENVERVOER_ZITTEND;KOSTEN_ZIEKENVERVOER_LIGGEND;KOSTEN_KRAAMZORG;KOSTEN_VERLOSKUNDIGE_ZORG;KOSTEN_GENERALISTISCHE_BASIS_GGZ;KOSTEN_LANGDURIGE_GGZ;KOSTEN_GRENSOVERSCHRIJDENDE_ZORG;KOSTEN_EERSTELIJNS_ONDERSTEUNING;KOSTEN_GERIATRISCHE_REVALIDATIEZORG;KOSTEN_EERSTELIJNSVERBLIJF;KOSTEN_VERPLEGING_EN_VERZORGING;KOSTEN_OVERIG
M; 0 t/m  4 jaar;GOUDA;1950;1736.37;2280046.57;215137.9;0;102631.62;57166.56;11751.04;151692.8;38939.94;61595.39;67887.03;108378.55;11757.92;41326.45;0;0;0;0;7123.64;25.85;0;0;37029.39;209236.2
M; 0 t/m  4 jaar;GRAVE;272;248.18;213532.59;23540.38;0;14895.39;8179.29;47.26;21574.74;1877.44;8988.82;15957.46;34252.93;3910.68;6225.98;0;0;0;0;274.2;7.52;0;0;29426.24;84671.84
M; 0 t/m  4 jaar;GRONINGEN;4985;4436.79;7928135.93;427496.35;0;255349.1;130334.57;23033.32;392822.85;105404.3;129524.41;175425.37;144392.73;45405.38;141576.56;0;0;0;0;28181.69;391.04;0;0;321481.23;386811.73
M; 0 t/m  4 jaar;GULPEN-WITTEM;262;237.37;300371.4;18937.92;0;14020.11;7930;428.35;17496;3521.77;3081.87;10858.13;7721.43;871;757.99;0;0;0;0;93423.64;1.88;0;0;43207.14;99600.88
M; 0 t/m  4 jaar;HAAKSBERGEN;523;472.2;811935.35;43865.45;0;28045.13;14228.21;6719.06;36845.68;4124.35;11782.43;20783.76;33713.89;5224.74;12199.87;0;0;0;0;993.21;1.41;0;0;389.88;82256.04
M; 0 t/m  4 jaar;HAAREN;291;255.31;444239.69;30918;0;15176.73;10322.21;31.61;13644.67;13229.83;6397.5;11979.89;11045.26;2036.2;4261.72;0;0;0;0;12148.02;3.76;0;0;29326.11;30540.54
M; 0 t/m  4 jaar;HAARLEM;4824;4289.7;4915085.12;244592.14;0;257374.45;134839.99;37733.82;385566.05;92531.24;148868.04;111909.01;197476.21;3853.3;90386.82;0;0;0;0;32904.04;118.44;0;0;140333.82;244153.56
M; 0 t/m  4 jaar;HAARLEMMERMEER;3730;3360.24;5249369.19;325434.03;0;199659.94;114475.98;33938.37;325126.93;67872.58;90606.6;109268.36;163337.91;9431.67;78797.41;0;0;0;0;19122.1;81.31;0;0;19787.44;346605.77
M; 0 t/m  4 jaar;HALDERBERGE;727;652.7;683247.1;68095.1;0;38989.24;22499.35;86.66;47009.73;8504.55;23817.12;26178.85;35280.77;5704.8;9423.3;0;0;0;0;20461.09;15.98;0;0;7159.1;84362.87
M; 0 t/m  4 jaar;HARDENBERG;1638;1498.16;1487857.21;118092.5;0;90330.56;47753.72;13130.2;118006.88;30138.71;37697.25;58112.82;99534.61;5415.98;16038.46;0;0;0;0;2223.63;28.67;0;0;19041.63;137199.03
M; 0 t/m  4 jaar;HARDERWIJK;1307;1177.54;1458737.46;126522.05;0;70069.29;34171.27;5728.03;108057.63;32029.48;30945.28;29352.47;69628.81;14029.02;17079.95;0;0;0;0;7313.7;31.96;0;0;147002.67;53431.85
M; 0 t/m  4 jaar;HARDINXVELD-GIESSENDAM;556;491.76;626778.07;27328.46;0;28587.27;15672.2;47.02;33933.55;7276.18;9060.09;14544.66;29116.39;2450.8;7850.23;0;0;0;0;232.94;5.17;0;0;16008.51;58757.05
M; 0 t/m  4 jaar;HARLINGEN;322;292.13;475609.77;49539.63;0;17484.16;8394.78;9.84;25550.82;13384.71;5110.13;14754.64;16143.84;4936.9;12954.47;0;0;0;0;851.61;321.01;0;0;16523.56;83641.12
M; 0 t/m  4 jaar;HATTEM;361;336.31;353814.87;12422.36;0;19942.98;7450.16;230.93;21755.57;14647.86;6068.67;5142.31;14837.11;487.9;5922.95;0;0;0;0;805.44;10.34;0;0;64906.07;60175.39
M; 0 t/m  4 jaar;HEEMSKERK;882;796.46;1234989.08;79005.16;0;47155.71;23683.29;2438.87;67868.65;17367.71;28477.57;27748.06;33714.99;595;13365.27;0;0;0;0;4109.91;17.39;0;0;25803.18;124789.33
M; 0 t/m  4 jaar;HEEMSTEDE;715;648.83;602122.22;41544.5;0;38534.17;17647.29;3355.11;52188.38;13249.78;16158.4;9916.83;18307.06;0;9698.5;0;0;0;0;1785.73;10.34;0;0;41385.05;2644.46
M; 0 t/m  4 jaar;HEERDE;432;380.89;500295.3;35460.91;0;22694.76;9981.14;300.47;24930.15;9184.38;7843.08;4393.97;13558.43;2249.62;6363.16;0;0;0;0;77.9;7.52;0;0;7691.06;28398.52
M; 0 t/m  4 jaar;HEERENVEEN;1285;1165.34;1593286.66;99887.17;0;69117.17;31249.32;84.41;124906.94;27458.49;21863.92;26498.86;49768.9;14105.76;13725.8;0;0;0;0;2593.48;1056.56;0;0;19770.54;103280.46
M; 0 t/m  4 jaar;HEERHUGOWAARD;1704;1526.68;1859668.27;147789.88;0;90704.9;49388.62;288.85;113347.1;15760.27;47327.11;31633.42;78572.03;1506;42184.61;0;0;0;0;5693.9;36.19;0;0;22601.14;190450.21
M; 0 t/m  4 jaar;HEERLEN;1729;1553.23;2393204.04;199666.02;0;93580.43;58259.47;3036.4;159685.92;57865.21;55942.92;59048.78;163840.54;7304.2;32336.37;0;0;0;0;53775.87;3.76;0;0;252928.81;322196.15
M; 0 t/m  4 jaar;HEEZE-LEENDE;358;331.41;422700.83;23605.17;0;19817.94;11750.92;67.4;18656.68;5796.56;6091.57;11671.11;13850.66;964.6;10821.18;0;0;0;0;368.13;1.88;0;0;1354.2;239.62
M; 0 t/m  4 jaar;HEILOO;518;472.2;809979.99;63739.87;0;28172.38;14267.6;175.03;27764.42;21335.35;12610.12;20399.03;28225.34;0;9911.1;0;0;0;0;11404.44;14.57;0;0;68606.82;13993.05
M; 0 t/m  4 jaar;HELLENDOORN;826;750;950303.16;48111.52;0;44951.88;23414.62;6519.9;51595.89;30400.74;15356.4;30744.34;39518.27;19678.06;16216.96;0;0;0;0;1088.22;10.81;0;0;3267.01;226537.13
M; 0 t/m  4 jaar;HELLEVOETSLUIS;884;798.02;1449495.06;98913.53;0;47506.57;28634.99;144.96;62944.23;22530.07;21097.52;36723.49;56417.07;4053.8;14698.8;0;0;0;0;2496.74;3.76;0;0;4004.44;45047.44
M; 0 t/m  4 jaar;HELMOND;2388;2135.14;3735848.82;217877.14;0;127256.61;77524.02;6577.7;175014.68;47553.01;53078.68;69106.4;189539.94;20254.48;49661.21;0;0;0;0;13936.31;23.03;0;0;93686.01;385878.89
M; 0 t/m  4 jaar;HENDRIK-IDO-AMBACHT;1069;962.11;1211295.09;120602.23;0;57175.09;28247.73;11946.41;68978.81;51281.44;21746.24;40223.08;38681.99;1609;14290.8;0;0;0;0;3844.17;11.75;0;0;205357.43;78303.89
M; 0 t/m  4 jaar;HENGELO;1828;1645.95;2203169.28;148596.8;0;81710.94;44468.5;11280.43;184415.66;41614.63;43621.25;46171.44;126260.48;9003.38;30438.34;0;0;0;0;7743.87;36.66;0;0;35067.01;295739.85
M; 0 t/m  4 jaar;HET HOGELAND;1077;983.77;1225884.94;98421.27;0;58074.37;30228.32;1667.35;70315.14;23002.3;23571.32;58811.39;48860.25;3606.9;23436.6;0;0;0;0;3485.69;47;0;0;49071.87;106687.54
M; 0 t/m  4 jaar;HEUMEN;355;316.41;492569.83;25252.17;0;18869.42;8222.23;3432.65;22711.81;5885.45;8719.37;11699.42;20570.99;4737.45;9583.94;0;0;0;0;361;3.29;0;0;1266.72;67106.26
M; 0 t/m  4 jaar;HEUSDEN;1080;970.71;1228692.76;82908.65;0;58059.64;32367.19;329.72;73853.69;34129.01;32601.03;41020.71;66848.89;13887.19;26380.73;0;0;0;0;14261.46;9.4;0;0;190685.85;229209.85
M; 0 t/m  4 jaar;HILLEGOM;539;487.39;403768.04;76978.51;0;28460.43;18353.13;468.16;46061;3866.82;11227.97;16653.09;11891.22;271.6;14784.52;0;0;0;0;282.59;3.76;0;0;184.8;78160.53
M; 0 t/m  4 jaar;HILVARENBEEK;314;281.62;208732.72;11874.52;0;16535.64;7920.21;0;12863.55;2911.59;7013.46;11932.2;16261.77;0;1471.87;0;0;0;0;2210.51;0;0;0;169.32;463.82
M; 0 t/m  4 jaar;HILVERSUM;2439;2170.77;2635431.23;156625.63;0;128082.86;71259;30760.19;181693.52;32462.72;57440.67;46726.83;85522;177.4;43053.3;0;0;0;0;13510.99;62.98;0;0;8753.88;78534.66
M; 0 t/m  4 jaar;HOEKSCHE WAARD;2137;1929.09;3052360.03;252085.38;0;115635.56;59283.81;302.12;163095.34;70096.78;39154.6;53203.99;82617.71;19855.1;54668.75;0;0;0;0;13767.87;38.07;0;0;61195.11;159628.62
M; 0 t/m  4 jaar;HOF VAN TWENTE;708;640.03;746606.45;68533.91;0;38168.46;19725.17;3568.27;46077.37;28993.16;17412.76;10337.47;52070.93;5275.8;2027.85;0;0;0;0;595.68;7.05;0;0;304832.85;96154.49
M; 0 t/m  4 jaar;HOLLANDS KROON;1137;1019.71;1146372.52;89296.71;0;60461.75;27240.99;208.26;70864.43;19237.56;28393.94;39611.54;73625.24;6858.6;21119.93;0;0;0;0;2758.56;48.41;0;0;1345.47;36611.44
M; 0 t/m  4 jaar;HOOGEVEEN;1401;1270.9;1897489.03;116367.9;0;76169;49902.87;8295.54;127993.78;34660.02;30850.69;40013.64;60634.18;8278.2;23750.32;0;0;0;0;2850.33;36.66;0;0;235868.49;190806.39
M; 0 t/m  4 jaar;HOORN;1978;1792.42;2424920.86;155253.99;0;107175.66;58159.19;6740.74;153849.96;60084.88;69583.38;40832.6;85936.15;9426.73;42205.37;0;0;0;0;9374.85;49.35;0;0;120498.57;197550.15
M; 0 t/m  4 jaar;HORST AAN DE MAAS;952;848.29;1450823.25;90733.09;0;50406.75;30635.39;501.55;62966.6;19056.72;25490.81;32898.28;37592.3;8293.9;15747.39;0;0;0;0;33956.93;7.52;0;0;12818.63;16666.91
M; 0 t/m  4 jaar;HOUTEN;1381;1247.51;1666722.85;117128.32;0;73944.63;36094.46;30751.45;112857.19;29940.41;24545.15;51553.41;63442.43;3956.52;20903.84;0;0;0;0;9754.64;23.03;0;0;101833.22;388842.28
M; 0 t/m  4 jaar;HUIZEN;986;894.12;1278362.57;80562.14;0;53250.51;28660.42;8080.34;81181.49;44234.63;20827.77;26065.55;42950.1;1323.92;15458.9;0;0;0;0;42306.75;27.73;0;0;229830.31;50231.96
M; 0 t/m  4 jaar;HULST;509;444.63;441074.79;35951.5;0;26193.96;12941.54;5.7;46928.63;14111.96;12428.88;8596.5;18268.21;3400.8;2302.04;0;0;0;0;65303.51;1.41;0;0;107299.49;45648.72
M; 0 t/m  4 jaar;IJSSELSTEIN;851;772.96;975132.96;57960.01;0;45935.67;25653.65;2650.79;71082.21;12940.34;21276.32;36393.64;49496.64;6035.68;9989.37;0;0;0;0;8210.61;11.28;0;0;27958.74;204613
M; 0 t/m  4 jaar;KAAG EN BRAASSEM;642;580.17;852367.45;50385.64;0;34937.96;19272.33;5598.8;56041.28;5463.25;23879.6;12852.79;27740.28;12.4;15984.53;0;0;0;0;1258.05;3.76;0;0;0;26717.7
M; 0 t/m  4 jaar;KAMPEN;1767;1594.98;1896448.45;85352.95;0;95702.49;39986.44;2894.47;108400.57;59259.14;42827.74;81520.72;63610.94;21711.98;6744.21;0;0;0;0;4501.84;57.81;0;0;7925.66;165355.19
M; 0 t/m  4 jaar;KAPELLE;330;305.18;295663.33;31133.87;0;18099.54;8500.55;14.34;21208.99;14168.49;6125.12;16228.31;19408.72;571.6;1455.83;0;0;0;0;327.48;1.88;0;0;242.25;52173.07
M; 0 t/m  4 jaar;KATWIJK;1933;1721.06;2415916.45;168182.45;0;102804.09;60162.26;26695.81;196795.96;38523.6;33219.8;56528.49;100397.94;0;46609.04;0;0;0;0;5014.63;11.75;0;0;19433.54;324042.71
M; 0 t/m  4 jaar;KERKRADE;856;752.95;2177383;100464.85;0;44220.38;29349.79;1739.9;75237.73;43350.09;25176.17;39536;88983.64;25100;23502.35;0;0;0;0;106016.43;0;0;0;330412.16;130492.35
M; 0 t/m  4 jaar;KOGGENLAND;605;544.94;746547.09;52843.91;0;32097.31;13859.4;44.21;31195.39;23174.69;15479.05;21251.67;28389.36;1722.85;11655.13;0;0;0;0;601.41;13.16;0;0;58931.33;52789.68
M; 0 t/m  4 jaar;KRIMPEN AAN DEN IJSSEL;788;717.07;721745.4;82153.21;0;42855.66;19872.47;856.79;54663.45;14397.15;17390.59;31748.3;38967.93;5101.82;14882.37;0;0;0;0;4019.82;7.05;0;0;3140.06;35886.05
M; 0 t/m  4 jaar;KRIMPENERWAARD;1480;1320.6;1627626.44;127695.32;0;78257.61;42698.08;464.12;89426.72;56351.32;29212.06;48768.09;63216.9;4090.76;32388.81;0;0;0;0;2323.38;24.91;0;0;53723.15;114376.75
M; 0 t/m  4 jaar;LAARBEEK;490;440.48;664787.76;32021.63;0;25935.08;15639.66;59.63;29966.27;14600.25;9124.12;20456.8;24511.9;11022.53;11148.61;0;0;0;0;994.55;9.4;0;0;110758.26;156842.66
M; 0 t/m  4 jaar;LANDERD;353;320.57;552986.42;34527.96;0;19021.71;12201.65;63.84;25404.8;1570.4;8459.65;9803.54;13344.4;0;4347.38;0;0;0;0;255.53;1.88;0;0;0;7835.1
M; 0 t/m  4 jaar;LANDGRAAF;730;651.35;1652515.09;110164.09;0;38218.08;25455.13;199.16;65461.36;35782.58;16311.15;29040.39;75896.67;12885.74;13668.03;0;0;0;0;6734.4;0.47;0;0;268107.79;279986.02
M; 0 t/m  4 jaar;LANDSMEER;309;271.08;276444.41;26154.81;0;16051.11;8927.04;248.88;21676.39;18932.05;9677.4;9195.73;8855.03;4156.84;3487.9;0;0;0;0;654.03;5.64;0;0;319620.61;37405.08
M; 0 t/m  4 jaar;LANGEDIJK;714;633.21;644117.02;34784.91;0;37449.48;18271.26;34.1;38535.32;11997.23;19013.87;14171.33;32447.25;7569.12;14233.09;0;0;0;0;1141.5;7.05;0;0;0;63113.69
M; 0 t/m  4 jaar;LANSINGERLAND;2084;1877.77;3280449.27;182363.1;0;98371.13;56241.71;23979.7;175763.22;46891.08;39773.76;88549.97;80301.04;9333.04;49934.72;0;0;0;0;3808.17;14.57;0;0;17238.31;241045.18
M; 0 t/m  4 jaar;LAREN;268;244.24;287297.94;15691.78;0;14384.51;7641.56;1598.74;24226.96;10091.08;6153.37;5597.95;8621.94;0;2613.41;0;0;0;0;955.14;0.47;0;0;25289.15;68493.39
M; 0 t/m  4 jaar;LEEUWARDEN;3079;2761.82;4534962.15;222956.73;0;157447.7;66937.86;11766.77;308666.76;58172.02;77631.88;74180.4;104386.02;2496.16;74693.53;0;0;0;0;382823.39;3018.81;0;0;154330.06;300061.85
M; 0 t/m  4 jaar;LEIDEN;2786;2488.13;3153629.37;239151.28;0;148012.36;80364.93;23744.9;252099.27;72076.29;65124.33;89583.88;149714.83;3441.88;59258.9;0;0;0;0;93948.65;39.95;0;0;62021.65;181514.24
M; 0 t/m  4 jaar;LEIDERDORP;696;627.4;827883.66;64223.98;0;37085.21;17805.43;6045.97;65590.65;15651.96;14473.13;19928.71;36736.15;945.32;15499.59;0;0;0;0;579.96;3.76;0;0;2110.5;57897.22
M; 0 t/m  4 jaar;LEIDSCHENDAM-VOORBURG;1996;1777.33;2652264.58;170368.93;0;98512.7;59945.78;5721.34;156938.87;40005.55;48984.75;54959.79;64911.64;8735.63;39672.56;0;0;0;0;19990.54;27.26;0;0;79463.91;133400.53
M; 0 t/m  4 jaar;LELYSTAD;2253;2025.8;2360643.18;183738.39;0;117652.74;64743.21;18098.96;203107.51;88592.92;73437.34;57215.84;123410.65;7497.34;38471.19;0;0;0;0;6977.73;78.96;0;0;254221.25;251263.41
M; 0 t/m  4 jaar;LEUDAL;649;585.08;952344.43;68770.88;0;35172.41;21550.1;82.84;48000.58;15547.41;17451.16;22520.53;35244.36;4672.9;2396.77;0;0;0;0;3619.53;1.88;0;0;15222.9;165168.55
M; 0 t/m  4 jaar;LEUSDEN;750;679.01;750034.82;36379.01;0;40419.59;21703.15;4564.79;53474.15;5729.05;17746.58;15287.4;28992.88;5231.28;12875.88;0;0;0;0;1342.31;23.03;0;0;34525.99;112072.04
M; 0 t/m  4 jaar;LINGEWAARD;1052;940.84;1389855.08;89810.32;0;55892.24;31800.5;2058.21;75658.31;20627.01;26297.91;44821.05;76879.84;2998.17;13814;0;0;0;0;5634.06;9.4;0;0;5537.44;155799.81
M; 0 t/m  4 jaar;LISSE;561;506.76;1042076.73;43942.2;0;30384.72;17266.8;189.17;49950.31;7322.45;14534.44;17576.04;15150.25;0;11080.68;0;0;0;0;699.65;8.93;0;0;2966.33;75724.74
M; 0 t/m  4 jaar;LOCHEM;623;561.79;705960.52;31261.16;0;33385.68;16442.55;4204.52;45881.36;12173.95;10914.88;12010.29;40029.24;1501.1;4801.89;0;0;0;0;1606.29;10.81;0;0;3614.6;54604.71
M; 0 t/m  4 jaar;LOON OP ZAND;543;484.84;634804.07;38306.98;0;28888.25;17034.13;80.33;39100.16;8032.51;11097.43;13238.87;28622.95;5909.1;8793.33;0;0;0;0;1279.66;0;0;0;22973.59;50143.88
M; 0 t/m  4 jaar;LOPIK;378;339.25;277582.73;15187.14;0;20139.46;9516.63;443.12;24757.56;13185.16;9610.11;8143.36;11933.46;577.02;3007.9;0;0;0;0;507.5;3.76;0;0;93254.46;19039.92
M; 0 t/m  4 jaar;LOPPERSUM;187;165.62;201467.71;11629.43;0;9565.56;4895.12;659.09;9520.09;5859.27;4672.48;9562.4;14424.34;106;3911.34;0;0;0;0;0;23.03;0;0;6317.5;0
M; 0 t/m  4 jaar;LOSSER;490;439.63;869530.35;60864.87;0;25994.9;12135.74;3231.82;37565.89;18082.92;11674.41;19034.04;33931.9;4978.78;11610.82;0;0;0;0;999.1;3.29;0;0;199575.22;49171.25
M; 0 t/m  4 jaar;MAASDRIEL;645;575.81;602357.99;51073.37;0;34432.89;19363.57;158.1;42309.45;11443.35;20526.74;38455.78;22037.31;1309;14274.29;0;0;0;0;1078.88;23.03;0;0;0;42942.34
M; 0 t/m  4 jaar;MAASGOUW;454;408.17;486780;57376.2;0;24367.17;14900.97;0;28638.62;4103.55;8061.78;14303.87;20024.78;4377.2;4663.81;0;0;0;0;1203.72;3.29;0;0;14843.92;157712.56
M; 0 t/m  4 jaar;MAASSLUIS;880;796.83;890926.89;68004.2;0;47260.77;1007.94;1679.17;100581.59;16351.76;19145.63;31232.49;49042.64;3741.13;12364.21;0;0;0;0;28278.98;3.76;0;0;2274.8;52713.7
M; 0 t/m  4 jaar;MAASTRICHT;2161;1925.65;3479131.74;251036.9;0;116720.11;71701.34;4575.38;166295.76;40708.18;48494.44;65888.48;188032.13;7915.6;35792.89;0;0;0;0;138122.69;7.99;0;0;327078.48;488412.53
M; 0 t/m  4 jaar;MEDEMBLIK;1114;1004.46;1054977.49;108081.29;0;59756.6;28243.59;155.37;71490.16;23999.97;43128.74;20717.84;47598.73;17155.04;17784.2;0;0;0;0;4711.42;23.5;0;0;55263.38;107187.99
M; 0 t/m  4 jaar;MEERSSEN;356;328.47;457947.84;40168.57;0;19646.01;11650.39;36.17;20058.54;17132.24;7278.3;6708.55;25877.84;3887;5431.33;0;0;0;0;991.2;1.88;0;0;111.78;89548.57
M; 0 t/m  4 jaar;MEIERIJSTAD;2038;1834.36;2263385.58;202163.46;0;109441.26;64495.2;349.37;156800.92;47919.68;56842.36;67846.72;127267.55;16410.9;35340.45;0;0;0;0;10897.32;12.22;0;0;160854.69;383966.75
M; 0 t/m  4 jaar;MEPPEL;799;723.97;588029.82;57438.41;0;42767.69;27236.42;2092.8;63768.03;19489.38;18497.99;37751.05;57911.93;4135.4;11885.53;0;0;0;0;559.7;21.62;0;0;400.6;25856.42
M; 0 t/m  4 jaar;MIDDELBURG;1173;1061.85;1133138.07;98493.84;0;63196.1;31192.57;94.27;81852.79;16973.46;18426.65;41123.18;39602.05;7712.2;20052.97;0;0;0;0;1202.5;5.64;0;0;491.55;263420.35
M; 0 t/m  4 jaar;MIDDEN-DELFLAND;528;475.55;565531.1;39960.24;0;27186.28;990.84;1222.99;56728.01;3287.11;14698.85;17584.64;14152.74;0;6990.73;0;0;0;0;3179.68;3.76;0;0;977.16;14954.45
M; 0 t/m  4 jaar;MIDDEN-DRENTHE;739;668.48;1007336;64328.82;0;39731.46;22652.81;2601.37;55331.06;11898.39;16997.34;22069.35;24083.43;5883.86;8652.75;0;0;0;0;1155.82;31.96;0;0;129287.92;70644.5
M; 0 t/m  4 jaar;MIDDEN-GRONINGEN;1342;1214.73;2661143.05;103111.59;0;72486.14;40070.02;7043.83;110423.79;25844.91;31309.07;86891.8;64883.79;8766.86;35212.38;0;0;0;0;2633.65;49.82;0;0;32560.99;85336.37
M; 0 t/m  4 jaar;MILL EN SINT HUBERT;235;208.06;251786.61;18096.47;0;12363.33;7455.31;35.75;19422.62;1940.81;9180.22;8027.85;12008.56;768.4;3500.81;0;0;0;0;39.56;1.41;0;0;0;767.16
M; 0 t/m  4 jaar;MOERDIJK;871;780.96;1333112.98;108721.17;0;46482.98;28986.23;107.03;51114.92;21364.98;21771.47;24379.77;44989.97;8096.3;15828.47;0;0;0;0;2401.9;7.52;0;0;72657.22;103513.44
M; 0 t/m  4 jaar;MOLENLANDEN;1217;1103;1507359.72;88342.37;0;65194.71;30612.37;1542.72;62749.88;40791.8;27847.14;48702.21;46780.85;43;15783.11;0;0;0;0;153423.81;16.45;0;0;25570.94;17633.26
M; 0 t/m  4 jaar;MONTFERLAND;747;681.05;794475.59;75871.23;0;40372.29;22542.97;7615.85;65337.97;11573.85;10705.58;28282.53;66537.52;8225.84;8299.87;0;0;0;0;2671.16;8.93;0;0;3274.34;122828.44
M; 0 t/m  4 jaar;MONTFOORT;369;333.06;498825.05;80232.87;0;20053.29;11132.35;89.15;25210.13;42066.48;8887.73;20944.41;22412.08;499;6329.67;0;0;0;0;2996.54;3.76;0;0;349617.29;58760.08
M; 0 t/m  4 jaar;MOOK EN MIDDELAAR;138;127.15;118072.47;16568.1;0;7705.59;3907.41;1127.77;7391.56;1622.54;3509.2;5688.5;6957.1;195.28;1225.75;0;0;0;0;71.94;0;0;0;0;161.88
M; 0 t/m  4 jaar;NEDER-BETUWE;765;681.76;565619.67;67912.11;0;40788.49;20619.98;1011.17;52061.6;12507.26;14498.97;14833.75;29792.09;4768.4;6604.53;0;0;0;0;2707.86;1.88;0;0;2759.04;85266.67
M; 0 t/m  4 jaar;NEDERWEERT;373;328.86;619887.25;33926.02;0;19838.48;12436.37;51.11;26959.09;6197.16;6545.81;15459.14;17425.66;658;4509.92;0;0;0;0;2666;9.4;0;0;2674.2;81766.04
M; 0 t/m  4 jaar;NIEUWEGEIN;1652;1479.5;2720607.14;123632.37;0;87243.47;47968.29;34715.32;152279.83;30359.76;42265.06;72081.97;97538.93;3795.18;21871.67;0;0;0;0;8118.85;25.85;0;0;2506.36;214808.76
M; 0 t/m  4 jaar;NIEUWKOOP;748;666.43;1177348.59;85460.73;0;39646.6;25227.84;4562.59;65901.07;13873.08;24975.45;25509.59;40927.69;616.6;14887.69;0;0;0;0;2550.85;11.28;0;0;21695.02;62428.32
M; 0 t/m  4 jaar;NIJKERK;1263;1143.29;1957642.48;132357.17;0;67528.72;35428.75;23404.91;90161.16;26300.83;43317.53;39105.95;54701.74;3421.44;27538.07;0;0;0;0;2262.02;17.39;0;0;16573.56;174993.07
M; 0 t/m  4 jaar;NIJMEGEN;4274;3810.34;5154039.44;310453.07;0;226833.46;119302.15;27895.11;332862.62;99057.34;140330.48;160729.6;305968.59;8231.54;76458.89;0;0;0;0;13339.3;47;0;0;422888.04;541295.75
M; 0 t/m  4 jaar;NISSEWAARD;2205;1997.03;2385538.9;265842.18;0;117558.99;65212.39;2660.76;171980.96;48469.46;55502.55;76207.59;111300.64;7376.1;48613.3;0;0;0;0;8276.88;15.98;0;0;10445.54;59138.99
M; 0 t/m  4 jaar;NOARDEAST-FRYSLAN;1125;1012.4;1515192.38;106397.22;0;60394.32;28760.89;64.06;108031.41;22998.75;29962.35;47268.33;40742.74;7351;40003.96;0;0;0;0;294.24;1146.33;0;0;8536.97;77474.66
M; 0 t/m  4 jaar;NOORD-BEVELAND;146;131.92;185264.97;20353.75;0;7799.37;4137.7;0;10249.59;697.47;7386.15;3304.95;6906.88;160.6;5507.42;0;0;0;0;3767.4;0.47;0;0;0;7480.76
M; 0 t/m  4 jaar;NOORDENVELD;651;595.6;758408.86;98508.5;0;35120.61;18702.43;651.65;46399.24;9440.51;16118.92;19559.4;22737.84;1738;14364.46;0;0;0;0;2070.29;61.1;0;0;23217.93;43546.95
M; 0 t/m  4 jaar;NOORDOOSTPOLDER;1416;1259.45;1542483.28;99567.54;0;74591.27;32997.46;1122.86;102726.77;34987.99;28882.43;28882.08;51889.01;3407.69;21798.51;0;0;0;0;2426.42;146.64;0;0;229040.34;287736.79
M; 0 t/m  4 jaar;NOORDWIJK;1009;893.64;967142.86;58528.86;0;52922.28;30548.96;12235.6;94461.07;22519.16;35149.67;30357.63;27578.87;638.2;18491.73;0;0;0;0;7112.73;11.28;0;0;41912.5;67101.04
M; 0 t/m  4 jaar;NUENEN CA;547;498.75;795654.7;38564.44;0;29226.3;15931.35;344.54;28318.24;15287.98;11620.26;16171.7;31048.21;0;7368.36;0;0;0;0;2898.65;2.82;0;0;8536.06;32647.15
M; 0 t/m  4 jaar;NUNSPEET;872;778.96;1092247.09;91672.17;0;45764.64;20778.23;836.9;51449.75;24529.82;16160.22;28349.11;44332.58;14567.92;16866.13;0;0;0;0;489.07;9.87;0;0;17408.51;60257.33
M; 0 t/m  4 jaar;OEGSTGEEST;688;614.71;805006.69;81974.25;0;36318.31;20265.07;1857.64;64831.25;9160.99;14978.19;17052.81;29093.59;0;21899.22;0;0;0;0;4084.48;14.57;0;0;62452.15;38010.46
M; 0 t/m  4 jaar;OIRSCHOT;400;355.82;404557.95;34108.8;0;21428.73;11822.87;44.95;18439.27;5262.21;10305.28;12962.33;15177.48;3867.4;766.01;0;0;0;0;510.25;3.76;0;0;0;80306.41
M; 0 t/m  4 jaar;OISTERWIJK;549;497.41;409559.02;31575.87;0;29603.22;16947.31;24.78;30015.04;4332.21;13487.22;13972.21;14650.03;0;8975.58;0;0;0;0;830.6;5.64;0;0;368.33;67530.98
M; 0 t/m  4 jaar;OLDAMBT;752;696.8;1232025.95;68407.29;0;31717.28;19484.5;11222.32;88106.04;12952.17;24760.25;28217.05;47321.31;8343.92;17337.68;0;0;0;0;813.7;25.85;0;0;29115.01;123023.8
M; 0 t/m  4 jaar;OLDEBROEK;701;643.3;1332959.74;34697.66;0;30197.16;12803.64;5995.72;63297.47;23973.81;22884.38;18700.07;21900.36;9030.74;11370.64;0;0;0;0;578.36;8.93;0;0;8372.26;174908.86
