geslacht;leeftijdsklasse;gemeentenaam;aantal_bsn;aantal_verzekerdejaren;kosten_medisch_specialistische_zorg;kosten_farmacie;kosten_specialistische_ggz;kosten_huisarts_inschrijftarief;kosten_huisarts_consult;kosten_huisarts_mdz;kosten_huisarts_overig;kosten_hulpmiddelen;kosten_mondzorg;kosten_paramedische_zorg_fysiotherapie;kosten_paramedische_zorg_overig;kosten_ziekenvervoer_zittend;kosten_ziekenvervoer_liggend;kosten_kraamzorg;kosten_verloskundige_zorg;kosten_generalistische_basis_ggz;kosten_langdurige_ggz;kosten_grensoverschrijdende_zorg;kosten_eerstelijns_ondersteuning;kosten_geriatrische_revalidatiezorg;kosten_eerstelijnsverblijf;kosten_verpleging_en_verzorging;kosten_gzsp;kosten_overig
M; 0 t/m  4 jaar;GOES;858;764.65;1176339.17;133875.5;0;49781.99;17620.35;191.38;57407.55;17283.6;22964.03;24330.35;49432.06;5434.17;13995.55;0;0;0;0;1847.91;0;0;0;23582.45;75.6;115899.89
M; 0 t/m  4 jaar;GOIRLE;583;527.81;575703.78;43334.05;0;35074.28;12429.55;92.81;37549.93;3877.56;9686.25;11815.2;21672.15;3353.29;9271.52;0;0;0;0;41.94;0;0;0;0;0;82896.7
M; 0 t/m  4 jaar;GOOISE MEREN;1644;1482.84;1398260.22;99782.88;0;96692.23;40230.36;2048.88;118464.83;41508.88;34461.22;21994.3;53490.34;1390;26201.66;0;0;0;0;3698.91;0;0;0;4004.95;0;86069.6
M; 0 t/m  4 jaar;GORINCHEM;1046;938.39;1840794.83;51060.84;0;64670.9;25177.81;52580.1;63974.89;18140.7;29856.32;25817.52;56417.71;8556.86;24307.7;0;0;0;0;237.59;0;0;0;11472.04;0;62710.79
M; 0 t/m  4 jaar;GOUDA;1914;1708.38;2921767.25;171847.68;0;116031.48;45718.11;19481.97;136798.29;38649.23;67379.95;71973.35;96446.7;6737.1;37826.18;0;0;0;0;395.49;0;0;0;15494.69;0;274119.92
M; 0 t/m  4 jaar;GRONINGEN;4979;4387.63;6378143.35;352548.44;0;282596.86;119398.11;22584.29;434470.31;106961.45;156738.22;153860.08;192067.01;8308.29;83131.55;0;0;0;0;12299.64;0;0;0;391174.63;0;510579.31
M; 0 t/m  4 jaar;GULPEN-WITTEM;290;258.89;482078.85;23034.04;0;16714.11;6869.32;725.04;17252.7;15771.68;4460.18;8559.74;19833.5;7681.64;3346.16;0;0;0;0;308.47;0;0;0;54472;0;77391.64
M; 0 t/m  4 jaar;HAAKSBERGEN;508;464.14;600640.45;30362.34;0;30353.15;11085.02;6769.43;27263.81;23567.13;15189.3;15071.33;46473.15;540.25;5240.91;0;0;0;0;4021.21;0;0;0;58370.06;0;10780.57
M; 0 t/m  4 jaar;HAARLEM;4740;4227.08;6346247.37;418088.16;0;282172.71;119623.32;70880.62;384865.08;110998.81;143109.53;141493.01;196007.77;18495.01;78038.14;0;0;0;0;26310.5;0;0;0;174746.51;0;489001.04
M; 0 t/m  4 jaar;HAARLEMMERMEER;3876;3472.38;4990862.43;241899.59;0;232949.94;93566.65;55066.01;323689.92;71776.22;125101.57;103245.42;164590.19;20878.46;74643.3;0;0;0;0;4938.27;0;0;0;80695.14;0;372719.62
M; 0 t/m  4 jaar;HALDERBERGE;699;635.56;833534.29;70248.01;0;43049.08;15170.57;174.64;44764.26;13825.46;23101.41;14560.99;48353.06;6937.66;8927.78;0;0;0;0;385.86;0;0;0;3135.71;0;65999.81
M; 0 t/m  4 jaar;HARDENBERG;1585;1430;1612450.99;106490.01;0;93314.24;39043.17;8510.42;128839.6;50880.9;28871.19;49103.55;121778.01;10970.15;29489.48;0;0;0;0;361.46;0;0;0;295374.54;0;224445.42
M; 0 t/m  4 jaar;HARDERWIJK;1351;1223.7;2045561.72;165203.15;0;81276.55;35695.96;34903.51;109370.3;20792.89;33590.33;24839.78;74371.67;9508.74;20819.82;0;0;0;0;4488.54;0;0;0;18967.27;0;94015.73
M; 0 t/m  4 jaar;HARDINXVELD-GIESSENDAM;587;517.05;715778.38;27256.53;0;34235.45;12761.29;27530.4;25905.45;11587.01;10101.73;22651.87;23163.95;3882;10619.62;0;0;0;0;397.02;0;0;0;11019.24;0;117876.08
M; 0 t/m  4 jaar;HARLINGEN;325;290.69;293209.06;20462.67;0;19182.75;5775.93;0;25275.28;4430.53;10454.22;11136.6;19048.99;3345.87;7881.85;0;0;0;0;72.6;0;0;0;20274.7;0;53103.67
M; 0 t/m  4 jaar;HATTEM;334;298.74;202752.27;33460.36;0;19378.18;6250.83;187.17;21165.64;11865.33;5938.56;7994.45;14161.56;1267.8;4174.13;0;0;0;0;587.48;0;0;0;0;0;48113.98
M; 0 t/m  4 jaar;HEEMSKERK;898;800.45;1251573.2;80139.5;0;52975.66;23789.29;5215.36;74831.93;26450.95;24500.45;31873.17;32838.14;1971.48;11405.68;0;0;0;0;750.51;0;0;0;32290.35;0;174808.32
M; 0 t/m  4 jaar;HEEMSTEDE;719;658.33;445281.76;48003.76;0;43841.17;15939.28;13567.54;47973.7;5397.09;18727.37;11417.27;27866.15;0;11414.14;0;0;0;0;549.62;0;0;0;686.08;0;67825.83
M; 0 t/m  4 jaar;HEERDE;441;397.38;566377.24;53099.09;0;26023.9;11120.56;77.92;32527.8;15484.6;12350.03;10689.36;21295.63;9460.82;8544.68;0;0;0;0;0;0;0;0;56180.01;0;79864.03
M; 0 t/m  4 jaar;HEERENVEEN;1171;1046.04;1276766.55;60534.98;0;68865.08;22873.18;234.15;98790.39;33125.54;23830.38;17649.81;51383.97;4698.15;11031.21;0;0;0;0;62.75;0;0;0;13498.32;0;64281.78
M; 0 t/m  4 jaar;HEERLEN;1804;1599.64;2994897.33;186667.64;0;108324.39;54522.78;4079.34;156425.05;53004.49;59256.53;66524.46;189119.87;32146.29;33967.85;0;0;0;0;43560.2;0;0;0;427086.01;0;310046.83
M; 0 t/m  4 jaar;HEEZE-LEENDE;360;326.22;562994.36;31706.96;0;21447.41;10628.31;222.86;18647.77;15482.66;11939.94;10584.39;25624.28;5992.6;5074.95;0;0;0;0;277.76;0;0;0;19643.91;0;149187.83
M; 0 t/m  4 jaar;HEILOO;524;475.33;742883.27;57447.97;0;31615.24;12489.12;257.36;27502.99;12189.6;11146.65;21219.85;25838.01;0;13653.49;0;0;0;0;308.52;0;0;0;6398.95;0;59344.04
M; 0 t/m  4 jaar;HELLENDOORN;840;760.76;1064777.48;92104.61;0;49730.94;22512;8212.4;56720.45;38708;16446.5;44141.77;57249.1;9424.16;7771.7;0;0;0;0;448.95;0;0;0;24443.04;0;144895.48
M; 0 t/m  4 jaar;HELLEVOETSLUIS;933;839.82;1157972.74;89612.31;0;55070.31;23278.02;218.34;79212.63;14384.02;23345.42;34365.45;75168.59;6543.43;17282.67;0;0;0;0;280.3;0;0;0;4615.34;0;61309.12
M; 0 t/m  4 jaar;HELMOND;2292;2045.62;3004767.15;177789.54;0;138536.62;64499.53;8954.82;161886.05;39323.89;47851.07;46039.14;172815.52;9071.41;32460.27;0;0;0;0;3155.13;0;0;0;38600.21;0;384739.29
M; 0 t/m  4 jaar;HENDRIK-IDO-AMBACHT;1061;947.65;1305251.2;104557.52;0;62711.57;25093.77;11499.64;68685.53;48563.75;23024.21;28752.23;40153.26;0;14389.89;0;0;0;0;455.79;0;0;0;200828.01;0;44647.48
M; 0 t/m  4 jaar;HENGELO;1709;1531.01;2768032.28;155940.85;0;85100.69;37953.9;11399.32;182429.93;49870.33;41130.38;62073.1;116345.35;7456.67;37006.39;0;0;0;0;649.88;0;0;0;34098.86;0;162505.44
M; 0 t/m  4 jaar;HET HOGELAND;1102;1001.94;2272178.84;107384.12;0;65950.16;29442.51;731.88;89895.97;18785.57;20012.68;38198.37;60119.55;5406.13;31949.9;0;0;0;0;218;0;0;0;56966.5;0;73020.71
M; 0 t/m  4 jaar;HEUMEN;374;332.63;510183.71;27221.85;0;21793.51;9309.17;3131.87;25741.08;3407.19;9549.22;5885.98;19131.19;0;3879.7;0;0;0;0;747.32;0;0;0;0;0;36293.18
M; 0 t/m  4 jaar;HEUSDEN;1056;956.88;1410091.95;75595.36;0;63796.88;28875.72;1187.08;74408.31;35037.19;32277.93;54426.15;89991.22;6643.38;17445.28;0;0;0;0;5431.58;0;0;0;139926.85;0;263928.14
M; 0 t/m  4 jaar;HILLEGOM;518;459.85;364763.08;39457.92;0;29958.42;12308.38;4797.69;39368.29;2955.48;16520.13;11633.81;19889.97;27.48;7587.42;0;0;0;0;505.35;0;0;0;974.7;0;14618.73
M; 0 t/m  4 jaar;HILVARENBEEK;332;285.66;320116.1;15899.04;0;18546.8;7610.73;86.55;18478.81;5928.84;8408.13;16658.89;14004.43;489.36;3702.76;0;0;0;0;39.69;0;0;0;0;0;10712.37
M; 0 t/m  4 jaar;HILVERSUM;2444;2175.06;2414384.04;135664.68;0;142123.28;61758.49;14045.83;179148.72;66654.23;47339.29;49044.03;113965.8;6309.41;27454.13;0;0;0;0;2021.62;0;0;0;10834.9;0;179433.55
M; 0 t/m  4 jaar;HOEKSCHE WAARD;2151;1933.85;2750442.35;190799.93;0;126691.76;45179.57;1158.9;162534.99;52894.89;37321.33;55464.53;73656.08;3356.65;34815.1;0;0;0;0;9450.98;0;0;0;71659.65;0;65791.53
M; 0 t/m  4 jaar;HOF VAN TWENTE;693;628.4;686854.3;225920;0;41226.47;16566.17;4455.7;49050.42;25823.82;16444.74;21968.14;47236.21;8012.99;11104.78;0;0;0;0;62.01;0;0;0;29197.74;0;131498.41
M; 0 t/m  4 jaar;HOLLANDS KROON;1117;1009.31;1835569.13;63426;0;66430.5;22079.39;214.94;67936.7;10060.63;35158.95;38714.77;73812.29;10620.46;14952.47;0;0;0;0;1912.8;0;0;0;6104.97;0;141615.86
M; 0 t/m  4 jaar;HOOGEVEEN;1319;1185.73;1385597.14;110407.88;0;79755.49;38131.83;14960.58;119931.82;24553.55;33256.61;27266.8;64232.01;5381.28;23728.27;0;0;0;0;22740.17;0;0;0;134868.89;0;272211.89
M; 0 t/m  4 jaar;HOORN;1946;1741.88;2332979.42;131832.45;0;118737.99;49493.37;536.99;136363.8;45861.91;67781.63;38998.62;75766.25;15258.71;29959.23;0;0;0;0;1078.13;0;0;0;151147.21;0;165815.52
M; 0 t/m  4 jaar;HORST AAN DE MAAS;894;804.33;1118052.54;75240.21;0;54435.57;22113.09;4784.33;50064.6;14656.09;28049.75;19947.71;20903;1512;14876.89;0;0;0;0;341.11;0;0;0;18892.48;0;79695.72
M; 0 t/m  4 jaar;HOUTEN;1404;1262.66;1626965.37;104875.15;0;83577.32;32680.62;25686.99;106442.17;33750.99;27690.12;45344.96;67250.42;451.16;11114.75;0;0;0;0;859.94;0;0;0;56943.85;0;273584.14
M; 0 t/m  4 jaar;HUIZEN;904;816.26;1228006.44;65496.29;0;54440.2;21024.59;6021.56;79808.14;40958.37;20800.11;30374.29;39771.01;4621.86;20822.86;0;0;0;0;319.53;0;0;0;205703.91;0;52270.62
M; 0 t/m  4 jaar;HULST;480;431.26;419639.52;49794.63;0;26730.55;12681.39;146.58;47615.25;4730.53;11272.42;8670.28;21753.48;0;6527.69;0;0;0;0;62246.5;0;0;0;118.75;0;7406.57
M; 0 t/m  4 jaar;IJSSELSTEIN;825;738.34;892235.99;64931.08;0;49132.92;22391.61;8059.11;62729.48;12925.1;19604.04;26609.26;47755.03;7771.93;11434.01;0;0;0;0;369.2;0;0;0;352;0;274139.18
M; 0 t/m  4 jaar;KAAG EN BRAASSEM;711;633.78;714050.97;42980.1;0;42598.83;17367.93;14450.02;70790.19;12189.11;19439.49;14139.12;33075.68;732.72;8715.94;0;0;0;0;230.61;0;0;0;32970.3;0;104414.33
M; 0 t/m  4 jaar;KAMPEN;1769;1584.01;2178146.29;80410.14;0;103955.54;33480.53;5705.45;115582.89;43485.95;38105.75;44970.22;62478.31;14705.75;22197.77;0;0;0;0;2936.51;0;0;0;336133.63;0;239545.3
M; 0 t/m  4 jaar;KAPELLE;317;284.99;692029.26;31426.8;0;19182.57;6007.67;144.77;22966.05;3655.31;6199.12;7159.31;13859.24;2613.54;9331.46;0;0;0;0;2254.69;0;0;0;760.41;0;27760.52
M; 0 t/m  4 jaar;KATWIJK;1922;1733.72;1936555.72;159747.2;0;121691.13;47803.02;30837.25;183537.54;50970.94;44000.2;58581.78;120980.3;726;24760.89;0;0;0;0;1757.97;0;0;0;52906.43;0;455777.31
M; 0 t/m  4 jaar;KERKRADE;830;751.7;1066126.28;115345.06;0;49441.83;28778.72;2184.84;72993.49;43217.08;21110.46;40443.38;99671.62;9057.87;7525.81;0;0;0;0;18523.21;0;0;0;197869.87;0;234211.74
M; 0 t/m  4 jaar;KOGGENLAND;567;509.94;461046.48;26341.72;0;33883.14;10663.92;175.12;28484.17;7149.85;19708.68;17683.77;24701.59;0;7066.57;0;0;0;0;97.33;0;0;0;3493.36;0;109331.97
M; 0 t/m  4 jaar;KRIMPEN AAN DEN IJSSEL;802;719.73;925749.8;55764.71;0;47360.75;18966.03;9760.8;57504.75;12058.47;14463.09;38181.05;42006.15;0;12324.71;0;0;0;0;794.69;0;0;0;1284.3;0;53355.99
M; 0 t/m  4 jaar;KRIMPENERWAARD;1548;1377.27;2123888.95;140971.72;0;91192.21;36229.5;8810.66;98310.23;65905.58;33932.59;43950.79;57431.85;1169.96;22205.18;0;0;0;0;9559.83;0;0;0;50194.56;0;94998.37
M; 0 t/m  4 jaar;LAARBEEK;516;463.69;638808.08;49451.58;0;29510.09;18764.25;226.54;40537.32;9276.72;11061.73;14187.74;21300.81;7041.29;6971.23;0;0;0;0;8225.02;0;0;0;0;0;61003.7
M; 0 t/m  4 jaar;LAND VAN CUIJK;1991;1776.02;1880845.67;183183.83;0;118391.8;50882.24;8258.56;165645.45;25439.75;59926.2;89076.13;125322.6;11827.28;29051.74;0;0;0;0;967.8;0;0;0;20328.13;0;226641.88
M; 0 t/m  4 jaar;LANDGRAAF;716;639.63;1381962.98;72014.32;0;41038.38;20008.07;364.35;46291.73;12681.8;20486.71;24107.18;79580.18;4318.96;8990.33;0;0;0;0;1823.01;0;0;0;78112.62;0;101485.62
M; 0 t/m  4 jaar;LANDSMEER;300;273.31;376957.5;30929.59;0;18146.77;8676.44;1513.14;21690.75;34298.09;11685.1;9051.84;9373.29;152.6;3282.71;0;0;0;0;171.34;0;0;0;275575.28;0;92197.14
M; 0 t/m  4 jaar;LANSINGERLAND;1983;1802.89;2692785.3;172342.46;0;101629.04;36962.89;25959.1;188394.12;60908.88;52308.33;94750.61;88746.57;4096.52;29668.45;0;0;0;0;3495.12;0;0;0;62712.46;0;175655.46
M; 0 t/m  4 jaar;LAREN;279;248.56;302681.86;38831.91;0;15718.43;6111.34;433.11;18517.91;5243.48;7192.22;10583.84;9172.22;628.44;4919.73;0;0;0;0;504.52;0;0;0;520.26;0;14224.53
M; 0 t/m  4 jaar;LEEUWARDEN;2994;2693.12;3817764.05;198362.28;0;166729.15;55481.14;13451.8;286799.03;75098.1;81866.96;79499.72;124260.12;3115.36;57707.77;0;0;0;0;4090.09;0;0;0;271289.11;0;477043.22
M; 0 t/m  4 jaar;LEIDEN;2591;2273.4;4379338.96;176804.19;0;156710.86;62489.75;35348.71;246207.6;53786.68;77268.88;74944.8;144367.8;12426.25;60024.83;0;0;0;0;8981.15;0;0;0;152730.55;0;184425.52
M; 0 t/m  4 jaar;LEIDERDORP;696;620.66;579240.55;47352.09;0;42122.64;15024.67;8267.69;67221.66;14653.86;14814.45;16022.17;39747.3;0;6373.96;0;0;0;0;3383.51;0;0;0;71.1;0;69886.11
M; 0 t/m  4 jaar;LEIDSCHENDAM-VOORBURG;1982;1788.99;2302225.08;159745.62;0;113067.22;52605.15;7097.64;159276.38;37944;60676.97;54416.45;61659.6;11929.97;36449.05;0;0;0;0;3051.66;0;0;0;28826.57;0;284481.55
M; 0 t/m  4 jaar;LELYSTAD;2204;1970.11;2717374.14;183843.59;0;130940.1;55142.93;4464.3;206060.96;58983.01;81768.45;54743.72;102487.07;2252.4;41696.73;0;0;0;0;1351.64;0;0;0;22644.63;76.14;402393.28
M; 0 t/m  4 jaar;LEUDAL;688;607.98;970728.99;71889.14;0;39704.26;20386.41;253.13;41739.04;6847.68;14125.72;15675.03;42368.22;2155.36;13739.74;0;0;0;0;708.41;0;0;0;16116.8;0;131793.95
M; 0 t/m  4 jaar;LEUSDEN;763;676.37;1069682.24;48346.82;0;44047.58;17779.24;5113.47;55903.74;9374.98;17961.23;20225.33;29174.94;0;5358.37;0;0;0;0;76;0;0;0;9942.9;0;156586.99
M; 0 t/m  4 jaar;LINGEWAARD;1046;949.32;979197.42;75720.86;0;62671.29;28416.24;9314.42;78006.85;14075.14;21891.5;44886.66;87833.97;3360.49;19354.81;0;0;0;0;1439.25;0;0;0;17083.51;0;104510.45
M; 0 t/m  4 jaar;LISSE;563;516.8;630426.94;37381.94;0;35789.96;14936.53;9486.65;55215.98;14103.85;14673.84;27015.32;15160.64;0;5366.83;0;0;0;0;124.22;0;0;0;402.81;0;100452.94
M; 0 t/m  4 jaar;LOCHEM;603;557.54;597021.12;199676.78;0;36163.52;13328.45;4870.76;44196.14;20241.06;10488.07;21281.98;35755.58;419.23;6428.56;0;0;0;0;4294.72;0;0;0;1876.03;0;4226.42
M; 0 t/m  4 jaar;LOON OP ZAND;564;510.31;694227.92;50001.12;0;34064.71;16684.39;173.89;45430.24;20988.93;13840.17;19067.95;24870.26;12429.87;7545.29;0;0;0;0;190.19;0;0;0;14138.15;0;92987.77
M; 0 t/m  4 jaar;LOPIK;393;356.62;313229.55;25082.69;0;23030.34;8938.84;3461.73;28194.08;9503.08;9824.02;5747.25;10778.31;10944.44;8018.33;0;0;0;0;0;0;0;0;0;0;15935.91
M; 0 t/m  4 jaar;LOSSER;536;483.76;559416.18;36810.22;0;30805.44;9654.59;3676.16;38124.36;9588.95;15386.13;18426.66;43063.84;4886.46;11084.91;0;0;0;0;0;0;0;0;23701.06;0;144392.85
M; 0 t/m  4 jaar;MAASDRIEL;591;535.95;490943.39;54805.03;0;35705.38;14522.95;3528.57;37950.25;12772.53;14804.66;26363.5;20313.36;1073.1;13644.37;0;0;0;0;116.67;0;0;0;2485.74;0;65932.68
M; 0 t/m  4 jaar;MAASGOUW;444;394.81;525273.43;56716.81;0;25775.02;11979.32;103.37;25364.33;14666.17;11890.46;17014.49;28063.1;1424.24;6387.75;0;0;0;0;351.2;0;0;0;13996.32;0;71330.02
M; 0 t/m  4 jaar;MAASHORST;1375;1224.3;1763726.2;117171.72;0;80727.6;37298.17;2425.98;99113.48;19563.25;33181.07;62520.12;94456.5;2287.6;22606.47;0;0;0;0;3546.17;0;0;0;27433.27;0;194913.02
M; 0 t/m  4 jaar;MAASSLUIS;936;835.07;1336218.44;98565.91;0;54660.93;1610.51;2302.67;111646.83;38969.58;25733.03;43947.88;48221.25;8931.96;15532.56;0;0;0;0;1158.12;0;0;0;70605.23;0;117892.15
M; 0 t/m  4 jaar;MAASTRICHT;2080;1848.19;3451586.73;267025.87;0;128400.9;57615.58;28075.93;155566.37;35421.95;47219.75;78029.07;215219.71;18105.49;24183.93;0;0;0;0;51518.87;0;0;0;93450.03;0;460468.76
M; 0 t/m  4 jaar;MEDEMBLIK;1046;944.43;1094719.51;67337.78;0;63620.97;24221.4;269.33;66380.65;38450.99;33409.35;24093.33;43264.29;571.05;17886.07;0;0;0;0;11949.48;0;0;0;20437.53;0;109290.29
M; 0 t/m  4 jaar;MEERSSEN;342;304.33;285006.76;25050.3;0;19992.33;9332.57;3906.72;26191.12;2613.14;8377.31;7094.78;37726.57;29.4;5647.85;0;0;0;0;2222.52;0;0;0;86219.14;0;19357.16
M; 0 t/m  4 jaar;MEIERIJSTAD;2013;1795.68;2760969.55;188753.94;0;117772.37;60066.79;3641.98;136787.05;32408.03;66199.52;94370.35;106106.56;10862.92;42317.77;0;0;0;0;4212.97;0;0;0;61433.48;0;453194.81
M; 0 t/m  4 jaar;MEPPEL;816;730.03;644723.3;31630.19;0;48440.34;22993.44;9049.93;71911.84;21499.26;26846.06;22098.07;43349.15;2204.85;4742.06;0;0;0;0;129.36;0;0;0;499.33;0;17938.59
M; 0 t/m  4 jaar;MIDDELBURG;1167;1046.24;1361025.15;122533.11;0;70293.97;26690.14;249.5;95303.4;13588.87;28428.86;45767.61;48232.43;13879.08;27780.7;0;0;0;0;3911.91;0;0;0;7601.7;0;362821.59
M; 0 t/m  4 jaar;MIDDEN-DELFLAND;487;448.19;588697.69;39218.43;0;28120.25;550.37;1234.55;56370.96;13158.77;11355.08;8866.84;12378.65;0;6474.37;0;0;0;0;522.72;0;0;0;2275.84;0;2563.29
M; 0 t/m  4 jaar;MIDDEN-DRENTHE;696;630.68;792228.85;65144.86;0;42041.42;15956.8;8092.07;57521.47;13448.63;23922.6;20635.82;33073.66;0;10645;0;0;0;0;266.15;0;0;0;21828.81;0;67714.65
M; 0 t/m  4 jaar;MIDDEN-GRONINGEN;1287;1168.37;1612460.93;104911.82;0;77256.19;35419.25;5521.88;109349.05;22181.76;30102.73;58383.52;56049.06;10734.98;20037.91;0;0;0;0;639.41;0;0;0;20995.57;0;207912.73
M; 0 t/m  4 jaar;MOERDIJK;813;735.12;1140960.97;72564.95;0;48654.81;21313.88;170.3;51212.68;17049.92;23094.87;37443.57;51548.46;24194.42;9427.3;0;0;0;0;16.8;0;0;0;2275.5;0;179382.67
M; 0 t/m  4 jaar;MOLENLANDEN;1177;1068.03;1161827.23;106300.16;0;71492.78;26213.62;26656.66;59088.94;39659.15;27539.94;38149.11;46509.94;547.8;15812.29;0;0;0;0;637.19;0;0;0;18846.54;0;36763.9
M; 0 t/m  4 jaar;MONTFERLAND;792;713.26;859299.89;66011.17;0;46858.3;17387.58;11807.53;58906.93;14922.29;14238;24794.42;87161.09;1646.84;4873.75;0;0;0;0;166.14;0;0;0;12653.08;0;151207.49
M; 0 t/m  4 jaar;MONTFOORT;364;322.92;1032996.42;42679.02;0;21611.51;7941.35;302.26;25234.15;23193.2;12038.52;17172.34;17317.37;280.28;5714.63;0;0;0;0;0;0;0;0;5104.08;0;8329.74
M; 0 t/m  4 jaar;MOOK EN MIDDELAAR;147;131.97;115079.15;8547.99;0;8702.83;5100.44;1139.78;11036.27;4465.24;2059.47;5574.86;5984.3;1555.68;2337.75;0;0;0;0;0;0;0;0;0;0;33834.32
M; 0 t/m  4 jaar;NEDER-BETUWE;803;716.93;867182.91;68685.12;0;45590;17987.91;1530.72;52537.1;15719.32;16690.98;23075.76;34083.34;1295.92;10561.5;0;0;0;0;13.36;0;0;0;220647.57;0;60672.92
M; 0 t/m  4 jaar;NEDERWEERT;390;349.26;415278.19;47921.2;0;23196.79;11887.53;711.31;26968.97;2405.61;7056.03;8256.17;19544.81;0;6713.64;0;0;0;0;119.9;0;0;0;143.64;0;162648.76
M; 0 t/m  4 jaar;NIEUWEGEIN;1687;1497.12;2831936.23;158317.09;0;98753.72;42429.59;34527.99;142183.36;69015.3;38741.27;52300.91;100172.75;10495.4;18429.06;0;0;0;0;2953.46;0;0;0;63652.88;0;226800.8
M; 0 t/m  4 jaar;NIEUWKOOP;762;676;1237491.9;63458.89;0;45506.12;19808.96;9621.75;69095.2;11986.83;20484.23;15891.86;32075.69;1170.16;13600.16;0;0;0;0;1754.15;0;0;0;13919.97;0;108907.88
M; 0 t/m  4 jaar;NIJKERK;1243;1127.12;1224592.44;89525.63;0;75299.18;30219.61;22755.53;89371.38;10213.12;29929.18;30991.1;61587.04;419.16;11122.77;0;0;0;0;3067.35;0;0;0;36665.36;0;130106.24
M; 0 t/m  4 jaar;NIJMEGEN;4290;3795.02;5641581.74;416157.38;0;258942.05;109452.42;26424.46;347932.84;87852.52;139946.6;157375.06;350495.39;10020.15;63176.07;0;0;0;0;152952.16;0;0;0;364909.29;0;626443.99
M; 0 t/m  4 jaar;NISSEWAARD;2266;2028.43;3585235.2;243676.65;0;131918.97;53637.06;2879.41;188345.05;98209.94;54969.88;85113.01;126332.75;7097.71;49861.22;0;0;0;0;3333.42;0;0;0;51999.69;0;193135.8
M; 0 t/m  4 jaar;NOARDEAST-FRYSLAN;1106;999.84;1121749.79;96327.78;0;64649.39;25387.49;114.16;85717.37;39226.96;32814.23;31787.92;57403.41;9247.57;21363.01;0;0;0;0;455.71;0;0;0;50948.94;228.6;247088.25
M; 0 t/m  4 jaar;NOORD-BEVELAND;138;125.28;126092.57;22658.29;0;8186.8;2714.58;58.69;10620.68;1323.91;3916.05;5305.9;5074.18;1512.6;4197.67;0;0;0;0;0;0;0;0;3369.66;0;40488.39
M; 0 t/m  4 jaar;NOORDENVELD;660;589.85;854670.54;76316.11;0;38075.43;15386.37;1456.17;55656.83;24894.07;17384.97;17002.94;22371.06;591.28;6119.22;0;0;0;0;1617.62;0;0;0;23103.16;0;5770.22
M; 0 t/m  4 jaar;NOORDOOSTPOLDER;1411;1264.27;2798454.01;81828.37;0;84304.81;26041.45;1104.79;101966.32;29881.02;36986.56;28978;49917.32;2625.8;23654.55;0;0;0;0;705.86;0;0;0;44669.86;0;155381.75
M; 0 t/m  4 jaar;NOORDWIJK;1020;916;1299852.28;97413.13;0;60465.36;24805.36;16856.85;93230.37;29159.43;27344.67;27594.18;34505.34;10021.88;24319.08;0;0;0;0;411.13;0;0;0;41353.77;0;70975.78
M; 0 t/m  4 jaar;NUENEN CA;602;536.69;653468.38;56101.77;0;35729.97;14943.86;3818.99;27487.71;5698.56;10165.84;16329.04;28780.76;381.36;4297.55;0;0;0;0;317.05;0;0;0;1344.06;0;52462.4
M; 0 t/m  4 jaar;NUNSPEET;871;781.6;1499665.4;86229.47;0;49331.15;18984.81;21507.58;49787.21;24143.92;17434.65;19913.48;32804.51;18990.22;20352.21;0;0;0;0;0;0;0;0;43244.14;0;34302.95
M; 0 t/m  4 jaar;OEGSTGEEST;719;645.68;589156.1;63723.15;0;42671.94;15834.74;8811.63;63204.95;6784.06;14764.47;19010.88;32225.5;0;12145.01;0;0;0;0;1931.32;0;0;0;7298.74;0;10165.62
M; 0 t/m  4 jaar;OIRSCHOT;429;378.43;693342.7;23156.88;0;25392.29;12088.47;1196.38;19777.81;12160.1;9988.85;10819.21;21187.24;0;6119.94;0;0;0;0;241.6;0;0;0;1320.96;0;5216.43
M; 0 t/m  4 jaar;OISTERWIJK;677;613.81;740750.33;50818.4;0;41037.3;21408.02;153.6;43558.76;11858.18;15838.14;14987.58;24248.05;1693.72;13304.78;0;0;0;0;1313.34;0;0;0;12458.66;0;34392.53
M; 0 t/m  4 jaar;OLDAMBT;764;687.52;1210254.51;66966.96;0;34175.7;17152.94;10903.37;94485.96;13303.01;21090.49;42049.21;47743.29;1634.95;21374.21;0;0;0;0;634.02;0;0;0;2600.26;0;235627.01
M; 0 t/m  4 jaar;OLDEBROEK;702;633.76;911145.9;37550.17;0;32694.03;10598.81;6012.86;60334.08;41790.73;16595.02;24166.58;33333.25;2903.84;8687.95;0;0;0;0;47.86;0;0;0;190748.63;0;22786.81
M; 0 t/m  4 jaar;OLDENZAAL;619;564.41;1132334.17;74134.09;0;37151.95;14316.49;4244.12;46730.54;21400.39;15283.88;29119.06;55585.63;3420.36;14211.28;0;0;0;0;410.28;0;0;0;11786.3;0;125978.91
M; 0 t/m  4 jaar;OLST-WIJHE;437;394.63;526720.87;37577.9;0;25672.07;12142.18;1709.26;34546.66;10825.62;7423.42;6078.97;50829.46;4142.68;6906.55;0;0;0;0;247.58;0;0;0;17626.99;0;99921.92
M; 0 t/m  4 jaar;OMMEN;453;402.26;510247.9;23992.79;0;26582.47;7554.81;530.94;32083.28;21460.36;7999.13;9181.81;22023.74;7564.94;4044.11;0;0;0;0;84.48;0;0;0;22258.4;0;64059.02
